0,82
1,72
2,72
3,76
4,50
5,72
6,54
7,116
8,78
9,76
10,72
11,76
12,62
13,58
14,92
15,102
16,80
17,72
18,74
19,32
20,76
21,72
22,104
23,52
24,70
25,84
26,60
27,56
28,54
29,76
30,54
31,50
32,74
33,74
34,86
35,38
36,52
37,50
38,80
39,68
40,66
41,80
42,68
43,50
44,76
45,100
46,102
47,36
48,90
49,78
50,76
51,84
52,100
53,58
54,52
55,60
56,94
57,44
58,44
59,88
60,62
61,38
62,68
63,36
64,32
65,52
66,60
67,56
68,76
69,62
70,48
71,64
72,52
73,58
74,86
75,106
76,52
77,86
78,46
79,32
80,58
81,58
82,38
83,54
84,90
85,74
86,74
87,82
88,60
89,82
90,58
91,68
92,86
93,62
94,58
95,82
96,78
97,78
98,84
99,106
100,54
101,94
102,84
103,80
104,100
105,68
106,64
107,98
108,56
109,52
110,70
111,76
112,68
113,50
114,52
115,72
116,64
117,82
118,44
119,44
120,110
121,46
122,42
123,86
124,80
125,70
126,76
127,62
128,40
129,76
130,96
131,84
132,54
133,62
134,92
135,92
136,80
137,48
138,82
139,46
140,50
141,42
142,72
143,54
144,58
145,94
146,78
147,84
148,72
149,66
150,78
151,58
152,62
153,68
154,78
155,56
156,70
157,48
158,110
159,44
160,96
161,66
162,54
163,48
164,64
165,44
166,72
167,60
168,90
169,48
170,60
171,92
172,64
173,98
174,64
175,56
176,26
177,62
178,54
179,50
180,68
181,60
182,62
183,62
184,68
185,78
186,28
187,52
188,84
189,78
190,66
191,68
192,76
193,92
194,46
195,80
196,62
197,84
198,72
199,66
200,92
201,68
202,40
203,82
204,78
205,78
206,82
207,82
208,100
209,60
210,92
211,114
212,92
213,84
214,104
215,70
216,84
217,78
218,56
219,62
220,78
221,72
222,46
223,50
224,44
225,74
226,58
227,74
228,76
229,76
230,80
231,50
232,88
233,52
234,62
235,44
236,84
237,74
238,82
239,78
240,62
241,94
242,82
243,46
244,34
245,46
246,80
247,70
248,72
249,64
250,60
251,82
252,86
253,44
254,54
255,76
256,44
257,78
258,84
259,88
260,70
261,58
262,56
263,52
264,54
265,62
266,50
267,88
268,98
269,46
270,54
271,114
272,82
273,76
274,38
275,98
276,34
277,82
278,58
279,66
280,76
281,78
282,56
283,68
284,102
285,64
286,74
287,80
288,104
289,76
290,46
291,72
292,56
293,50
294,44
295,96
296,58
297,70
298,56
299,70
300,54
301,40
302,84
303,70
304,94
305,68
306,74
307,58
308,60
309,36
310,58
311,84
312,76
313,70
314,80
315,70
316,74
317,84
318,64
319,56
320,102
321,94
322,66
323,50
324,70
325,68
326,74
327,62
328,68
329,78
330,46
331,78
332,78
333,52
334,80
335,44
336,110
337,76
338,78
339,84
340,44
341,98
342,64
343,94
344,86
345,90
346,90
347,60
348,42
349,76
350,62
351,82
352,62
353,102
354,72
355,42
356,76
357,56
358,54
359,80
360,64
361,96
362,74
363,94
364,94
365,88
366,84
367,108
368,50
369,48
370,92
371,74
372,34
373,40
374,60
375,72
376,86
377,62
378,86
379,84
380,86
381,56
382,88
383,78
384,56
385,38
386,62
387,54
388,78
389,86
390,74
391,38
392,74
393,46
394,90
395,68
396,102
397,82
398,46
399,54
400,60
401,68
402,90
403,76
404,48
405,104
406,108
407,58
408,34
409,76
410,56
411,46
412,62
413,40
414,34
415,56
416,44
417,58
418,74
419,86
420,84
421,84
422,28
423,50
424,66
425,98
426,72
427,56
428,56
429,68
430,68
431,58
432,38
433,88
434,54
435,66
436,84
437,84
438,102
439,42
440,56
441,70
442,48
443,56
444,64
445,44
446,86
447,72
448,68
449,64
450,66
451,24
452,70
453,68
454,66
455,54
456,68
457,48
458,58
459,50
460,90
461,76
462,74
463,44
464,80
465,94
466,62
467,94
468,86
469,88
470,90
471,72
472,86
473,82
474,106
475,104
476,56
477,100
478,124
479,66
480,104
481,82
482,24
483,52
484,70
485,46
486,42
487,68
488,76
489,82
490,34
491,70
492,66
493,86
494,40
495,84
496,84
497,78
498,62
499,40
500,108
501,98
502,62
503,78
504,76
505,54
506,52
507,70
508,48
509,90
510,80
511,76
512,96
513,78
514,78
515,64
516,92
517,76
518,98
519,76
520,68
521,72
522,82
523,32
524,86
525,84
526,62
527,80
528,26
529,50
530,90
531,76
532,58
533,54
534,76
535,88
536,48
537,66
538,94
539,78
540,96
541,66
542,72
543,50
544,80
545,76
546,74
547,44
548,48
549,48
550,102
551,54
552,66
553,66
554,76
555,30
556,74
557,70
558,88
559,50
560,62
561,66
562,60
563,62
564,50
565,66
566,72
567,42
568,88
569,76
570,72
571,78
572,78
573,40
574,72
575,82
576,54
577,44
578,44
579,62
580,68
581,104
582,48
583,66
584,64
585,52
586,74
587,78
588,78
589,78
590,70
591,64
592,92
593,80
594,36
595,74
596,78
597,74
598,64
599,78
600,74
601,76
602,72
603,60
604,94
605,86
606,64
607,70
608,52
609,62
610,84
611,80
612,66
613,86
614,62
615,78
616,50
617,56
618,44
619,64
620,62
621,80
622,72
623,86
624,86
625,36
626,42
627,72
628,80
629,68
630,94
631,86
632,74
633,76
634,72
635,66
636,42
637,60
638,96
639,44
640,56
641,36
642,66
643,48
644,66
645,62
646,68
647,52
648,68
649,42
650,82
651,96
652,80
653,92
654,76
655,62
656,46
657,64
658,74
659,72
660,78
661,64
662,56
663,68
664,54
665,76
666,86
667,106
668,56
669,46
670,88
671,64
672,52
673,100
674,68
675,32
676,84
677,54
678,84
679,46
680,70
681,84
682,70
683,54
684,74
685,46
686,50
687,38
688,94
689,88
690,52
691,78
692,50
693,74
694,72
695,78
696,52
697,50
698,74
699,72
700,62
701,62
702,82
703,66
704,46
705,80
706,52
707,54
708,54
709,64
710,96
711,74
712,58
713,68
714,96
715,30
716,42
717,64
718,68
719,36
720,50
721,120
722,98
723,80
724,44
725,32
726,78
727,64
728,98
729,34
730,46
731,62
732,76
733,94
734,54
735,48
736,54
737,92
738,72
739,68
740,64
741,90
742,48
743,98
744,74
745,20
746,28
747,56
748,66
749,56
750,66
751,82
752,108
753,76
754,80
755,76
756,92
757,60
758,48
759,76
760,72
761,94
762,52
763,94
764,52
765,50
766,74
767,40
768,58
769,62
770,56
771,58
772,68
773,84
774,84
775,66
776,54
777,96
778,46
779,86
780,84
781,102
782,78
783,50
784,64
785,48
786,32
787,64
788,44
789,80
790,76
791,50
792,54
793,62
794,104
795,90
796,46
797,104
798,84
799,76
800,74
801,46
802,50
803,44
804,36
805,76
806,56
807,60
808,84
809,74
810,104
811,76
812,84
813,94
814,66
815,84
816,54
817,58
818,88
819,56
820,60
821,58
822,48
823,80
824,66
825,74
826,100
827,76
828,88
829,38
830,30
831,106
832,70
833,94
834,74
835,40
836,98
837,62
838,60
839,58
840,126
841,30
842,88
843,82
844,58
845,92
846,90
847,94
848,80
849,38
850,32
851,38
852,80
853,30
854,88
855,100
856,52
857,64
858,110
859,50
860,60
861,74
862,84
863,80
864,44
865,76
866,70
867,86
868,108
869,36
870,74
871,88
872,92
873,106
874,74
875,50
876,78
877,88
878,70
879,92
880,98
881,74
882,54
883,66
884,92
885,80
886,56
887,62
888,38
889,54
890,48
891,106
892,72
893,88
894,54
895,76
896,66
897,88
898,58
899,52
900,68
901,72
902,24
903,60
904,88
905,60
906,30
907,56
908,48
909,102
910,96
911,60
912,58
913,82
914,86
915,70
916,90
917,30
918,74
919,52
920,94
921,46
922,70
923,98
924,96
925,78
926,90
927,54
928,84
929,94
930,28
931,86
932,94
933,102
934,74
935,62
936,66
937,50
938,36
939,88
940,86
941,40
942,60
943,32
944,70
945,56
946,96
947,78
948,50
949,82
950,88
951,92
952,90
953,94
954,102
955,42
956,68
957,94
958,72
959,88
960,78
961,70
962,40
963,60
964,48
965,74
966,74
967,56
968,100
969,50
970,50
971,76
972,82
973,78
974,40
975,128
976,96
977,66
978,84
979,64
980,56
981,60
982,92
983,90
984,64
985,102
986,64
987,96
988,56
989,76
990,80
991,60
992,62
993,34
994,78
995,62
996,64
997,68
998,60
999,60
1000,104
1001,90
1002,82
1003,106
1004,60
1005,88
1006,64
1007,80
1008,88
1009,42
1010,80
1011,94
1012,40
1013,28
1014,36
1015,70
1016,100
1017,54
1018,70
1019,60
1020,74
1021,84
1022,54
1023,72
1024,68
1025,78
1026,94
1027,56
1028,76
1029,54
1030,72
1031,56
1032,60
1033,76
1034,86
1035,76
1036,74
1037,60
1038,48
1039,74
