45,7,0,1
36,2,0,1
84,77,0,1
84,17,0,1
586,369,0,1
630,103,0,1
515,45,0,1
827,309,0,1
736,40,0,1
144,28,0,1
55,2,0,1
481,60,0,1
519,142,0,1
62,40,0,1
94,25,0,1
341,12,0,1
395,33,0,1
527,426,0,1
223,149,0,1
234,37,0,1
435,21,0,1
743,60,0,1
769,37,0,1
143,84,0,1
259,60,0,1
930,71,0,1
152,40,0,1
378,61,0,1
451,340,0,1
386,109,0,1
688,421,0,1
492,150,0,1
686,184,0,1
165,124,0,1
804,565,0,1
463,72,0,1
181,47,0,1
365,162,0,1
176,149,0,1
509,62,0,1
311,263,0,1
942,51,0,1
792,520,0,1
172,162,0,1
993,17,0,1
529,160,0,1
215,33,0,1
301,46,0,1
404,185,0,1
416,214,0,1
315,22,0,1
208,100,0,1
382,223,0,1
73,272,0,1
566,607,0,1
312,971,0,1
47,207,0,1
434,733,0,1
51,373,0,1
140,737,0,1
549,763,0,1
303,786,0,1
36,92,0,1
609,899,0,1
106,805,0,1
62,149,0,1
84,229,0,1
71,239,0,1
250,527,0,1
525,836,0,1
37,103,0,1
931,503,1,1
602,121,1,1
570,171,1,1
432,96,1,1
802,201,1,1
71,29,1,1
416,214,1,1
75,36,1,1
688,429,1,1
914,840,1,1
846,302,1,1
276,26,1,1
887,779,1,1
961,18,1,1
604,286,1,1
373,95,1,1
351,198,1,1
760,94,1,1
217,26,1,1
282,48,1,1
207,115,1,1
278,71,1,1
733,233,1,1
120,91,1,1
420,42,1,1
804,504,1,1
526,186,1,1
620,73,1,1
703,411,1,1
1019,987,1,1
943,127,1,1
469,34,1,1
208,56,1,1
916,101,1,1
386,110,1,1
344,179,1,1
261,172,1,1
635,256,1,1
324,88,1,1
235,17,1,1
140,38,1,1
314,21,1,1
744,39,1,1
342,317,1,1
37,6,1,1
76,63,1,1
929,17,1,1
975,644,1,1
37,21,1,1
979,622,1,1
837,765,1,1
317,11,1,1
998,852,1,1
84,354,1,1
30,869,1,1
771,1001,1,1
96,437,1,1
340,424,1,1
14,811,1,1
349,498,1,1
45,310,1,1
112,129,1,1
13,73,1,1
250,477,1,1
116,432,1,1
232,823,1,1
37,949,1,1
225,921,1,1
127,799,1,1
295,399,1,1
132,708,1,1
867,122,2,1
509,11,2,1
326,274,2,1
713,410,2,1
581,323,2,1
1007,886,2,1
466,130,2,1
998,80,2,1
386,47,2,1
625,104,2,1
385,365,2,1
85,23,2,1
740,420,2,1
626,365,2,1
584,104,2,1
767,288,2,1
394,351,2,1
355,352,2,1
822,308,2,1
566,359,2,1
854,348,2,1
995,630,2,1
318,18,2,1
207,18,2,1
766,327,2,1
373,18,2,1
224,91,2,1
502,267,2,1
82,65,2,1
812,764,2,1
224,31,2,1
864,728,2,1
769,430,2,1
235,22,2,1
578,199,2,1
558,37,2,1
71,66,2,1
497,22,2,1
494,36,2,1
805,137,2,1
209,175,2,1
395,28,2,1
501,87,2,1
407,248,2,1
825,363,2,1
528,295,2,1
868,289,2,1
420,0,2,1
186,4,2,1
239,228,2,1
22,16,2,1
583,65,2,1
779,609,2,1
18,809,2,1
157,606,2,1
126,137,2,1
104,885,2,1
118,986,2,1
106,556,2,1
376,741,2,1
6,42,2,1
125,273,2,1
92,691,2,1
22,555,2,1
206,674,2,1
55,78,2,1
26,151,2,1
89,484,2,1
142,466,2,1
438,615,2,1
40,266,2,1
148,120,3,1
799,118,3,1
677,45,3,1
589,80,3,1
906,190,3,1
378,31,3,1
596,42,3,1
430,5,3,1
560,172,3,1
602,28,3,1
606,151,3,1
491,451,3,1
157,24,3,1
50,49,3,1
827,309,3,1
859,768,3,1
583,74,3,1
396,90,3,1
643,352,3,1
516,139,3,1
99,37,3,1
245,220,3,1
126,21,3,1
146,44,3,1
724,367,3,1
772,121,3,1
379,16,3,1
943,498,3,1
117,23,3,1
1029,31,3,1
125,5,3,1
878,80,3,1
623,178,3,1
834,795,3,1
453,35,3,1
1033,785,3,1
117,45,3,1
489,306,3,1
922,197,3,1
40,3,3,1
359,62,3,1
189,118,3,1
385,55,3,1
1008,155,3,1
504,238,3,1
467,128,3,1
626,58,3,1
882,538,3,1
934,37,3,1
822,288,3,1
543,292,3,1
421,10,3,1
533,130,3,1
51,980,3,1
113,580,3,1
152,319,3,1
292,635,3,1
512,594,3,1
29,662,3,1
31,364,3,1
298,629,3,1
117,702,3,1
23,42,3,1
47,545,3,1
38,1007,3,1
23,409,3,1
18,697,3,1
207,609,3,1
117,863,3,1
281,945,3,1
101,434,3,1
430,356,4,1
494,79,4,1
149,38,4,1
97,4,4,1
1009,47,4,1
1039,600,4,1
79,33,4,1
469,218,4,1
169,31,4,1
269,217,4,1
177,56,4,1
565,510,4,1
586,104,4,1
671,650,4,1
424,301,4,1
845,835,4,1
452,290,4,1
97,20,4,1
351,12,4,1
229,15,4,1
139,13,4,1
981,697,4,1
576,192,4,1
234,57,4,1
293,30,4,1
665,258,4,1
567,73,4,1
951,60,4,1
835,8,4,1
946,748,4,1
900,700,4,1
608,601,4,1
170,144,4,1
809,100,4,1
593,242,4,1
120,92,4,1
176,149,4,1
225,10,4,1
455,107,4,1
106,50,4,1
144,42,4,1
858,289,4,1
1033,31,4,1
670,66,4,1
99,71,4,1
489,254,4,1
598,37,4,1
651,524,4,1
322,227,4,1
444,435,4,1
93,2,4,1
649,2,4,1
476,25,4,1
522,953,4,1
249,797,4,1
263,623,4,1
377,619,4,1
170,405,4,1
15,328,4,1
4,303,4,1
159,730,4,1
80,213,4,1
17,70,4,1
41,898,4,1
3,521,4,1
103,957,4,1
914,992,4,1
132,658,4,1
198,562,4,1
319,962,4,1
46,58,4,1
891,26,5,1
608,57,5,1
869,95,5,1
588,8,5,1
474,233,5,1
790,501,5,1
575,66,5,1
814,202,5,1
457,33,5,1
120,68,5,1
403,71,5,1
204,142,5,1
665,305,5,1
64,25,5,1
546,52,5,1
110,46,5,1
1023,821,5,1
541,242,5,1
744,652,5,1
293,36,5,1
508,477,5,1
883,441,5,1
608,88,5,1
479,123,5,1
147,41,5,1
144,135,5,1
360,4,5,1
609,276,5,1
658,641,5,1
152,30,5,1
402,303,5,1
641,575,5,1
674,102,5,1
741,46,5,1
290,38,5,1
568,388,5,1
845,31,5,1
945,157,5,1
315,266,5,1
975,103,5,1
921,595,5,1
539,339,5,1
724,23,5,1
825,536,5,1
455,12,5,1
403,360,5,1
921,114,5,1
160,8,5,1
477,321,5,1
961,937,5,1
299,258,5,1
719,50,5,1
1030,172,5,1
470,552,5,1
462,568,5,1
401,655,5,1
153,291,5,1
48,421,5,1
173,248,5,1
101,874,5,1
33,602,5,1
50,835,5,1
145,758,5,1
1,24,5,1
300,806,5,1
320,621,5,1
79,173,5,1
25,112,5,1
167,695,5,1
609,787,5,1
155,652,5,1
238,18,6,1
643,286,6,1
31,20,6,1
377,40,6,1
195,3,6,1
418,170,6,1
204,48,6,1
1032,577,6,1
797,244,6,1
617,7,6,1
968,259,6,1
326,0,6,1
567,324,6,1
655,316,6,1
935,331,6,1
858,61,6,1
637,293,6,1
232,88,6,1
113,23,6,1
524,394,6,1
424,121,6,1
708,252,6,1
423,17,6,1
226,82,6,1
583,256,6,1
354,308,6,1
227,104,6,1
897,70,6,1
836,102,6,1
996,275,6,1
559,27,6,1
951,801,6,1
922,619,6,1
987,330,6,1
441,294,6,1
66,3,6,1
800,35,6,1
241,19,6,1
549,51,6,1
940,474,6,1
614,26,6,1
685,326,6,1
965,132,6,1
323,21,6,1
324,7,6,1
21,14,6,1
970,555,6,1
852,201,6,1
656,224,6,1
126,52,6,1
345,198,6,1
403,58,6,1
102,43,6,1
20,83,6,1
36,683,6,1
410,992,6,1
122,734,6,1
259,623,6,1
114,983,6,1
631,819,6,1
23,104,6,1
191,402,6,1
81,130,6,1
58,963,6,1
21,46,6,1
631,765,6,1
28,68,6,1
164,290,6,1
363,758,6,1
41,912,6,1
390,570,6,1
134,36,7,1
352,140,7,1
952,36,7,1
722,561,7,1
457,246,7,1
499,43,7,1
129,94,7,1
647,105,7,1
180,152,7,1
873,0,7,1
43,41,7,1
342,170,7,1
281,277,7,1
879,123,7,1
854,525,7,1
123,19,7,1
679,54,7,1
717,58,7,1
324,60,7,1
841,301,7,1
1038,163,7,1
554,41,7,1
554,267,7,1
147,28,7,1
32,6,7,1
294,149,7,1
672,47,7,1
848,504,7,1
600,184,7,1
865,481,7,1
527,171,7,1
989,79,7,1
335,57,7,1
970,348,7,1
451,280,7,1
169,69,7,1
156,41,7,1
553,434,7,1
468,64,7,1
999,980,7,1
666,361,7,1
845,384,7,1
188,138,7,1
844,181,7,1
333,66,7,1
176,61,7,1
760,94,7,1
584,90,7,1
32,6,7,1
981,89,7,1
499,78,7,1
1037,987,7,1
1013,451,7,1
102,892,7,1
71,614,7,1
53,170,7,1
339,1017,7,1
177,591,7,1
15,229,7,1
223,657,7,1
17,929,7,1
431,564,7,1
204,692,7,1
24,149,7,1
400,536,7,1
268,392,7,1
24,361,7,1
40,541,7,1
49,590,7,1
316,965,7,1
37,435,7,1
436,42,8,1
635,338,8,1
1032,74,8,1
309,288,8,1
932,27,8,1
439,10,8,1
705,68,8,1
40,31,8,1
890,110,8,1
883,15,8,1
803,350,8,1
81,16,8,1
934,87,8,1
175,131,8,1
323,227,8,1
150,30,8,1
696,190,8,1
290,136,8,1
433,134,8,1
326,38,8,1
804,319,8,1
821,201,8,1
411,73,8,1
68,37,8,1
460,143,8,1
179,87,8,1
202,88,8,1
1013,945,8,1
1002,489,8,1
27,17,8,1
560,177,8,1
487,133,8,1
168,111,8,1
760,39,8,1
486,333,8,1
445,2,8,1
670,559,8,1
754,142,8,1
291,32,8,1
90,47,8,1
494,181,8,1
430,352,8,1
932,33,8,1
1033,33,8,1
401,196,8,1
906,100,8,1
703,242,8,1
684,83,8,1
366,168,8,1
997,155,8,1
677,398,8,1
866,736,8,1
611,68,8,1
156,495,8,1
158,906,8,1
64,600,8,1
683,1021,8,1
151,951,8,1
23,505,8,1
72,295,8,1
13,80,8,1
218,395,8,1
25,40,8,1
137,514,8,1
10,217,8,1
308,959,8,1
