75,1006,0,1
177,345,0,1
100,269,0,1
574,341,0,1
568,70,0,1
1032,335,0,1
1001,565,0,1
969,740,0,1
48,499,0,1
284,217,0,1
131,466,0,1
486,933,0,1
863,42,0,1
493,113,0,1
356,869,0,1
309,762,0,1
211,1039,0,1
1003,845,0,1
122,431,0,1
412,941,0,1
323,481,0,1
316,473,0,1
98,916,0,1
587,7,0,1
234,971,0,1
969,810,0,1
720,665,0,1
260,726,0,1
374,88,0,1
172,264,0,1
535,961,0,1
46,97,0,1
1008,87,0,1
252,279,0,1
249,426,0,1
43,649,0,1
635,168,0,1
392,931,0,1
314,352,0,1
61,923,0,1
370,505,0,1
14,659,0,1
4,579,0,1
493,142,0,1
722,956,0,1
137,663,0,1
949,243,0,1
916,686,0,1
910,783,0,1
620,832,0,1
1000,588,0,1
636,359,0,1
890,326,0,1
992,5,0,1
753,497,0,1
173,311,0,1
770,39,0,1
240,407,0,1
286,700,0,1
692,674,0,1
163,564,0,1
899,996,0,1
263,904,0,1
207,62,0,1
226,685,0,1
723,436,0,1
771,611,0,1
59,326,0,1
303,133,0,1
764,581,0,1
446,237,0,1
819,195,1,1
974,94,1,1
320,45,1,1
418,532,1,1
951,773,1,1
628,430,1,1
355,671,1,1
413,648,1,1
533,642,1,1
182,370,1,1
691,89,1,1
519,524,1,1
479,691,1,1
732,892,1,1
424,456,1,1
383,841,1,1
1038,290,1,1
789,204,1,1
48,171,1,1
232,954,1,1
821,85,1,1
400,20,1,1
957,200,1,1
533,495,1,1
930,97,1,1
954,519,1,1
164,303,1,1
11,136,1,1
721,281,1,1
338,446,1,1
235,384,1,1
928,813,1,1
973,683,1,1
468,22,1,1
727,215,1,1
476,685,1,1
238,743,1,1
368,142,1,1
917,639,1,1
488,642,1,1
1008,272,1,1
994,38,1,1
756,202,1,1
700,574,1,1
389,638,1,1
755,854,1,1
240,401,1,1
665,689,1,1
772,355,1,1
877,441,1,1
629,812,1,1
318,959,1,1
138,252,1,1
947,103,1,1
217,664,1,1
232,469,1,1
286,444,1,1
69,175,1,1
479,482,1,1
82,526,1,1
987,929,1,1
818,790,1,1
523,67,1,1
590,41,1,1
813,773,1,1
559,265,1,1
591,948,1,1
130,101,1,1
940,943,1,1
76,45,1,1
881,701,1,1
858,312,2,1
255,98,2,1
739,51,2,1
312,433,2,1
381,943,2,1
379,633,2,1
425,818,2,1
970,1017,2,1
941,852,2,1
916,517,2,1
92,366,2,1
34,193,2,1
53,454,2,1
970,548,2,1
638,28,2,1
170,522,2,1
705,160,2,1
841,237,2,1
557,750,2,1
237,141,2,1
200,290,2,1
1027,526,2,1
477,580,2,1
967,834,2,1
810,403,2,1
202,539,2,1
748,423,2,1
21,651,2,1
600,504,2,1
469,232,2,1
108,426,2,1
984,82,2,1
408,1028,2,1
907,951,2,1
860,825,2,1
706,24,2,1
771,358,2,1
295,358,2,1
1004,654,2,1
824,90,2,1
890,598,2,1
742,390,2,1
57,61,2,1
23,778,2,1
394,860,2,1
813,207,2,1
455,432,2,1
1007,932,2,1
817,886,2,1
62,283,2,1
297,520,2,1
632,376,2,1
575,391,2,1
216,551,2,1
640,521,2,1
290,837,2,1
834,478,2,1
1031,490,2,1
397,904,2,1
99,112,2,1
501,31,2,1
663,628,2,1
179,712,2,1
59,362,2,1
173,151,2,1
654,841,2,1
990,762,2,1
521,236,2,1
378,546,2,1
977,525,2,1
695,689,2,1
508,441,3,1
439,488,3,1
942,137,3,1
416,477,3,1
899,138,3,1
812,191,3,1
847,870,3,1
763,848,3,1
462,920,3,1
955,164,3,1
802,24,3,1
297,116,3,1
841,349,3,1
455,343,3,1
962,599,3,1
129,11,3,1
844,611,3,1
760,552,3,1
865,398,3,1
445,393,3,1
121,854,3,1
286,244,3,1
482,479,3,1
998,487,3,1
465,232,3,1
150,64,3,1
550,136,3,1
508,967,3,1
243,991,3,1
383,120,3,1
646,223,3,1
279,252,3,1
367,38,3,1
431,342,3,1
269,977,3,1
594,72,3,1
916,184,3,1
768,398,3,1
987,138,3,1
374,12,3,1
983,935,3,1
187,640,3,1
172,543,3,1
715,771,3,1
34,105,3,1
893,461,3,1
830,657,3,1
562,618,3,1
1036,79,3,1
775,199,3,1
217,664,3,1
386,268,3,1
703,895,3,1
664,974,3,1
681,605,3,1
410,936,3,1
891,399,3,1
528,305,3,1
574,720,3,1
439,169,3,1
559,770,3,1
1021,616,3,1
980,852,3,1
30,515,3,1
817,811,3,1
478,483,3,1
222,452,3,1
26,678,3,1
325,907,3,1
11,875,3,1
23,442,3,1
397,300,4,1
655,464,4,1
499,974,4,1
314,50,4,1
533,354,4,1
726,656,4,1
538,440,4,1
249,212,4,1
859,834,4,1
834,915,4,1
465,146,4,1
640,1001,4,1
886,817,4,1
287,501,4,1
399,891,4,1
433,419,4,1
643,496,4,1
977,126,4,1
652,157,4,1
366,230,4,1
546,936,4,1
258,419,4,1
1021,824,4,1
104,34,4,1
473,491,4,1
78,641,4,1
670,303,4,1
763,777,4,1
624,22,4,1
645,187,4,1
704,807,4,1
29,826,4,1
324,179,4,1
332,745,4,1
827,440,4,1
635,10,4,1
548,970,4,1
727,911,4,1
632,621,4,1
875,357,4,1
845,635,4,1
805,766,4,1
202,166,4,1
113,168,4,1
405,138,4,1
726,266,4,1
856,712,4,1
412,552,4,1
926,195,4,1
172,58,4,1
920,974,4,1
149,714,4,1
192,388,4,1
56,593,4,1
978,638,4,1
140,877,4,1
526,560,4,1
706,540,4,1
728,428,4,1
1013,706,4,1
305,882,4,1
948,355,4,1
375,842,4,1
356,1010,4,1
781,795,4,1
513,653,4,1
461,345,4,1
246,341,4,1
689,639,4,1
271,596,4,1
278,7,4,1
96,1036,5,1
112,99,5,1
906,747,5,1
436,851,5,1
848,981,5,1
161,765,5,1
1016,644,5,1
319,347,5,1
196,186,5,1
597,801,5,1
379,978,5,1
827,218,5,1
254,860,5,1
788,435,5,1
892,939,5,1
572,761,5,1
86,268,5,1
141,589,5,1
316,393,5,1
241,297,5,1
726,176,5,1
567,60,5,1
622,670,5,1
234,708,5,1
588,419,5,1
538,1039,5,1
879,383,5,1
884,278,5,1
920,974,5,1
860,68,5,1
847,405,5,1
817,549,5,1
146,898,5,1
498,14,5,1
936,760,5,1
970,602,5,1
438,309,5,1
944,755,5,1
504,722,5,1
436,345,5,1
254,740,5,1
466,569,5,1
1026,720,5,1
158,182,5,1
73,880,5,1
809,170,5,1
617,584,5,1
691,706,5,1
132,253,5,1
89,715,5,1
708,647,5,1
518,441,5,1
687,417,5,1
252,887,5,1
31,137,5,1
827,715,5,1
435,762,5,1
85,467,5,1
996,981,5,1
902,395,5,1
892,655,5,1
736,485,5,1
333,934,5,1
781,212,5,1
802,559,5,1
896,29,5,1
428,728,5,1
15,492,5,1
564,393,5,1
59,560,5,1
575,367,5,1
281,723,6,1
543,259,6,1
419,141,6,1
875,329,6,1
588,715,6,1
639,272,6,1
13,971,6,1
396,506,6,1
641,996,6,1
868,720,6,1
913,860,6,1
31,214,6,1
770,854,6,1
224,39,6,1
734,352,6,1
114,570,6,1
679,795,6,1
900,523,6,1
286,29,6,1
838,930,6,1
891,348,6,1
540,97,6,1
220,481,6,1
742,511,6,1
227,391,6,1
388,572,6,1
257,185,6,1
333,485,6,1
673,160,6,1
954,235,6,1
32,11,6,1
143,575,6,1
517,597,6,1
848,776,6,1
401,150,6,1
324,569,6,1
385,69,6,1
997,260,6,1
45,432,6,1
170,981,6,1
914,673,6,1
316,32,6,1
89,691,6,1
949,108,6,1
922,518,6,1
317,648,6,1
137,46,6,1
390,373,6,1
121,661,6,1
770,1021,6,1
730,868,6,1
363,138,6,1
343,995,6,1
367,203,6,1
907,50,6,1
943,44,6,1
503,968,6,1
412,623,6,1
609,970,6,1
237,169,6,1
264,592,6,1
701,588,6,1
681,686,6,1
620,677,6,1
32,23,6,1
1005,305,6,1
821,554,6,1
424,789,6,1
983,319,6,1
505,234,6,1
639,655,6,1
717,510,7,1
303,540,7,1
50,367,7,1
431,881,7,1
992,733,7,1
816,106,7,1
815,679,7,1
57,991,7,1
79,186,7,1
493,927,7,1
294,168,7,1
302,616,7,1
480,348,7,1
457,567,7,1
70,360,7,1
73,337,7,1
397,30,7,1
253,105,7,1
9,903,7,1
264,442,7,1
452,700,7,1
1026,450,7,1
85,94,7,1
