0,82
1,48
2,48
3,66
4,38
5,65
6,65
7,50
8,33
9,55
10,54
11,55
12,34
13,30
14,31
15,49
16,45
17,47
18,59
19,40
20,61
21,119
22,97
23,122
24,90
25,99
26,86
27,100
28,90
29,106
30,106
31,103
32,87
33,67
34,70
35,77
36,103
37,80
38,102
39,64
40,71
41,72
42,77
43,46
44,58
45,76
46,74
47,55
48,63
49,52
50,52
51,40
52,53
53,68
54,30
55,48
56,57
57,71
58,55
59,56
60,41
61,62
62,53
63,54
64,50
65,59
66,41
67,50
68,44
69,34
70,59
71,59
72,47
73,47
74,59
75,48
76,23
77,60
78,32
79,42
80,66
81,22
82,52
83,50
84,43
85,54
86,48
87,43
88,48
89,38
90,44
91,47
92,27
93,42
94,31
95,38
96,46
97,27
98,37
99,38
100,44
101,43
102,30
103,36
104,46
105,25
106,37
107,35
108,39
109,28
110,39
111,39
112,55
113,39
114,44
115,43
116,38
117,32
118,44
119,43
120,39
121,34
122,27
123,43
124,36
125,21
126,39
127,32
128,31
129,41
130,27
131,58
132,17
133,22
134,28
135,19
136,30
137,38
138,43
139,27
140,30
141,34
142,37
143,25
144,36
145,23
146,44
147,41
148,24
149,27
150,26
151,22
152,26
153,21
154,30
155,46
156,33
157,36
158,19
159,23
160,26
161,22
162,30
163,41
164,33
165,44
166,27
167,32
168,36
169,35
170,35
171,41
172,22
173,19
174,29
175,21
176,26
177,33
178,36
179,39
180,26
181,26
182,26
183,22
184,17
185,26
186,17
187,19
188,30
189,24
190,20
191,20
192,30
193,33
194,21
195,27
196,23
197,29
198,27
199,21
200,17
201,29
202,26
203,22
204,18
205,11
206,23
207,16
208,26
209,20
210,29
211,22
212,21
213,24
214,21
215,32
216,15
217,33
218,26
219,16
220,30
221,25
222,15
223,17
224,19
225,26
226,18
227,39
228,18
229,29
230,14
231,23
232,22
233,13
234,29
235,27
236,15
237,15
238,21
239,19
240,30
241,26
242,25
243,18
244,13
245,24
246,32
247,24
248,24
249,26
250,22
251,22
252,32
253,15
254,19
255,20
256,26
257,19
258,26
259,27
260,11
261,19
262,26
263,20
264,21
265,23
266,27
267,17
268,20
269,26
270,20
271,18
272,31
273,27
274,24
275,19
276,19
277,20
278,29
279,24
280,23
281,28
282,21
283,15
284,20
285,23
286,23
287,17
288,20
289,18
290,20
291,28
292,18
293,18
294,23
295,20
296,20
297,17
298,38
299,25
300,14
301,16
302,23
303,17
304,19
305,31
306,20
307,20
308,18
309,21
310,11
311,14
312,21
313,27
314,17
315,18
316,14
317,18
318,15
319,20
320,17
321,27
322,18
323,16
324,23
325,18
326,18
327,12
328,15
329,25
330,21
331,22
332,20
333,18
334,27
335,21
336,17
337,14
338,16
339,20
340,16
341,21
342,15
343,28
344,23
345,26
346,13
347,17
348,20
349,23
350,16
351,17
352,12
353,13
354,19
355,26
356,23
357,13
358,25
359,28
360,19
361,20
362,32
363,18
364,15
365,10
366,15
367,19
368,13
369,18
370,10
371,17
372,15
373,13
374,20
375,17
376,21
377,13
378,17
379,16
380,21
381,13
382,15
383,17
384,15
385,20
386,18
387,14
388,15
389,17
390,12
391,18
392,15
393,21
394,17
395,17
396,22
397,14
398,18
399,9
400,14
401,12
402,17
403,13
404,13
405,16
406,14
407,17
408,27
409,14
410,9
411,26
412,22
413,20
414,17
415,12
416,18
417,19
418,18
419,8
420,22
421,22
422,9
423,14
424,14
425,17
426,15
427,12
428,13
429,18
430,12
431,17
432,15
433,23
434,18
435,22
436,14
437,15
438,15
439,13
440,18
441,13
442,18
443,16
444,13
445,13
446,11
447,14
448,14
449,9
450,11
451,14
452,12
453,15
454,17
455,16
456,17
457,16
458,15
459,18
460,18
461,17
462,13
463,13
464,13
465,17
466,12
467,18
468,16
469,17
470,19
471,23
472,14
473,16
474,20
475,17
476,12
477,12
478,12
479,18
480,17
481,14
482,16
483,19
484,12
485,21
486,10
487,17
488,22
489,17
490,11
491,10
492,24
493,11
494,10
495,9
496,11
497,17
498,20
499,11
500,13
501,16
502,12
503,15
504,16
505,14
506,15
507,15
508,19
509,18
510,18
511,15
512,17
513,6
514,13
515,15
516,25
517,19
518,16
519,15
520,13
521,8
522,18
523,24
524,21
525,13
526,19
527,6
528,17
529,12
530,15
531,15
532,19
533,7
534,11
535,13
536,26
537,12
538,17
539,18
540,13
541,13
542,23
543,9
544,15
545,16
546,15
547,10
548,11
549,20
550,17
551,14
552,10
553,11
554,14
555,12
556,13
557,8
558,12
559,17
560,6
561,19
562,13
563,14
564,5
565,14
566,18
567,18
568,14
569,13
570,19
571,16
572,9
573,8
574,18
575,12
576,13
577,12
578,15
579,18
580,11
581,12
582,16
583,10
584,16
585,19
586,15
587,10
588,13
589,14
590,19
591,23
592,11
593,11
594,10
595,8
596,13
597,14
598,17
599,20
600,16
601,19
602,13
603,13
604,12
605,9
606,10
607,9
608,10
609,13
610,14
611,12
612,18
613,10
614,15
615,15
616,10
617,14
618,13
619,13
620,14
621,13
622,10
623,15
624,11
625,15
626,12
627,9
628,15
629,16
630,10
631,13
632,10
633,9
634,16
635,17
636,13
637,12
638,16
639,11
640,13
641,16
642,20
643,14
644,8
645,8
646,12
647,15
648,14
649,15
650,12
651,14
652,13
653,13
654,10
655,9
656,17
657,10
658,14
659,9
660,11
661,16
662,12
663,14
664,17
665,15
666,7
667,15
668,12
669,14
670,10
671,12
672,17
673,15
674,11
675,19
676,18
677,20
678,13
679,10
680,13
681,16
682,9
683,15
684,18
685,10
686,13
687,19
688,13
689,13
690,12
691,13
692,11
693,8
694,17
695,10
696,8
697,8
698,14
699,13
700,12
701,16
702,14
703,15
704,11
705,15
706,13
707,13
708,18
709,12
710,12
711,16
712,11
713,20
714,13
715,18
716,14
717,5
718,11
719,8
720,12
721,12
722,12
723,14
724,19
725,13
726,15
727,15
728,10
729,11
730,14
731,16
732,12
733,12
734,11
735,15
736,8
737,13
738,12
739,13
740,6
741,14
742,13
743,12
744,9
745,16
746,14
747,14
748,10
749,12
750,11
751,9
752,13
753,8
754,13
755,15
756,15
757,19
758,9
759,17
760,10
761,18
762,5
763,10
764,8
765,18
766,9
767,14
768,13
769,13
770,14
771,12
772,13
773,14
774,12
775,11
776,9
777,11
778,14
779,15
780,16
781,12
782,7
783,11
784,13
785,8
786,11
787,8
788,15
789,13
790,10
791,10
792,14
793,11
794,6
795,8
796,11
797,17
798,11
799,9
800,10
801,16
802,14
803,15
804,13
805,17
806,16
807,11
808,10
809,15
810,6
811,16
812,10
813,11
814,15
815,9
816,15
817,15
818,13
819,8
820,14
821,15
822,16
823,15
824,8
825,10
826,9
827,10
828,10
829,15
830,11
831,8
832,10
833,10
834,10
835,7
836,10
837,7
838,16
839,8
840,12
841,11
842,11
843,10
844,14
845,13
846,13
847,11
848,17
849,9
850,16
851,10
852,11
853,11
854,13
855,8
856,12
857,11
858,7
859,13
860,13
861,12
862,10
863,12
864,13
865,9
866,11
867,12
868,8
869,10
870,14
871,16
872,11
873,14
874,11
875,10
876,12
877,10
878,10
879,9
880,15
881,5
882,10
883,14
884,12
885,5
886,11
887,16
888,13
889,12
890,7
891,9
892,12
893,6
894,6
895,8
896,9
897,18
898,14
899,9
900,8
901,12
902,13
903,13
904,8
905,11
906,10
907,11
908,11
909,14
910,11
911,12
912,11
913,11
914,13
915,18
916,10
917,12
918,10
919,11
920,5
921,12
922,9
923,11
924,8
925,13
926,14
927,11
928,8
929,13
930,11
931,13
932,10
933,15
934,14
935,8
936,12
937,10
938,11
939,14
940,14
941,11
942,16
943,9
944,8
945,12
946,9
947,10
948,15
949,12
950,7
951,15
952,18
953,8
954,13
955,10
956,11
957,14
958,10
959,9
960,13
961,11
962,13
963,10
964,9
965,12
