t-1,t,Source Node,Destination Node,Batch size
-1,0,68,29,1
-1,0,89,82,1
-1,0,108,97,1
-1,0,113,25,1
-1,0,116,110,1
-1,0,117,49,1
-1,0,40,35,1
-1,0,58,1,1
0,1,35,12,1
0,1,58,12,1
0,1,50,21,1
0,1,5,87,1
0,1,56,88,1
0,1,25,70,1
0,1,41,52,1
0,1,57,43,1
1,2,39,16,1
1,2,42,38,1
1,2,46,80,1
1,2,45,39,1
1,2,73,100,1
1,2,81,44,1
1,2,42,30,1
1,2,22,118,1
2,3,35,58,1
2,3,22,3,1
2,3,11,84,1
2,3,76,30,1
2,3,93,70,1
2,3,87,5,1
2,3,62,37,1
2,3,100,35,1
3,4,69,36,1
3,4,112,64,1
3,4,76,32,1
3,4,74,27,1
3,4,95,15,1
3,4,34,112,1
3,4,91,45,1
3,4,53,107,1
4,5,111,63,1
4,5,33,38,1
4,5,85,35,1
4,5,56,41,1
4,5,23,108,1
4,5,38,85,1
4,5,47,53,1
4,5,72,116,1
5,6,88,42,1
5,6,23,11,1
5,6,67,41,1
5,6,16,11,1
5,6,38,3,1
5,6,24,78,1
5,6,70,25,1
5,6,41,56,1
6,7,8,24,1
6,7,59,35,1
6,7,33,38,1
6,7,3,115,1
6,7,30,39,1
6,7,116,89,1
6,7,7,89,1
6,7,3,101,1
7,8,11,73,1
7,8,58,77,1
7,8,63,116,1
7,8,76,32,1
7,8,41,67,1
7,8,41,29,1
7,8,92,61,1
7,8,30,39,1
8,9,76,61,1
8,9,18,31,1
8,9,38,3,1
8,9,61,76,1
8,9,86,7,1
8,9,65,114,1
8,9,16,18,1
8,9,56,39,1
9,10,3,101,1
9,10,100,73,1
9,10,24,78,1
9,10,91,45,1
9,10,114,29,1
9,10,26,58,1
9,10,73,100,1
9,10,16,90,1
10,11,9,56,1
10,11,11,16,1
10,11,50,21,1
10,11,35,40,1
10,11,30,39,1
10,11,29,68,1
10,11,58,26,1
10,11,108,23,1
11,12,8,119,1
11,12,79,87,1
11,12,104,18,1
11,12,95,15,1
11,12,16,78,1
11,12,45,91,1
11,12,81,44,1
11,12,37,5,1
12,13,81,83,1
12,13,32,90,1
12,13,85,68,1
12,13,60,76,1
12,13,70,93,1
12,13,91,2,1
12,13,16,41,1
12,13,78,16,1
13,14,54,78,1
13,14,24,8,1
13,14,24,104,1
13,14,49,45,1
13,14,31,18,1
13,14,72,89,1
13,14,117,45,1
13,14,42,113,1
14,15,62,37,1
14,15,12,35,1
14,15,33,46,1
14,15,72,89,1
14,15,108,12,1
14,15,54,30,1
14,15,40,35,1
14,15,45,90,1
15,16,90,94,1
15,16,49,117,1
15,16,56,41,1
15,16,78,8,1
15,16,60,76,1
15,16,95,15,1
15,16,76,32,1
15,16,58,13,1
16,17,35,12,1
16,17,85,98,1
16,17,98,85,1
16,17,115,53,1
16,17,8,44,1
16,17,1,71,1
16,17,5,83,1
16,17,81,17,1
17,18,37,62,1
17,18,72,89,1
17,18,115,70,1
17,18,80,98,1
17,18,113,89,1
17,18,104,24,1
17,18,53,47,1
17,18,35,100,1
18,19,108,23,1
18,19,75,111,1
18,19,89,82,1
18,19,76,32,1
18,19,54,49,1
18,19,93,48,1
18,19,100,73,1
18,19,88,89,1
19,20,22,21,1
19,20,90,39,1
19,20,58,26,1
19,20,66,72,1
19,20,107,112,1
19,20,24,78,1
19,20,42,106,1
19,20,62,37,1
20,21,90,16,1
20,21,39,35,1
20,21,91,36,1
20,21,85,71,1
20,21,3,101,1
20,21,113,89,1
20,21,70,71,1
20,21,109,73,1
21,22,42,112,1
21,22,87,12,1
21,22,36,29,1
21,22,16,41,1
21,22,51,101,1
21,22,79,62,1
21,22,78,52,1
21,22,68,52,1
22,23,39,90,1
22,23,98,85,1
22,23,55,12,1
22,23,82,40,1
22,23,42,113,1
22,23,80,46,1
22,23,11,16,1
22,23,16,39,1
23,24,0,54,1
23,24,38,33,1
23,24,78,54,1
23,24,21,73,1
23,24,86,90,1
23,24,89,9,1
23,24,33,46,1
23,24,95,72,1
24,25,92,61,1
24,25,81,109,1
24,25,25,109,1
24,25,115,25,1
24,25,63,116,1
24,25,41,16,1
24,25,51,85,1
24,25,22,53,1
25,26,97,108,1
25,26,45,117,1
25,26,58,12,1
25,26,30,39,1
25,26,89,9,1
25,26,74,27,1
25,26,99,52,1
25,26,21,22,1
26,27,116,72,1
26,27,8,44,1
26,27,24,78,1
26,27,31,0,1
26,27,38,3,1
26,27,42,88,1
26,27,104,18,1
26,27,22,118,1
27,28,107,88,1
27,28,12,108,1
27,28,13,58,1
27,28,107,68,1
27,28,25,63,1
27,28,38,3,1
27,28,104,24,1
27,28,84,11,1
28,29,62,12,1
28,29,111,106,1
28,29,12,100,1
28,29,78,112,1
28,29,42,30,1
28,29,115,59,1
28,29,91,67,1
28,29,46,80,1
29,30,89,9,1
29,30,1,71,1
29,30,107,53,1
29,30,56,9,1
29,30,104,24,1
29,30,28,9,1
29,30,57,43,1
29,30,87,58,1
30,31,112,78,1
30,31,38,3,1
30,31,80,98,1
30,31,62,79,1
30,31,113,0,1
30,31,73,79,1
30,31,45,39,1
30,31,45,49,1
31,32,117,45,1
31,32,72,89,1
31,32,18,31,1
31,32,90,86,1
31,32,54,107,1
31,32,58,77,1
31,32,39,90,1
31,32,43,57,1
32,33,11,84,1
32,33,83,81,1
32,33,30,76,1
32,33,79,73,1
32,33,72,61,1
32,33,47,53,1
32,33,53,115,1
32,33,106,111,1
33,34,93,22,1
33,34,82,89,1
33,34,116,89,1
33,34,13,58,1
33,34,58,51,1
33,34,87,58,1
33,34,100,12,1
33,34,88,56,1
34,35,62,73,1
34,35,25,70,1
34,35,46,86,1
34,35,98,80,1
34,35,55,87,1
34,35,30,42,1
34,35,116,89,1
34,35,96,63,1
35,36,52,68,1
35,36,68,52,1
35,36,90,78,1
35,36,87,5,1
35,36,88,56,1
35,36,16,18,1
35,36,34,93,1
35,36,46,33,1
36,37,5,81,1
36,37,113,107,1
36,37,70,115,1
36,37,51,13,1
36,37,34,93,1
36,37,101,3,1
36,37,114,65,1
36,37,53,107,1
37,38,112,34,1
37,38,87,5,1
37,38,16,11,1
37,38,107,53,1
37,38,90,78,1
37,38,53,29,1
37,38,22,3,1
37,38,36,91,1
38,39,93,70,1
38,39,25,115,1
38,39,13,51,1
38,39,70,25,1
38,39,79,73,1
38,39,98,80,1
38,39,75,111,1
38,39,10,0,1
39,40,115,59,1
39,40,25,113,1
39,40,42,30,1
39,40,70,25,1
39,40,107,113,1
39,40,40,82,1
39,40,42,106,1
39,40,88,42,1
40,41,42,43,1
40,41,90,94,1
40,41,51,13,1
40,41,78,16,1
40,41,113,107,1
40,41,104,18,1
40,41,115,70,1
40,41,58,77,1
41,42,73,11,1
41,42,76,43,1
41,42,113,107,1
41,42,12,87,1
41,42,72,116,1
41,42,36,91,1
41,42,12,100,1
41,42,89,7,1
42,43,42,113,1
42,43,112,78,1
42,43,17,81,1
42,43,63,96,1
42,43,96,22,1
42,43,62,79,1
42,43,101,3,1
42,43,48,93,1
43,44,26,54,1
43,44,47,53,1
43,44,46,109,1
43,44,39,45,1
43,44,13,58,1
43,44,40,4,1
43,44,85,38,1
43,44,113,107,1
44,45,62,79,1
44,45,42,43,1
44,45,31,18,1
44,45,12,50,1
44,45,116,72,1
44,45,43,42,1
44,45,27,74,1
44,45,81,5,1
45,46,85,68,1
45,46,87,5,1
45,46,45,39,1
45,46,70,115,1
45,46,109,73,1
45,46,90,86,1
45,46,54,90,1
45,46,95,15,1
46,47,76,60,1
46,47,33,38,1
46,47,42,113,1
46,47,52,68,1
46,47,16,39,1
46,47,80,47,1
46,47,51,85,1
46,47,54,90,1
47,48,12,73,1
47,48,47,53,1
47,48,30,54,1
47,48,45,49,1
47,48,31,18,1
47,48,35,108,1
47,48,15,95,1
47,48,40,100,1
48,49,35,108,1
48,49,107,68,1
48,49,85,35,1
48,49,74,112,1
48,49,90,78,1
48,49,113,25,1
48,49,9,28,1
48,49,12,73,1
49,50,109,73,1
49,50,71,73,1
49,50,39,56,1
49,50,107,112,1
49,50,108,12,1
49,50,101,51,1
49,50,65,114,1
49,50,49,54,1
50,51,76,32,1
50,51,109,73,1
50,51,50,118,1
50,51,119,8,1
50,51,61,72,1
50,51,45,117,1
50,51,73,12,1
50,51,106,111,1
51,52,90,43,1
51,52,23,11,1
51,52,46,109,1
51,52,18,31,1
51,52,58,35,1
51,52,72,116,1
51,52,5,81,1
51,52,35,85,1
52,53,113,25,1
52,53,78,24,1
52,53,45,117,1
52,53,93,34,1
52,53,15,95,1
52,53,38,33,1
52,53,107,112,1
52,53,112,74,1
53,54,102,90,1
53,54,107,68,1
53,54,0,31,1
53,54,43,42,1
53,54,74,112,1
53,54,70,93,1
53,54,22,96,1
53,54,36,91,1
54,55,117,45,1
54,55,107,88,1
54,55,39,56,1
54,55,11,84,1
54,55,44,8,1
54,55,87,12,1
54,55,17,81,1
54,55,106,68,1
55,56,81,84,1
55,56,51,85,1
55,56,100,40,1
55,56,78,24,1
55,56,21,111,1
55,56,46,80,1
55,56,3,101,1
55,56,87,79,1
56,57,54,49,1
56,57,93,70,1
56,57,85,35,1
56,57,12,58,1
56,57,87,79,1
56,57,87,58,1
56,57,36,29,1
56,57,45,39,1
57,58,87,55,1
57,58,118,51,1
57,58,33,46,1
57,58,58,26,1
57,58,31,0,1
57,58,90,45,1
57,58,70,67,1
57,58,116,72,1
58,59,47,80,1
58,59,79,73,1
58,59,54,90,1
58,59,85,71,1
58,59,46,55,1
58,59,79,73,1
58,59,11,84,1
58,59,39,56,1
59,60,59,35,1
59,60,54,78,1
59,60,68,107,1
59,60,80,98,1
59,60,111,75,1
59,60,90,54,1
59,60,27,74,1
59,60,100,73,1
60,61,25,109,1
60,61,106,68,1
60,61,80,47,1
60,61,80,98,1
60,61,93,34,1
60,61,115,70,1
60,61,89,7,1
60,61,61,92,1
61,62,9,28,1
61,62,48,93,1
61,62,30,54,1
61,62,44,81,1
61,62,27,74,1
61,62,40,85,1
61,62,23,11,1
61,62,71,85,1
62,63,29,68,1
62,63,85,40,1
62,63,116,89,1
62,63,8,44,1
62,63,89,9,1
62,63,64,112,1
62,63,63,116,1
62,63,78,24,1
63,64,22,96,1
63,64,108,12,1
63,64,5,81,1
63,64,113,25,1
63,64,81,109,1
63,64,26,58,1
63,64,78,8,1
63,64,68,85,1
64,65,109,46,1
64,65,113,0,1
64,65,12,55,1
64,65,96,63,1
64,65,0,10,1
64,65,52,41,1
64,65,25,88,1
64,65,87,5,1
65,66,111,75,1
65,66,81,17,1
65,66,116,89,1
65,66,65,114,1
65,66,114,29,1
65,66,26,58,1
65,66,113,89,1
65,66,81,109,1
66,67,90,86,1
66,67,45,39,1
66,67,73,11,1
66,67,118,51,1
66,67,104,18,1
66,67,55,46,1
66,67,26,54,1
66,67,73,11,1
67,68,87,55,1
67,68,115,3,1
67,68,89,88,1
67,68,104,18,1
67,68,55,46,1
67,68,12,62,1
67,68,18,16,1
67,68,64,112,1
68,69,40,85,1
68,69,8,78,1
68,69,45,49,1
68,69,81,17,1
68,69,5,87,1
68,69,73,71,1
68,69,1,71,1
68,69,53,29,1
69,70,79,73,1
69,70,11,16,1
69,70,0,31,1
69,70,29,41,1
69,70,89,9,1
69,70,69,30,1
69,70,51,101,1
69,70,86,7,1
70,71,25,115,1
70,71,90,102,1
