t-1,t,Source Node,Destination Node,Batch size
-1,0,48,111,1
-1,0,5,84,1
-1,0,38,85,1
-1,0,12,107,1
-1,0,1,8,1
-1,0,47,69,1
-1,0,9,79,1
-1,0,96,52,1
0,1,73,109,1
0,1,69,83,1
0,1,113,100,1
0,1,7,14,1
0,1,9,95,1
0,1,88,6,1
0,1,1,118,1
0,1,1,118,1
1,2,1,118,1
1,2,6,88,1
1,2,99,118,1
1,2,42,99,1
1,2,79,104,1
1,2,34,25,1
1,2,39,12,1
1,2,69,8,1
2,3,89,32,1
2,3,110,40,1
2,3,19,110,1
2,3,61,84,1
2,3,54,23,1
2,3,89,79,1
2,3,94,81,1
2,3,104,79,1
3,4,111,49,1
3,4,41,70,1
3,4,118,1,1
3,4,12,39,1
3,4,65,9,1
3,4,14,7,1
3,4,18,68,1
3,4,27,73,1
4,5,77,20,1
4,5,2,111,1
4,5,41,28,1
4,5,95,9,1
4,5,102,74,1
4,5,58,97,1
4,5,19,110,1
4,5,7,14,1
5,6,84,62,1
5,6,8,69,1
5,6,44,33,1
5,6,87,53,1
5,6,65,64,1
5,6,8,69,1
5,6,27,73,1
5,6,12,95,1
6,7,58,60,1
6,7,46,0,1
6,7,93,111,1
6,7,40,58,1
6,7,68,36,1
6,7,41,38,1
6,7,68,18,1
6,7,48,10,1
7,8,83,30,1
7,8,46,118,1
7,8,16,2,1
7,8,76,30,1
7,8,60,5,1
7,8,6,35,1
7,8,109,73,1
7,8,48,10,1
8,9,12,39,1
8,9,108,101,1
8,9,44,18,1
8,9,112,61,1
8,9,109,58,1
8,9,48,10,1
8,9,101,69,1
8,9,118,101,1
9,10,47,95,1
9,10,32,21,1
9,10,21,118,1
9,10,70,29,1
9,10,9,65,1
9,10,107,45,1
9,10,101,108,1
9,10,77,53,1
10,11,95,117,1
10,11,77,20,1
10,11,108,99,1
10,11,41,28,1
10,11,83,11,1
10,11,36,68,1
10,11,61,112,1
10,11,44,12,1
11,12,96,98,1
11,12,103,19,1
11,12,23,39,1
11,12,68,107,1
11,12,18,44,1
11,12,20,77,1
11,12,64,65,1
11,12,100,43,1
12,13,64,115,1
12,13,82,117,1
12,13,61,59,1
12,13,37,26,1
12,13,110,19,1
12,13,103,74,1
12,13,39,107,1
12,13,119,86,1
13,14,25,0,1
13,14,112,61,1
13,14,35,37,1
13,14,34,87,1
13,14,99,42,1
13,14,95,7,1
13,14,70,30,1
13,14,105,91,1
14,15,17,18,1
14,15,80,92,1
14,15,65,4,1
14,15,26,37,1
14,15,82,89,1
14,15,92,63,1
14,15,84,43,1
14,15,18,17,1
15,16,1,69,1
15,16,103,74,1
15,16,69,104,1
15,16,108,32,1
15,16,87,45,1
15,16,28,11,1
15,16,74,43,1
15,16,45,108,1
16,17,32,108,1
16,17,82,106,1
16,17,0,106,1
16,17,40,92,1
16,17,104,69,1
16,17,97,58,1
16,17,41,38,1
16,17,9,79,1
17,18,45,107,1
17,18,77,109,1
17,18,27,97,1
17,18,114,58,1
17,18,7,97,1
17,18,96,52,1
17,18,64,115,1
17,18,26,37,1
18,19,118,46,1
18,19,101,45,1
18,19,18,68,1
18,19,98,96,1
18,19,18,44,1
18,19,38,69,1
18,19,61,106,1
18,19,118,99,1
19,20,39,17,1
19,20,61,106,1
19,20,33,17,1
19,20,99,65,1
19,20,65,9,1
19,20,84,61,1
19,20,33,17,1
19,20,69,9,1
20,21,56,25,1
20,21,5,84,1
20,21,115,64,1
20,21,103,57,1
20,21,47,69,1
20,21,97,74,1
20,21,4,69,1
20,21,54,3,1
21,22,43,100,1
21,22,13,29,1
21,22,69,1,1
21,22,43,84,1
21,22,70,29,1
21,22,30,50,1
21,22,30,50,1
21,22,17,39,1
22,23,96,98,1
22,23,21,32,1
22,23,32,89,1
22,23,103,74,1
22,23,61,59,1
22,23,84,67,1
22,23,37,111,1
22,23,3,44,1
23,24,9,95,1
23,24,3,44,1
23,24,58,97,1
23,24,1,69,1
23,24,47,95,1
23,24,70,41,1
23,24,79,104,1
23,24,80,92,1
24,25,45,87,1
24,25,107,68,1
24,25,77,109,1
24,25,87,45,1
24,25,88,14,1
24,25,111,81,1
24,25,54,23,1
24,25,42,99,1
25,26,3,33,1
25,26,28,9,1
25,26,69,38,1
25,26,119,86,1
25,26,24,15,1
25,26,82,106,1
25,26,55,56,1
25,26,19,103,1
26,27,17,39,1
26,27,110,19,1
26,27,47,95,1
26,27,53,83,1
26,27,74,103,1
26,27,87,57,1
26,27,89,6,1
26,27,111,2,1
27,28,19,110,1
27,28,73,97,1
27,28,55,56,1
27,28,69,76,1
27,28,84,62,1
27,28,105,116,1
27,28,37,2,1
27,28,107,12,1
28,29,119,86,1
28,29,55,79,1
28,29,66,115,1
28,29,33,44,1
28,29,12,107,1
28,29,104,53,1
28,29,82,106,1
28,29,44,18,1
29,30,89,82,1
29,30,45,41,1
29,30,70,38,1
29,30,103,93,1
29,30,23,54,1
29,30,59,61,1
29,30,8,1,1
29,30,84,5,1
30,31,12,44,1
30,31,53,20,1
30,31,34,25,1
30,31,16,2,1
30,31,59,20,1
30,31,106,0,1
30,31,25,34,1
30,31,2,16,1
31,32,111,37,1
31,32,50,77,1
31,32,12,107,1
31,32,53,104,1
31,32,87,53,1
31,32,89,6,1
31,32,53,83,1
31,32,30,108,1
32,33,95,82,1
32,33,103,74,1
32,33,20,59,1
32,33,75,90,1
32,33,5,13,1
32,33,43,100,1
32,33,17,18,1
32,33,5,13,1
33,34,74,97,1
33,34,85,70,1
33,34,58,97,1
33,34,95,9,1
33,34,96,98,1
33,34,50,30,1
33,34,84,5,1
33,34,25,112,1
34,35,63,92,1
34,35,38,70,1
34,35,68,107,1
34,35,97,73,1
34,35,27,73,1
34,35,13,5,1
34,35,52,97,1
34,35,69,76,1
35,36,65,4,1
35,36,30,12,1
35,36,48,10,1
35,36,43,74,1
35,36,86,119,1
35,36,53,83,1
35,36,45,108,1
35,36,40,116,1
36,37,18,44,1
36,37,4,42,1
36,37,35,54,1
36,37,117,60,1
36,37,9,65,1
36,37,32,21,1
36,37,37,2,1
36,37,48,10,1
37,38,16,94,1
37,38,7,97,1
37,38,56,106,1
37,38,45,41,1
37,38,40,92,1
37,38,106,89,1
37,38,26,98,1
37,38,70,38,1
38,39,48,111,1
38,39,101,108,1
38,39,10,111,1
38,39,104,79,1
38,39,16,94,1
38,39,68,107,1
38,39,103,74,1
38,39,111,81,1
39,40,105,91,1
39,40,25,6,1
39,40,45,46,1
39,40,16,61,1
39,40,116,40,1
39,40,69,1,1
39,40,2,111,1
39,40,70,85,1
40,41,81,94,1
40,41,2,37,1
40,41,44,33,1
40,41,21,42,1
40,41,28,41,1
40,41,73,109,1
40,41,38,70,1
40,41,119,86,1
41,42,66,31,1
41,42,39,23,1
41,42,68,107,1
41,42,82,95,1
41,42,100,43,1
41,42,7,97,1
41,42,3,44,1
41,42,87,45,1
42,43,32,77,1
42,43,101,118,1
42,43,3,13,1
42,43,112,25,1
42,43,88,6,1
42,43,109,73,1
42,43,57,87,1
42,43,104,79,1
43,44,4,69,1
43,44,83,11,1
43,44,48,10,1
43,44,74,58,1
43,44,27,40,1
43,44,101,69,1
43,44,30,70,1
43,44,50,30,1
44,45,31,75,1
44,45,114,58,1
44,45,73,97,1
44,45,97,58,1
44,45,54,23,1
44,45,0,25,1
44,45,61,106,1
44,45,97,52,1
45,46,19,103,1
45,46,92,80,1
45,46,24,15,1
45,46,31,66,1
45,46,91,105,1
45,46,5,20,1
45,46,113,100,1
45,46,5,20,1
46,47,43,100,1
46,47,17,39,1
46,47,34,87,1
46,47,6,35,1
46,47,39,23,1
46,47,65,4,1
46,47,3,29,1
46,47,66,31,1
47,48,60,117,1
47,48,47,95,1
47,48,97,73,1
47,48,44,18,1
47,48,23,51,1
47,48,50,77,1
47,48,82,95,1
47,48,26,98,1
48,49,32,108,1
48,49,101,69,1
48,49,97,26,1
48,49,65,9,1
48,49,56,45,1
48,49,20,59,1
48,49,7,14,1
48,49,77,50,1
49,50,39,5,1
49,50,39,23,1
49,50,3,39,1
49,50,0,25,1
49,50,64,65,1
49,50,5,112,1
49,50,92,40,1
49,50,38,41,1
50,51,82,95,1
50,51,97,58,1
50,51,89,82,1
50,51,99,118,1
50,51,5,39,1
50,51,70,64,1
50,51,31,75,1
50,51,93,113,1
51,52,104,69,1
51,52,69,4,1
51,52,58,74,1
51,52,112,20,1
51,52,79,55,1
51,52,118,46,1
51,52,32,77,1
51,52,87,57,1
52,53,28,11,1
52,53,68,43,1
52,53,46,118,1
52,53,93,103,1
52,53,53,104,1
52,53,45,56,1
52,53,84,62,1
52,53,30,76,1
53,54,95,7,1
53,54,39,3,1
53,54,73,97,1
53,54,88,14,1
53,54,116,105,1
53,54,9,79,1
53,54,83,30,1
53,54,86,119,1
54,55,105,116,1
54,55,41,45,1
54,55,31,66,1
54,55,68,18,1
54,55,30,12,1
54,55,95,47,1
54,55,98,26,1
54,55,45,87,1
55,56,20,53,1
55,56,42,99,1
55,56,65,89,1
55,56,90,82,1
55,56,11,42,1
55,56,11,83,1
55,56,46,0,1
55,56,28,41,1
56,57,83,117,1
56,57,83,30,1
56,57,43,100,1
56,57,117,60,1
56,57,68,107,1
56,57,6,26,1
56,57,7,95,1
56,57,4,69,1
57,58,27,97,1
57,58,18,68,1
57,58,41,45,1
57,58,62,84,1
57,58,111,48,1
57,58,58,109,1
57,58,103,57,1
57,58,90,75,1
58,59,37,111,1
58,59,25,34,1
58,59,111,49,1
58,59,106,0,1
58,59,93,103,1
58,59,87,57,1
58,59,34,25,1
58,59,21,118,1
59,60,20,112,1
59,60,114,58,1
59,60,14,7,1
59,60,61,106,1
59,60,30,83,1
59,60,0,106,1
59,60,53,87,1
59,60,92,80,1
60,61,84,61,1
60,61,89,79,1
60,61,16,61,1
60,61,20,61,1
60,61,69,47,1
60,61,75,90,1
60,61,101,69,1
60,61,58,114,1
61,62,54,35,1
61,62,10,68,1
61,62,56,25,1
61,62,3,29,1
61,62,11,83,1
61,62,35,6,1
61,62,69,101,1
61,62,87,45,1
62,63,81,111,1
62,63,69,104,1
62,63,39,5,1
62,63,68,107,1
62,63,61,112,1
62,63,95,117,1
62,63,90,82,1
62,63,90,75,1
63,64,97,52,1
63,64,5,13,1
63,64,5,60,1
63,64,49,2,1
63,64,70,38,1
63,64,103,74,1
63,64,43,100,1
63,64,14,7,1
64,65,111,10,1
64,65,68,36,1
64,65,20,59,1
64,65,70,85,1
64,65,68,43,1
64,65,93,103,1
64,65,18,44,1
64,65,40,116,1
65,66,90,75,1
65,66,0,46,1
65,66,51,23,1
65,66,48,111,1
65,66,61,20,1
65,66,28,41,1
65,66,28,9,1
65,66,68,10,1
66,67,104,15,1
66,67,101,9,1
66,67,52,96,1
66,67,95,7,1
66,67,69,101,1
66,67,40,58,1
66,67,26,98,1
66,67,68,10,1
67,68,41,28,1
67,68,118,99,1
67,68,74,58,1
67,68,46,118,1
67,68,73,109,1
67,68,42,107,1
67,68,112,10,1
67,68,46,0,1
68,69,44,18,1
68,69,111,48,1
68,69,96,98,1
68,69,30,50,1
68,69,79,104,1
68,69,27,40,1
68,69,20,112,1
68,69,12,44,1
69,70,70,29,1
69,70,54,23,1
69,70,118,21,1
69,70,32,89,1
69,70,0,25,1
69,70,41,70,1
69,70,32,89,1
69,70,99,65,1
70,71,109,73,1
70,71,101,69,1
70,71,4,69,1
70,71,4,65,1
70,71,11,83,1
70,71,57,87,1
