t-1,t,Source Node,Destination Node,Batch size
-1,0,85,89,1
-1,0,38,52,1
-1,0,77,38,1
-1,0,31,20,1
-1,0,83,96,1
-1,0,59,6,1
-1,0,70,4,1
-1,0,118,69,1
0,1,8,116,1
0,1,17,33,1
0,1,116,38,1
0,1,24,105,1
0,1,103,100,1
0,1,72,108,1
0,1,84,8,1
0,1,10,75,1
1,2,49,119,1
1,2,86,77,1
1,2,5,88,1
1,2,89,107,1
1,2,79,103,1
1,2,53,13,1
1,2,101,10,1
1,2,17,33,1
2,3,53,13,1
2,3,33,85,1
2,3,113,29,1
2,3,69,118,1
2,3,89,57,1
2,3,45,77,1
2,3,119,79,1
2,3,46,67,1
3,4,56,71,1
3,4,38,77,1
3,4,23,31,1
3,4,65,73,1
3,4,55,6,1
3,4,51,44,1
3,4,100,61,1
3,4,26,99,1
4,5,12,86,1
4,5,83,102,1
4,5,34,80,1
4,5,92,54,1
4,5,77,59,1
4,5,96,83,1
4,5,33,17,1
4,5,69,44,1
5,6,104,86,1
5,6,78,110,1
5,6,76,14,1
5,6,44,51,1
5,6,80,85,1
5,6,52,30,1
5,6,77,59,1
5,6,88,5,1
6,7,44,31,1
6,7,77,38,1
6,7,63,13,1
6,7,37,106,1
6,7,56,97,1
6,7,5,88,1
6,7,114,93,1
6,7,112,69,1
7,8,84,8,1
7,8,36,59,1
7,8,106,37,1
7,8,26,99,1
7,8,108,72,1
7,8,117,40,1
7,8,63,22,1
7,8,16,50,1
8,9,97,35,1
8,9,51,8,1
8,9,50,48,1
8,9,30,52,1
8,9,114,7,1
8,9,77,38,1
8,9,31,20,1
8,9,59,87,1
9,10,70,4,1
9,10,79,83,1
9,10,91,12,1
9,10,86,52,1
9,10,39,76,1
9,10,36,95,1
9,10,115,95,1
9,10,86,47,1
10,11,31,20,1
10,11,91,66,1
10,11,113,33,1
10,11,112,38,1
10,11,1,67,1
10,11,30,52,1
10,11,33,14,1
10,11,96,83,1
11,12,5,94,1
11,12,33,14,1
11,12,115,75,1
11,12,95,115,1
11,12,47,112,1
11,12,91,66,1
11,12,43,7,1
11,12,80,34,1
12,13,105,24,1
12,13,103,113,1
12,13,33,85,1
12,13,48,50,1
12,13,14,17,1
12,13,114,58,1
12,13,59,87,1
12,13,51,99,1
13,14,16,50,1
13,14,67,46,1
13,14,50,41,1
13,14,78,110,1
13,14,51,3,1
13,14,101,10,1
13,14,104,66,1
13,14,105,97,1
14,15,69,118,1
14,15,91,12,1
14,15,93,118,1
14,15,100,103,1
14,15,75,85,1
14,15,97,35,1
14,15,91,3,1
14,15,111,73,1
15,16,49,71,1
15,16,91,40,1
15,16,43,7,1
15,16,71,49,1
15,16,35,10,1
15,16,11,81,1
15,16,77,104,1
15,16,94,5,1
16,17,62,70,1
16,17,96,83,1
16,17,78,110,1
16,17,89,18,1
16,17,78,110,1
16,17,115,95,1
16,17,115,75,1
16,17,101,10,1
17,18,48,63,1
17,18,50,48,1
17,18,80,0,1
17,18,64,29,1
17,18,11,81,1
17,18,73,31,1
17,18,79,90,1
17,18,57,67,1
18,19,116,84,1
18,19,69,6,1
18,19,19,44,1
18,19,46,113,1
18,19,58,114,1
18,19,98,111,1
18,19,31,73,1
18,19,51,77,1
19,20,80,85,1
19,20,107,85,1
19,20,54,21,1
19,20,67,46,1
19,20,104,66,1
19,20,4,70,1
19,20,7,114,1
19,20,19,20,1
20,21,50,85,1
20,21,59,43,1
20,21,97,13,1
20,21,103,113,1
20,21,33,36,1
20,21,85,107,1
20,21,102,19,1
20,21,26,104,1
21,22,67,57,1
21,22,77,38,1
21,22,14,76,1
21,22,36,6,1
21,22,73,103,1
21,22,73,39,1
21,22,95,115,1
21,22,39,73,1
22,23,3,91,1
22,23,97,35,1
22,23,105,90,1
22,23,7,43,1
22,23,112,69,1
22,23,8,116,1
22,23,119,76,1
22,23,77,51,1
23,24,97,13,1
23,24,31,73,1
23,24,19,102,1
23,24,21,54,1
23,24,68,61,1
23,24,50,85,1
23,24,46,34,1
23,24,64,9,1
24,25,75,10,1
24,25,113,53,1
24,25,113,95,1
24,25,64,34,1
24,25,15,27,1
24,25,53,13,1
24,25,71,88,1
24,25,28,51,1
25,26,97,13,1
25,26,50,16,1
25,26,8,51,1
25,26,70,4,1
25,26,68,23,1
25,26,91,3,1
25,26,115,90,1
25,26,109,54,1
26,27,48,50,1
26,27,77,38,1
26,27,58,59,1
26,27,24,105,1
26,27,77,39,1
26,27,19,102,1
26,27,79,119,1
26,27,79,32,1
27,28,51,44,1
27,28,59,77,1
27,28,34,80,1
27,28,46,97,1
27,28,87,80,1
27,28,66,91,1
27,28,76,39,1
27,28,64,9,1
28,29,34,22,1
28,29,109,54,1
28,29,46,34,1
28,29,118,93,1
28,29,73,65,1
28,29,73,103,1
28,29,64,9,1
28,29,83,55,1
