t-1,t,Source Node,Destination Node,Batch size
-1,0,5,100,1
-1,0,49,113,1
-1,0,22,54,1
-1,0,54,35,1
-1,0,41,47,1
-1,0,1,59,1
-1,0,69,71,1
-1,0,109,107,1
0,1,71,69,1
0,1,4,56,1
0,1,56,4,1
0,1,76,41,1
0,1,80,56,1
0,1,97,3,1
0,1,51,3,1
0,1,35,54,1
1,2,89,15,1
1,2,6,49,1
1,2,100,71,1
1,2,57,48,1
1,2,82,101,1
1,2,42,92,1
1,2,88,46,1
1,2,39,3,1
2,3,10,97,1
2,3,17,74,1
2,3,0,13,1
2,3,70,79,1
2,3,109,107,1
2,3,99,90,1
2,3,90,24,1
2,3,41,1,1
3,4,51,31,1
3,4,113,48,1
3,4,60,67,1
3,4,96,27,1
3,4,47,22,1
3,4,47,116,1
3,4,75,25,1
3,4,94,5,1
4,5,19,38,1
4,5,113,18,1
4,5,40,20,1
4,5,27,81,1
4,5,40,20,1
4,5,53,54,1
4,5,4,56,1
4,5,48,98,1
5,6,69,12,1
5,6,17,49,1
5,6,15,26,1
5,6,95,108,1
5,6,17,82,1
5,6,96,27,1
5,6,46,72,1
5,6,103,53,1
6,7,49,17,1
6,7,102,98,1
6,7,9,79,1
6,7,94,26,1
6,7,57,48,1
6,7,40,20,1
6,7,85,45,1
6,7,115,20,1
7,8,20,118,1
7,8,25,7,1
7,8,56,80,1
7,8,112,36,1
7,8,77,11,1
7,8,19,48,1
7,8,18,46,1
7,8,20,63,1
8,9,3,99,1
8,9,69,71,1
8,9,53,54,1
8,9,19,10,1
8,9,49,17,1
8,9,51,108,1
8,9,48,114,1
8,9,108,58,1
9,10,49,117,1
9,10,18,53,1
9,10,98,80,1
9,10,65,28,1
9,10,30,119,1
9,10,58,114,1
9,10,17,59,1
9,10,65,48,1
10,11,76,41,1
10,11,89,94,1
10,11,51,31,1
10,11,50,84,1
10,11,103,29,1
10,11,20,115,1
10,11,107,92,1
10,11,113,18,1
11,12,48,21,1
11,12,51,10,1
11,12,15,26,1
11,12,97,93,1
11,12,31,24,1
11,12,82,38,1
11,12,48,21,1
11,12,54,22,1
12,13,49,72,1
12,13,49,117,1
12,13,3,99,1
12,13,48,114,1
12,13,65,21,1
12,13,97,10,1
12,13,21,22,1
12,13,88,53,1
13,14,18,53,1
13,14,68,84,1
13,14,106,52,1
13,14,88,53,1
13,14,71,69,1
13,14,81,84,1
13,14,100,9,1
13,14,22,21,1
14,15,59,17,1
14,15,113,48,1
14,15,20,78,1
14,15,60,67,1
14,15,17,73,1
14,15,114,51,1
14,15,12,69,1
14,15,21,57,1
15,16,28,90,1
15,16,57,21,1
15,16,25,31,1
15,16,22,61,1
15,16,1,59,1
15,16,98,2,1
15,16,74,113,1
15,16,25,75,1
16,17,31,25,1
16,17,116,47,1
16,17,9,30,1
16,17,0,13,1
16,17,113,74,1
16,17,12,53,1
16,17,78,73,1
16,17,53,54,1
17,18,63,118,1
17,18,59,17,1
17,18,112,30,1
17,18,77,11,1
17,18,74,17,1
17,18,61,81,1
17,18,119,87,1
17,18,46,117,1
18,19,31,25,1
18,19,90,57,1
18,19,82,38,1
18,19,3,99,1
18,19,81,27,1
18,19,113,34,1
18,19,112,36,1
18,19,93,97,1
19,20,30,9,1
19,20,75,17,1
19,20,10,114,1
19,20,56,80,1
19,20,114,48,1
19,20,17,106,1
19,20,108,3,1
19,20,88,12,1
20,21,115,83,1
20,21,114,99,1
20,21,89,15,1
20,21,28,90,1
20,21,9,100,1
20,21,84,81,1
20,21,119,78,1
20,21,95,10,1
21,22,84,111,1
21,22,118,88,1
21,22,52,106,1
21,22,54,115,1
21,22,22,54,1
21,22,12,53,1
21,22,74,113,1
21,22,54,112,1
22,23,3,12,1
22,23,85,109,1
22,23,107,92,1
22,23,114,82,1
22,23,18,53,1
22,23,28,44,1
22,23,73,78,1
22,23,22,115,1
23,24,105,32,1
23,24,100,71,1
23,24,49,17,1
23,24,29,101,1
23,24,17,73,1
23,24,31,24,1
23,24,92,42,1
