t-1,t,Source Node,Destination Node,Batch size
-1,0,105,54,1
-1,0,91,47,1
-1,0,12,31,1
-1,0,18,90,1
-1,0,48,102,1
-1,0,98,54,1
-1,0,60,9,1
-1,0,22,33,1
0,1,60,107,1
0,1,92,4,1
0,1,28,2,1
0,1,42,3,1
0,1,96,72,1
0,1,51,23,1
0,1,92,116,1
0,1,6,63,1
1,2,50,57,1
1,2,110,90,1
1,2,72,17,1
1,2,90,11,1
1,2,49,5,1
1,2,35,56,1
1,2,38,34,1
1,2,17,72,1
2,3,96,102,1
2,3,114,95,1
2,3,49,61,1
2,3,51,23,1
2,3,11,53,1
2,3,1,24,1
2,3,23,74,1
2,3,14,88,1
3,4,11,73,1
3,4,9,51,1
3,4,52,14,1
3,4,61,49,1
3,4,14,117,1
3,4,108,24,1
3,4,46,90,1
3,4,37,70,1
4,5,73,111,1
4,5,116,60,1
4,5,81,46,1
4,5,77,109,1
4,5,16,12,1
4,5,23,51,1
4,5,86,74,1
4,5,71,90,1
5,6,67,40,1
5,6,83,103,1
5,6,43,77,1
5,6,108,32,1
5,6,53,5,1
5,6,112,11,1
5,6,3,80,1
5,6,6,63,1
6,7,111,5,1
6,7,24,1,1
6,7,102,48,1
6,7,40,36,1
6,7,96,59,1
6,7,95,114,1
6,7,96,72,1
6,7,60,6,1
7,8,101,29,1
7,8,110,90,1
7,8,8,0,1
7,8,27,49,1
7,8,0,33,1
7,8,104,19,1
7,8,2,11,1
7,8,10,75,1
8,9,41,42,1
8,9,32,99,1
8,9,77,43,1
8,9,1,26,1
8,9,56,35,1
8,9,73,111,1
8,9,53,11,1
8,9,66,41,1
9,10,12,31,1
9,10,113,5,1
9,10,93,42,1
9,10,51,23,1
9,10,86,7,1
9,10,65,19,1
9,10,85,28,1
9,10,83,103,1
10,11,1,96,1
10,11,50,57,1
10,11,52,20,1
10,11,74,81,1
10,11,101,32,1
10,11,112,69,1
10,11,111,5,1
10,11,77,52,1
11,12,88,59,1
11,12,112,60,1
11,12,112,53,1
11,12,77,22,1
11,12,61,49,1
11,12,51,89,1
11,12,51,23,1
11,12,31,10,1
12,13,90,110,1
12,13,42,66,1
12,13,60,9,1
12,13,43,51,1
12,13,59,105,1
12,13,90,47,1
12,13,92,84,1
12,13,9,60,1
13,14,112,116,1
13,14,75,10,1
13,14,73,11,1
13,14,95,113,1
13,14,36,105,1
13,14,4,38,1
13,14,8,21,1
13,14,93,95,1
14,15,49,11,1
14,15,85,80,1
14,15,60,5,1
14,15,112,60,1
14,15,75,62,1
14,15,0,76,1
14,15,119,77,1
14,15,77,35,1
15,16,49,91,1
15,16,11,90,1
15,16,87,95,1
15,16,90,47,1
15,16,77,119,1
15,16,10,82,1
15,16,50,57,1
15,16,96,1,1
16,17,9,77,1
16,17,0,71,1
16,17,92,7,1
16,17,36,105,1
16,17,30,59,1
16,17,77,9,1
16,17,107,60,1
16,17,60,6,1
17,18,75,94,1
17,18,32,99,1
17,18,97,117,1
17,18,11,49,1
17,18,80,91,1
17,18,74,86,1
17,18,87,95,1
17,18,32,108,1
18,19,87,95,1
18,19,3,42,1
18,19,19,7,1
18,19,96,72,1
18,19,66,42,1
18,19,112,11,1
18,19,1,26,1
18,19,110,90,1
19,20,30,59,1
19,20,30,86,1
19,20,91,73,1
19,20,47,111,1
19,20,114,95,1
19,20,21,0,1
19,20,51,23,1
19,20,0,21,1
20,21,70,69,1
20,21,34,100,1
20,21,101,29,1
20,21,7,38,1
20,21,35,77,1
20,21,35,56,1
20,21,34,93,1
20,21,71,0,1
21,22,60,49,1
21,22,8,2,1
21,22,92,116,1
21,22,46,90,1
21,22,9,80,1
21,22,101,29,1
21,22,56,35,1
21,22,48,72,1
22,23,34,38,1
22,23,21,26,1
22,23,87,47,1
22,23,44,45,1
22,23,119,71,1
22,23,32,108,1
22,23,58,112,1
22,23,11,73,1
23,24,41,49,1
23,24,18,90,1
23,24,10,31,1
23,24,112,116,1
23,24,87,95,1
23,24,92,4,1
23,24,87,95,1
23,24,112,58,1
24,25,3,111,1
24,25,95,87,1
24,25,119,71,1
24,25,90,6,1
24,25,80,3,1
24,25,109,27,1
24,25,51,23,1
24,25,49,4,1
25,26,103,31,1
25,26,77,22,1
25,26,93,116,1
25,26,101,29,1
25,26,25,9,1
25,26,6,50,1
25,26,103,31,1
25,26,96,45,1
26,27,69,112,1
26,27,43,51,1
26,27,8,2,1
26,27,80,9,1
26,27,24,108,1
26,27,39,46,1
26,27,99,32,1
26,27,6,50,1
27,28,93,94,1
27,28,19,104,1
27,28,6,90,1
27,28,77,119,1
27,28,10,31,1
27,28,43,28,1
27,28,49,5,1
27,28,70,76,1
28,29,89,76,1
28,29,47,90,1
28,29,7,119,1
28,29,88,72,1
28,29,33,0,1
28,29,51,89,1
28,29,76,89,1
28,29,119,71,1
29,30,8,2,1
29,30,5,95,1
29,30,29,101,1
29,30,10,75,1
29,30,111,47,1
29,30,3,42,1
29,30,116,112,1
29,30,98,77,1
30,31,49,91,1
30,31,90,73,1
30,31,14,117,1
30,31,85,80,1
30,31,76,0,1
30,31,72,44,1
30,31,50,66,1
30,31,22,33,1
31,32,60,112,1
31,32,112,58,1
31,32,97,117,1
31,32,88,72,1
31,32,69,112,1
31,32,7,72,1
31,32,93,95,1
31,32,116,60,1
32,33,3,111,1
32,33,0,71,1
32,33,8,25,1
32,33,54,98,1
32,33,90,46,1
32,33,112,53,1
32,33,21,0,1
32,33,80,91,1
33,34,114,115,1
33,34,89,51,1
33,34,66,78,1
33,34,95,66,1
33,34,2,11,1
33,34,69,112,1
33,34,3,55,1
33,34,21,26,1
34,35,86,30,1
34,35,70,37,1
34,35,36,40,1
34,35,49,61,1
34,35,59,105,1
34,35,1,26,1
34,35,1,24,1
34,35,66,95,1
35,36,16,12,1
35,36,63,6,1
35,36,113,95,1
35,36,7,86,1
35,36,90,110,1
35,36,7,38,1
35,36,94,93,1
35,36,44,72,1
36,37,53,5,1
36,37,7,119,1
36,37,116,112,1
36,37,79,13,1
36,37,13,79,1
36,37,19,104,1
36,37,98,33,1
36,37,26,1,1
37,38,34,93,1
37,38,76,70,1
37,38,60,6,1
37,38,70,37,1
37,38,89,43,1
37,38,5,60,1
37,38,32,101,1
37,38,78,93,1
38,39,47,87,1
38,39,11,6,1
38,39,119,7,1
38,39,10,75,1
38,39,76,89,1
38,39,119,109,1
38,39,60,9,1
38,39,90,18,1
39,40,119,9,1
39,40,84,92,1
39,40,91,49,1
39,40,3,55,1
39,40,33,0,1
39,40,7,119,1
39,40,36,74,1
39,40,101,32,1
40,41,66,41,1
40,41,98,33,1
40,41,42,41,1
40,41,28,69,1
40,41,3,111,1
40,41,85,28,1
40,41,11,6,1
40,41,112,87,1
41,42,71,119,1
41,42,116,60,1
41,42,16,50,1
41,42,52,14,1
41,42,109,119,1
41,42,57,50,1
41,42,73,25,1
41,42,11,112,1
42,43,41,61,1
42,43,18,90,1
42,43,100,52,1
42,43,69,28,1
42,43,9,51,1
42,43,51,43,1
42,43,116,19,1
42,43,3,80,1
43,44,77,119,1
43,44,109,106,1
43,44,100,52,1
43,44,74,36,1
43,44,96,72,1
43,44,59,88,1
43,44,9,60,1
43,44,89,76,1
44,45,96,59,1
44,45,29,101,1
44,45,72,7,1
44,45,7,38,1
44,45,87,112,1
44,45,4,49,1
44,45,109,27,1
44,45,43,28,1
45,46,84,92,1
45,46,32,108,1
45,46,98,33,1
45,46,19,116,1
45,46,90,71,1
45,46,92,99,1
45,46,79,118,1
45,46,82,10,1
46,47,70,8,1
46,47,100,34,1
46,47,1,26,1
46,47,4,49,1
46,47,57,50,1
46,47,5,113,1
46,47,28,15,1
46,47,47,87,1
47,48,66,42,1
47,48,34,38,1
47,48,98,52,1
47,48,90,110,1
47,48,2,28,1
47,48,112,11,1
47,48,11,53,1
47,48,100,34,1
48,49,50,58,1
48,49,99,17,1
48,49,52,100,1
48,49,53,11,1
48,49,9,77,1
48,49,0,33,1
48,49,33,98,1
48,49,87,47,1
49,50,19,104,1
49,50,43,51,1
49,50,93,42,1
49,50,49,11,1
49,50,7,72,1
49,50,6,90,1
49,50,16,12,1
49,50,19,116,1
50,51,10,31,1
50,51,36,74,1
50,51,99,92,1
50,51,102,36,1
50,51,70,8,1
50,51,87,47,1
50,51,113,95,1
50,51,42,66,1
51,52,11,90,1
51,52,6,63,1
51,52,78,93,1
51,52,8,70,1
51,52,109,73,1
51,52,96,59,1
51,52,112,60,1
51,52,26,21,1
52,53,47,42,1
52,53,54,105,1
52,53,102,48,1
52,53,49,4,1
52,53,90,6,1
52,53,20,52,1
52,53,0,76,1
52,53,18,90,1
53,54,100,34,1
53,54,22,77,1
53,54,25,8,1
53,54,30,59,1
53,54,47,87,1
53,54,42,49,1
53,54,11,49,1
53,54,48,102,1
54,55,116,60,1
54,55,88,14,1
54,55,73,11,1
54,55,44,72,1
54,55,16,3,1
54,55,104,19,1
54,55,59,105,1
54,55,69,112,1
55,56,9,77,1
55,56,66,42,1
55,56,77,109,1
55,56,26,1,1
55,56,85,28,1
55,56,95,113,1
55,56,20,52,1
55,56,75,10,1
56,57,0,21,1
56,57,41,49,1
56,57,9,80,1
56,57,113,5,1
56,57,45,96,1
56,57,70,8,1
56,57,108,24,1
56,57,26,21,1
57,58,51,23,1
57,58,70,37,1
57,58,116,93,1
57,58,24,108,1
57,58,51,9,1
57,58,10,31,1
57,58,97,117,1
57,58,50,66,1
58,59,17,72,1
58,59,60,107,1
58,59,26,1,1
58,59,36,40,1
58,59,12,16,1
58,59,23,51,1
58,59,74,81,1
58,59,90,11,1
59,60,92,7,1
59,60,42,3,1
59,60,3,55,1
59,60,76,70,1
59,60,16,3,1
59,60,111,3,1
59,60,103,83,1
59,60,7,92,1
60,61,113,5,1
60,61,66,78,1
60,61,52,98,1
60,61,74,36,1
60,61,50,58,1
60,61,112,69,1
60,61,25,73,1
60,61,6,90,1
61,62,21,0,1
61,62,96,45,1
61,62,5,53,1
61,62,77,109,1
61,62,34,100,1
61,62,88,14,1
61,62,41,42,1
61,62,16,3,1
62,63,3,42,1
62,63,32,101,1
62,63,96,72,1
62,63,92,84,1
62,63,65,19,1
62,63,111,73,1
62,63,74,81,1
62,63,97,117,1
63,64,72,17,1
63,64,42,41,1
63,64,95,93,1
63,64,49,11,1
63,64,86,7,1
63,64,5,53,1
63,64,102,17,1
63,64,103,31,1
64,65,52,77,1
64,65,72,88,1
64,65,70,37,1
64,65,91,73,1
64,65,52,20,1
64,65,32,101,1
64,65,75,10,1
64,65,50,6,1
65,66,60,107,1
65,66,28,69,1
65,66,61,41,1
65,66,99,32,1
65,66,1,7,1
65,66,9,51,1
65,66,5,60,1
65,66,13,79,1
66,67,47,87,1
66,67,14,119,1
66,67,87,95,1
66,67,93,94,1
66,67,42,41,1
66,67,67,40,1
66,67,3,55,1
66,67,92,4,1
67,68,28,85,1
67,68,116,112,1
67,68,77,109,1
67,68,52,77,1
67,68,116,60,1
67,68,18,108,1
67,68,68,32,1
67,68,55,3,1
68,69,1,24,1
68,69,53,112,1
68,69,77,52,1
68,69,83,48,1
68,69,68,84,1
68,69,45,44,1
68,69,32,99,1
68,69,96,45,1
69,70,13,79,1
69,70,114,99,1
69,70,95,87,1
69,70,118,1,1
69,70,74,86,1
69,70,90,6,1
69,70,107,60,1
69,70,0,8,1
70,71,43,28,1
70,71,9,80,1
70,71,40,36,1
70,71,43,28,1
70,71,17,72,1
70,71,98,33,1
70,71,96,102,1
70,71,93,116,1
71,72,49,41,1
71,72,75,10,1
71,72,66,41,1
71,72,17,72,1
71,72,47,42,1
71,72,88,72,1
71,72,83,103,1
71,72,52,77,1
72,73,76,89,1
72,73,86,74,1
72,73,56,35,1
72,73,59,88,1
72,73,116,92,1
