t-1,t,Source Node,Destination Node,Batch size
-1,0,86,65,1
-1,0,67,35,1
-1,0,0,65,1
-1,0,54,21,1
-1,0,36,16,1
-1,0,115,38,1
-1,0,26,96,1
-1,0,65,0,1
0,1,24,80,1
0,1,119,102,1
0,1,9,58,1
0,1,118,30,1
0,1,39,79,1
0,1,45,79,1
0,1,74,30,1
0,1,4,96,1
1,2,101,118,1
1,2,62,28,1
1,2,11,106,1
1,2,79,74,1
1,2,82,17,1
1,2,114,35,1
1,2,30,74,1
1,2,62,104,1
2,3,24,95,1
2,3,29,78,1
2,3,74,55,1
2,3,112,20,1
2,3,102,119,1
2,3,73,53,1
2,3,69,51,1
2,3,37,18,1
3,4,37,52,1
3,4,83,30,1
3,4,79,87,1
3,4,95,114,1
3,4,73,53,1
3,4,15,79,1
3,4,90,94,1
3,4,95,104,1
4,5,18,9,1
4,5,24,117,1
4,5,116,99,1
4,5,98,54,1
4,5,57,116,1
4,5,43,98,1
4,5,59,53,1
4,5,79,87,1
5,6,79,74,1
5,6,48,110,1
5,6,40,24,1
5,6,46,18,1
5,6,16,36,1
5,6,99,103,1
5,6,98,11,1
5,6,33,106,1
6,7,0,17,1
6,7,30,118,1
6,7,44,79,1
6,7,56,25,1
6,7,98,102,1
6,7,91,83,1
6,7,71,49,1
6,7,5,66,1
7,8,108,4,1
7,8,57,7,1
7,8,94,31,1
7,8,8,105,1
7,8,26,96,1
7,8,28,62,1
7,8,73,53,1
7,8,73,43,1
8,9,73,46,1
8,9,6,101,1
8,9,18,9,1
8,9,44,82,1
8,9,3,108,1
8,9,38,5,1
8,9,43,102,1
8,9,60,90,1
9,10,100,110,1
9,10,30,101,1
9,10,17,0,1
9,10,97,71,1
9,10,65,0,1
9,10,99,35,1
9,10,82,44,1
9,10,77,99,1
10,11,38,115,1
10,11,56,25,1
10,11,105,8,1
10,11,17,92,1
10,11,29,119,1
10,11,15,48,1
10,11,103,8,1
10,11,102,119,1
11,12,95,104,1
11,12,28,72,1
11,12,61,48,1
11,12,104,63,1
11,12,46,12,1
11,12,0,65,1
11,12,118,74,1
11,12,106,46,1
12,13,79,21,1
12,13,8,23,1
12,13,118,6,1
12,13,46,18,1
12,13,58,41,1
12,13,114,52,1
12,13,88,39,1
12,13,105,113,1
13,14,43,102,1
13,14,104,63,1
13,14,43,73,1
13,14,59,73,1
13,14,35,99,1
13,14,90,60,1
13,14,27,32,1
13,14,95,114,1
14,15,35,114,1
14,15,94,31,1
14,15,26,36,1
14,15,95,104,1
14,15,58,41,1
14,15,89,113,1
14,15,65,45,1
14,15,114,52,1
15,16,25,56,1
15,16,25,44,1
15,16,35,99,1
15,16,62,104,1
15,16,44,79,1
15,16,1,30,1
15,16,25,79,1
15,16,112,31,1
16,17,21,87,1
16,17,95,18,1
16,17,98,54,1
16,17,30,1,1
16,17,88,39,1
16,17,39,71,1
16,17,2,74,1
16,17,63,104,1
17,18,113,90,1
17,18,57,7,1
17,18,89,38,1
17,18,35,50,1
17,18,56,25,1
17,18,39,79,1
17,18,114,72,1
17,18,58,9,1
18,19,118,74,1
18,19,90,38,1
18,19,78,29,1
18,19,29,17,1
18,19,15,43,1
18,19,41,24,1
18,19,2,74,1
18,19,35,67,1
19,20,84,65,1
19,20,45,65,1
19,20,65,86,1
19,20,25,56,1
19,20,119,38,1
19,20,21,56,1
19,20,103,35,1
19,20,74,59,1
20,21,8,17,1
20,21,116,57,1
20,21,102,78,1
20,21,98,102,1
20,21,19,84,1
20,21,119,91,1
20,21,94,31,1
20,21,24,40,1
21,22,90,60,1
21,22,67,35,1
21,22,95,80,1
21,22,29,87,1
21,22,79,87,1
21,22,38,5,1
21,22,118,30,1
21,22,115,48,1
22,23,115,28,1
22,23,24,117,1
22,23,29,78,1
22,23,27,32,1
22,23,21,79,1
22,23,41,94,1
22,23,117,24,1
22,23,118,74,1
23,24,119,102,1
23,24,90,38,1
23,24,108,4,1
23,24,74,2,1
23,24,93,8,1
23,24,70,67,1
23,24,74,59,1
23,24,38,90,1
24,25,57,116,1
24,25,35,99,1
24,25,58,9,1
24,25,25,83,1
24,25,98,43,1
24,25,93,23,1
24,25,100,110,1
24,25,9,18,1
25,26,77,99,1
25,26,45,95,1
25,26,92,42,1
25,26,115,28,1
25,26,42,57,1
25,26,48,15,1
25,26,106,91,1
25,26,60,63,1
26,27,95,24,1
26,27,103,8,1
26,27,66,5,1
26,27,21,56,1
26,27,58,95,1
26,27,99,35,1
26,27,65,0,1
26,27,54,33,1
27,28,38,89,1
27,28,58,41,1
27,28,24,95,1
27,28,114,72,1
27,28,63,41,1
27,28,84,19,1
27,28,35,103,1
27,28,15,78,1
28,29,23,70,1
28,29,28,44,1
28,29,76,11,1
28,29,107,40,1
28,29,93,8,1
28,29,74,55,1
28,29,2,54,1
28,29,74,79,1
29,30,38,115,1
29,30,108,4,1
29,30,42,92,1
29,30,54,73,1
29,30,21,88,1
29,30,19,50,1
29,30,24,117,1
29,30,105,8,1
30,31,24,80,1
30,31,93,8,1
30,31,95,104,1
30,31,87,21,1
30,31,27,32,1
30,31,71,51,1
30,31,17,67,1
30,31,33,106,1
31,32,113,105,1
31,32,19,95,1
31,32,115,28,1
31,32,67,35,1
31,32,65,45,1
31,32,85,109,1
31,32,80,99,1
31,32,104,63,1
32,33,76,11,1
32,33,58,9,1
32,33,35,99,1
32,33,116,99,1
32,33,119,102,1
32,33,35,50,1
32,33,91,78,1
32,33,52,114,1
33,34,22,6,1
33,34,39,85,1
33,34,82,17,1
33,34,24,80,1
33,34,35,67,1
33,34,0,65,1
33,34,38,115,1
33,34,67,70,1
34,35,114,35,1
34,35,8,104,1
34,35,108,4,1
34,35,18,46,1
34,35,57,42,1
34,35,17,67,1
34,35,20,119,1
34,35,64,74,1
35,36,90,113,1
35,36,8,103,1
35,36,30,74,1
35,36,37,52,1
35,36,74,79,1
35,36,83,67,1
35,36,24,117,1
35,36,54,30,1
36,37,91,83,1
36,37,43,73,1
36,37,69,107,1
36,37,0,65,1
36,37,2,73,1
36,37,102,78,1
36,37,88,87,1
36,37,62,92,1
37,38,29,119,1
37,38,42,57,1
37,38,63,41,1
37,38,90,94,1
37,38,30,54,1
37,38,28,115,1
37,38,18,37,1
37,38,82,17,1
38,39,65,0,1
38,39,11,98,1
38,39,54,30,1
38,39,28,72,1
