t-1,t,Source Node,Destination Node,Batch size
-1,0,21,30,1
-1,0,87,115,1
-1,0,13,42,1
-1,0,106,90,1
-1,0,79,48,1
-1,0,42,13,1
-1,0,7,2,1
-1,0,43,30,1
0,1,23,100,1
0,1,18,89,1
0,1,108,28,1
0,1,54,57,1
0,1,37,110,1
0,1,43,113,1
0,1,82,99,1
0,1,34,89,1
1,2,47,92,1
1,2,111,72,1
1,2,16,18,1
1,2,28,86,1
1,2,80,84,1
1,2,80,84,1
1,2,112,89,1
1,2,32,45,1
2,3,74,118,1
2,3,32,18,1
2,3,69,72,1
2,3,52,100,1
2,3,21,114,1
2,3,89,79,1
2,3,104,68,1
2,3,84,109,1
3,4,39,55,1
3,4,18,9,1
3,4,72,103,1
3,4,98,0,1
3,4,34,64,1
3,4,110,115,1
3,4,79,89,1
3,4,111,17,1
4,5,20,63,1
4,5,84,81,1
4,5,32,79,1
4,5,10,43,1
4,5,13,107,1
4,5,62,38,1
4,5,60,63,1
4,5,39,75,1
5,6,111,9,1
5,6,64,0,1
5,6,95,47,1
5,6,69,72,1
5,6,110,37,1
5,6,92,85,1
5,6,37,61,1
5,6,16,18,1
6,7,81,118,1
6,7,4,25,1
6,7,2,33,1
6,7,31,25,1
6,7,7,17,1
6,7,113,60,1
6,7,72,111,1
6,7,13,106,1
7,8,22,62,1
7,8,64,32,1
7,8,22,79,1
7,8,32,64,1
7,8,100,52,1
7,8,20,39,1
7,8,4,25,1
7,8,29,77,1
8,9,2,33,1
8,9,0,8,1
8,9,119,116,1
8,9,82,99,1
8,9,54,112,1
8,9,36,18,1
8,9,60,63,1
8,9,15,118,1
9,10,17,26,1
9,10,0,64,1
9,10,13,107,1
9,10,82,99,1
9,10,15,6,1
9,10,78,18,1
9,10,54,35,1
9,10,113,60,1
10,11,84,81,1
10,11,18,78,1
10,11,84,115,1
10,11,34,32,1
10,11,32,92,1
10,11,0,65,1
10,11,67,113,1
10,11,105,33,1
11,12,65,92,1
11,12,70,81,1
11,12,49,13,1
11,12,115,24,1
11,12,62,72,1
11,12,37,73,1
11,12,89,34,1
11,12,63,105,1
12,13,19,39,1
12,13,30,114,1
12,13,81,118,1
12,13,69,50,1
12,13,7,2,1
12,13,107,13,1
12,13,108,7,1
12,13,101,0,1
13,14,8,0,1
13,14,79,22,1
13,14,68,40,1
13,14,84,115,1
13,14,95,29,1
13,14,33,53,1
13,14,72,17,1
13,14,115,93,1
14,15,81,118,1
14,15,59,37,1
14,15,105,100,1
14,15,92,24,1
14,15,52,23,1
14,15,49,13,1
14,15,13,42,1
14,15,60,63,1
15,16,65,92,1
15,16,78,8,1
15,16,62,53,1
15,16,94,119,1
15,16,114,20,1
15,16,79,89,1
15,16,49,29,1
15,16,82,115,1
16,17,105,11,1
16,17,61,37,1
16,17,12,112,1
16,17,116,119,1
16,17,99,82,1
16,17,20,63,1
16,17,21,30,1
16,17,79,85,1
17,18,65,92,1
17,18,6,15,1
17,18,80,41,1
17,18,113,19,1
17,18,21,114,1
17,18,92,32,1
17,18,29,77,1
17,18,32,16,1
18,19,7,2,1
18,19,18,35,1
18,19,40,0,1
18,19,6,81,1
18,19,98,97,1
18,19,18,32,1
18,19,106,90,1
18,19,117,14,1
19,20,119,36,1
19,20,86,5,1
19,20,61,4,1
19,20,111,9,1
19,20,13,106,1
19,20,90,106,1
19,20,40,68,1
19,20,88,12,1
20,21,94,119,1
20,21,84,37,1
20,21,0,79,1
20,21,39,75,1
20,21,40,68,1
20,21,112,12,1
20,21,107,84,1
20,21,98,0,1
21,22,42,118,1
21,22,15,107,1
21,22,43,30,1
21,22,20,33,1
21,22,92,79,1
21,22,54,57,1
21,22,17,72,1
21,22,77,29,1
22,23,69,72,1
22,23,116,18,1
22,23,92,65,1
22,23,100,23,1
22,23,38,2,1
22,23,80,41,1
22,23,114,21,1
22,23,2,31,1
23,24,37,73,1
23,24,22,46,1
23,24,12,88,1
23,24,93,90,1
23,24,40,0,1
23,24,30,21,1
23,24,35,54,1
23,24,15,6,1
24,25,34,64,1
24,25,108,7,1
24,25,113,43,1
24,25,85,92,1
24,25,15,61,1
24,25,95,47,1
24,25,63,105,1
24,25,92,32,1
25,26,84,109,1
25,26,64,32,1
25,26,18,89,1
25,26,53,33,1
25,26,72,62,1
25,26,0,64,1
25,26,36,18,1
25,26,92,24,1
26,27,47,95,1
26,27,105,100,1
26,27,111,72,1
26,27,115,87,1
26,27,42,13,1
26,27,29,48,1
26,27,18,9,1
26,27,54,35,1
27,28,64,0,1
27,28,64,32,1
27,28,39,75,1
27,28,78,18,1
27,28,100,105,1
27,28,72,62,1
27,28,14,117,1
27,28,30,114,1
28,29,45,64,1
28,29,20,63,1
28,29,33,53,1
28,29,63,20,1
28,29,118,74,1
28,29,18,78,1
28,29,11,105,1
28,29,90,93,1
29,30,1,81,1
29,30,29,77,1
29,30,9,36,1
29,30,19,84,1
29,30,37,59,1
29,30,18,116,1
29,30,106,90,1
29,30,29,49,1
30,31,36,18,1
30,31,99,82,1
30,31,15,6,1
30,31,49,13,1
30,31,105,11,1
30,31,29,95,1
30,31,31,2,1
30,31,79,102,1
31,32,33,53,1
31,32,8,0,1
31,32,35,16,1
31,32,108,7,1
31,32,85,79,1
31,32,98,0,1
31,32,72,36,1
31,32,17,26,1
32,33,112,89,1
32,33,53,67,1
32,33,64,34,1
32,33,48,79,1
32,33,62,22,1
32,33,115,93,1
32,33,87,115,1
32,33,117,18,1
33,34,2,7,1
33,34,43,113,1
33,34,29,49,1
33,34,30,43,1
33,34,40,0,1
33,34,15,107,1
33,34,32,89,1
33,34,39,83,1
34,35,101,102,1
34,35,22,46,1
34,35,8,78,1
34,35,15,107,1
34,35,39,60,1
34,35,14,66,1
34,35,60,39,1
34,35,4,61,1
35,36,15,37,1
35,36,45,77,1
35,36,102,51,1
35,36,21,114,1
35,36,58,35,1
35,36,5,86,1
35,36,32,29,1
35,36,32,92,1
36,37,45,32,1
36,37,57,54,1
36,37,79,32,1
36,37,36,72,1
36,37,30,53,1
36,37,63,60,1
36,37,14,66,1
36,37,43,30,1
37,38,19,113,1
37,38,84,37,1
37,38,83,113,1
37,38,33,20,1
37,38,93,115,1
37,38,92,85,1
37,38,53,33,1
37,38,102,79,1
38,39,13,49,1
38,39,4,25,1
38,39,50,69,1
38,39,87,115,1
38,39,59,37,1
38,39,18,9,1
38,39,18,117,1
38,39,35,18,1
39,40,89,32,1
39,40,94,119,1
39,40,107,84,1
39,40,14,117,1
39,40,23,52,1
39,40,47,92,1
39,40,92,24,1
39,40,39,83,1
40,41,19,43,1
40,41,106,81,1
40,41,92,85,1
40,41,18,78,1
40,41,42,118,1
40,41,32,45,1
40,41,36,119,1
40,41,118,107,1
41,42,29,77,1
41,42,39,63,1
41,42,34,64,1
41,42,31,25,1
41,42,80,41,1
41,42,118,42,1
41,42,13,42,1
41,42,84,37,1
42,43,84,37,1
42,43,101,102,1
42,43,78,18,1
42,43,0,79,1
42,43,118,42,1
42,43,55,39,1
42,43,4,25,1
42,43,33,105,1
43,44,86,28,1
43,44,95,29,1
43,44,2,86,1
43,44,98,0,1
43,44,32,16,1
43,44,62,53,1
43,44,111,72,1
43,44,0,65,1
44,45,54,112,1
44,45,32,45,1
44,45,104,68,1
44,45,101,36,1
44,45,10,43,1
44,45,18,78,1
44,45,64,32,1
44,45,12,112,1
45,46,40,0,1
45,46,69,72,1
45,46,60,63,1
45,46,0,101,1
45,46,43,19,1
45,46,6,15,1
45,46,32,34,1
45,46,47,95,1
46,47,15,6,1
46,47,110,115,1
46,47,5,86,1
46,47,2,86,1
46,47,38,62,1
46,47,49,29,1
46,47,114,30,1
46,47,23,52,1
47,48,26,17,1
47,48,18,16,1
47,48,65,92,1
47,48,29,77,1
47,48,62,38,1
47,48,84,19,1
47,48,2,38,1
47,48,60,113,1
48,49,33,53,1
48,49,77,45,1
48,49,15,61,1
48,49,107,15,1
48,49,84,109,1
48,49,29,95,1
48,49,78,18,1
48,49,15,118,1
49,50,54,35,1
49,50,0,65,1
49,50,22,46,1
49,50,84,107,1
49,50,113,43,1
49,50,84,109,1
49,50,44,111,1
49,50,116,119,1
50,51,35,16,1
50,51,29,36,1
50,51,72,103,1
50,51,67,53,1
50,51,16,35,1
50,51,7,17,1
50,51,72,26,1
50,51,43,107,1
51,52,30,21,1
51,52,22,96,1
51,52,107,13,1
51,52,36,9,1
51,52,111,72,1
51,52,64,32,1
51,52,4,61,1
51,52,9,111,1
52,53,23,52,1
52,53,15,6,1
52,53,7,105,1
52,53,18,117,1
52,53,79,102,1
52,53,35,58,1
52,53,22,46,1
52,53,6,81,1
53,54,2,7,1
53,54,82,99,1
53,54,111,72,1
53,54,97,98,1
53,54,22,46,1
53,54,64,32,1
53,54,112,89,1
53,54,39,60,1
54,55,84,37,1
54,55,107,13,1
54,55,16,32,1
54,55,2,86,1
54,55,63,39,1
54,55,100,105,1
54,55,106,81,1
54,55,117,14,1
55,56,111,72,1
55,56,64,34,1
55,56,112,12,1
55,56,9,18,1
55,56,79,32,1
55,56,116,18,1
55,56,33,2,1
55,56,8,51,1
56,57,52,23,1
56,57,5,86,1
56,57,46,22,1
56,57,92,79,1
56,57,98,97,1
56,57,61,4,1
56,57,105,7,1
56,57,106,13,1
57,58,54,35,1
57,58,36,9,1
57,58,106,13,1
57,58,60,63,1
57,58,94,119,1
57,58,37,15,1
57,58,102,79,1
57,58,0,101,1
58,59,50,69,1
58,59,100,23,1
58,59,32,79,1
58,59,115,24,1
58,59,0,79,1
58,59,18,16,1
58,59,39,83,1
58,59,6,81,1
59,60,87,115,1
59,60,77,119,1
59,60,117,18,1
59,60,37,84,1
59,60,43,107,1
59,60,18,116,1
59,60,62,38,1
59,60,81,70,1
60,61,33,2,1
60,61,15,61,1
60,61,106,90,1
60,61,7,108,1
60,61,118,15,1
60,61,107,84,1
60,61,6,81,1
60,61,72,111,1
61,62,53,30,1
61,62,105,7,1
61,62,62,72,1
61,62,0,101,1
61,62,28,86,1
61,62,64,0,1
61,62,87,115,1
61,62,117,14,1
62,63,35,18,1
62,63,70,81,1
62,63,16,18,1
62,63,17,26,1
62,63,64,0,1
62,63,29,95,1
62,63,47,92,1
62,63,81,6,1
63,64,18,16,1
63,64,84,80,1
63,64,32,16,1
63,64,79,0,1
63,64,113,60,1
63,64,50,69,1
63,64,60,39,1
63,64,0,101,1
64,65,38,2,1
64,65,106,81,1
64,65,11,105,1
64,65,118,42,1
64,65,30,114,1
64,65,38,62,1
64,65,17,7,1
64,65,36,29,1
65,66,10,43,1
65,66,2,38,1
65,66,118,15,1
65,66,94,119,1
65,66,101,102,1
65,66,20,33,1
65,66,0,79,1
65,66,4,25,1
66,67,50,69,1
66,67,92,113,1
66,67,92,47,1
66,67,81,84,1
66,67,52,23,1
66,67,18,116,1
66,67,92,85,1
66,67,6,15,1
67,68,92,47,1
67,68,12,88,1
67,68,23,100,1
67,68,43,30,1
67,68,6,15,1
67,68,80,41,1
67,68,114,30,1
67,68,66,14,1
68,69,50,69,1
68,69,35,16,1
68,69,61,37,1
68,69,89,35,1
68,69,18,9,1
68,69,54,112,1
68,69,19,113,1
68,69,19,113,1
69,70,26,72,1
69,70,35,16,1
69,70,13,49,1
69,70,81,118,1
69,70,26,72,1
69,70,98,97,1
69,70,65,92,1
69,70,40,68,1
70,71,92,113,1
70,71,48,79,1
70,71,84,19,1
70,71,4,61,1
70,71,113,19,1
70,71,37,59,1
70,71,107,84,1
70,71,4,25,1
71,72,119,116,1
71,72,20,39,1
71,72,19,84,1
71,72,107,13,1
71,72,53,18,1
71,72,102,51,1
71,72,105,7,1
71,72,84,19,1
72,73,47,92,1
72,73,108,7,1
72,73,53,18,1
72,73,113,60,1
72,73,115,84,1
72,73,18,78,1
72,73,81,118,1
72,73,105,63,1
73,74,72,69,1
73,74,81,1,1
73,74,25,31,1
73,74,88,12,1
73,74,32,45,1
73,74,32,34,1
73,74,37,15,1
73,74,53,62,1
74,75,78,8,1
74,75,110,115,1
74,75,15,118,1
74,75,106,81,1
74,75,72,111,1
74,75,118,107,1
74,75,72,103,1
74,75,79,89,1
75,76,78,8,1
75,76,79,32,1
75,76,115,84,1
75,76,84,107,1
75,76,72,36,1
75,76,14,66,1
75,76,20,114,1
75,76,93,115,1
76,77,92,32,1
76,77,2,33,1
76,77,11,105,1
76,77,18,36,1
76,77,32,79,1
76,77,111,17,1
76,77,112,54,1
76,77,23,100,1
77,78,25,4,1
77,78,111,9,1
77,78,29,32,1
77,78,72,17,1
77,78,109,81,1
77,78,116,18,1
77,78,69,50,1
77,78,33,105,1
78,79,58,85,1
78,79,37,61,1
78,79,109,84,1
78,79,42,118,1
78,79,30,43,1
78,79,72,103,1
78,79,119,77,1
78,79,31,25,1
79,80,67,113,1
79,80,116,18,1
79,80,113,60,1
79,80,4,61,1
79,80,112,12,1
79,80,48,79,1
79,80,106,81,1
79,80,32,79,1
80,81,21,114,1
80,81,81,106,1
80,81,25,46,1
80,81,97,98,1
80,81,78,18,1
80,81,84,37,1
80,81,55,39,1
80,81,65,92,1
81,82,2,86,1
81,82,48,29,1
81,82,45,64,1
81,82,12,88,1
81,82,32,29,1
81,82,116,18,1
81,82,29,48,1
81,82,22,79,1
82,83,67,53,1
82,83,89,35,1
82,83,32,34,1
82,83,45,64,1
82,83,63,20,1
82,83,19,84,1
82,83,34,89,1
82,83,85,92,1
83,84,40,0,1
83,84,72,36,1
83,84,111,72,1
83,84,37,110,1
83,84,0,8,1
83,84,61,37,1
83,84,60,113,1
83,84,29,49,1
84,85,37,84,1
84,85,60,113,1
84,85,106,81,1
84,85,106,13,1
84,85,8,51,1
84,85,26,72,1
84,85,11,105,1
84,85,10,43,1
85,86,79,102,1
85,86,18,116,1
85,86,68,104,1
85,86,57,54,1
85,86,86,5,1
85,86,84,80,1
85,86,32,18,1
85,86,90,93,1
86,87,99,82,1
86,87,36,72,1
86,87,0,64,1
86,87,53,30,1
86,87,47,95,1
86,87,70,81,1
86,87,63,39,1
86,87,72,62,1
87,88,105,7,1
87,88,115,87,1
87,88,15,6,1
87,88,23,100,1
87,88,90,93,1
87,88,105,7,1
87,88,25,31,1
87,88,61,4,1
88,89,70,81,1
88,89,105,11,1
88,89,64,32,1
88,89,9,18,1
88,89,115,93,1
88,89,32,92,1
88,89,115,87,1
88,89,113,92,1
89,90,83,113,1
89,90,100,105,1
89,90,115,110,1
89,90,89,112,1
89,90,105,100,1
89,90,31,25,1
89,90,15,107,1
89,90,78,8,1
90,91,23,100,1
90,91,35,18,1
90,91,95,45,1
90,91,75,39,1
90,91,92,113,1
90,91,22,96,1
90,91,17,26,1
90,91,60,39,1
91,92,45,32,1
91,92,84,81,1
91,92,39,83,1
91,92,16,18,1
91,92,101,36,1
91,92,51,102,1
91,92,74,118,1
91,92,2,86,1
92,93,107,84,1
92,93,88,12,1
92,93,20,39,1
92,93,25,30,1
92,93,114,21,1
92,93,48,79,1
92,93,30,43,1
92,93,90,93,1
93,94,15,107,1
93,94,39,20,1
93,94,88,12,1
93,94,32,18,1
93,94,17,72,1
93,94,35,54,1
93,94,72,17,1
93,94,22,79,1
94,95,63,105,1
94,95,63,105,1
94,95,101,102,1
94,95,65,92,1
94,95,30,21,1
94,95,45,77,1
94,95,50,69,1
94,95,60,39,1
95,96,29,32,1
95,96,83,39,1
95,96,108,28,1
95,96,58,35,1
95,96,9,111,1
95,96,45,77,1
95,96,1,81,1
95,96,15,61,1
96,97,11,105,1
96,97,25,46,1
96,97,23,52,1
96,97,14,117,1
96,97,25,30,1
96,97,118,107,1
96,97,32,92,1
96,97,78,18,1
97,98,101,36,1
97,98,79,102,1
97,98,54,57,1
97,98,47,92,1
97,98,45,95,1
97,98,119,116,1
97,98,8,0,1
97,98,64,34,1
98,99,118,15,1
98,99,38,62,1
98,99,72,26,1
98,99,54,35,1
98,99,35,58,1
98,99,62,22,1
98,99,114,20,1
98,99,118,15,1
99,100,62,72,1
99,100,89,79,1
99,100,13,107,1
99,100,28,108,1
99,100,14,66,1
99,100,47,92,1
99,100,115,24,1
99,100,17,111,1
100,101,30,21,1
100,101,77,29,1
100,101,30,21,1
100,101,66,14,1
100,101,84,81,1
100,101,53,62,1
100,101,57,54,1
100,101,39,60,1
101,102,33,2,1
101,102,106,13,1
101,102,72,17,1
101,102,69,72,1
101,102,93,90,1
101,102,84,109,1
101,102,6,81,1
101,102,114,21,1
102,103,37,84,1
102,103,108,7,1
102,103,63,60,1
102,103,32,92,1
102,103,25,4,1
102,103,84,81,1
102,103,79,32,1
102,103,64,45,1
103,104,84,37,1
103,104,8,51,1
103,104,39,60,1
103,104,77,119,1
103,104,8,0,1
103,104,64,0,1
103,104,80,41,1
103,104,119,116,1
104,105,15,37,1
104,105,92,85,1
104,105,18,117,1
104,105,9,18,1
104,105,90,106,1
104,105,18,36,1
104,105,59,37,1
104,105,24,92,1
105,106,15,61,1
105,106,19,43,1
105,106,108,7,1
105,106,5,86,1
105,106,30,114,1
105,106,67,113,1
105,106,96,22,1
105,106,95,45,1
106,107,40,0,1
106,107,48,79,1
106,107,24,109,1
106,107,80,84,1
106,107,48,29,1
106,107,85,79,1
106,107,84,37,1
106,107,81,1,1
107,108,64,32,1
107,108,49,29,1
107,108,107,15,1
107,108,38,62,1
107,108,29,77,1
107,108,18,53,1
107,108,5,86,1
107,108,36,119,1
108,109,36,119,1
108,109,113,60,1
108,109,101,102,1
108,109,66,14,1
108,109,112,12,1
108,109,78,18,1
108,109,34,89,1
108,109,18,16,1
109,110,81,106,1
109,110,0,65,1
109,110,50,69,1
109,110,78,18,1
109,110,21,114,1
109,110,35,89,1
109,110,8,0,1
109,110,57,54,1
110,111,72,69,1
110,111,21,114,1
110,111,79,0,1
110,111,115,93,1
110,111,72,62,1
110,111,81,118,1
110,111,75,39,1
110,111,119,36,1
111,112,104,68,1
111,112,62,38,1
111,112,105,63,1
111,112,85,58,1
111,112,17,26,1
111,112,22,62,1
111,112,28,86,1
111,112,54,35,1
112,113,98,0,1
112,113,30,25,1
112,113,64,0,1
112,113,20,39,1
112,113,30,43,1
112,113,92,65,1
112,113,32,18,1
112,113,117,14,1
113,114,51,8,1
113,114,43,107,1
113,114,68,40,1
113,114,63,105,1
113,114,110,115,1
113,114,19,113,1
113,114,112,89,1
113,114,84,81,1
114,115,54,57,1
114,115,48,29,1
114,115,40,0,1
114,115,17,111,1
114,115,17,7,1
114,115,40,68,1
114,115,19,39,1
114,115,105,33,1
115,116,32,79,1
115,116,61,15,1
115,116,53,18,1
115,116,10,43,1
115,116,22,79,1
115,116,109,24,1
115,116,42,118,1
115,116,113,92,1
116,117,63,20,1
116,117,89,32,1
116,117,38,62,1
116,117,17,7,1
116,117,79,0,1
116,117,9,111,1
116,117,106,81,1
116,117,6,15,1
117,118,17,26,1
117,118,72,62,1
117,118,18,117,1
117,118,65,0,1
117,118,106,90,1
117,118,101,36,1
117,118,105,100,1
117,118,20,114,1
118,119,77,119,1
118,119,109,84,1
118,119,39,20,1
118,119,54,57,1
118,119,118,15,1
118,119,113,60,1
118,119,53,33,1
118,119,33,20,1
119,120,84,109,1
119,120,39,83,1
119,120,15,6,1
119,120,35,89,1
119,120,17,26,1
119,120,38,62,1
119,120,36,9,1
119,120,25,31,1
120,121,82,99,1
120,121,98,0,1
120,121,69,50,1
120,121,11,105,1
120,121,39,60,1
120,121,19,84,1
120,121,63,105,1
120,121,53,62,1
121,122,115,82,1
121,122,81,109,1
121,122,107,13,1
121,122,0,98,1
121,122,114,21,1
121,122,79,48,1
121,122,106,13,1
121,122,51,8,1
122,123,79,85,1
122,123,114,21,1
122,123,4,25,1
122,123,92,47,1
122,123,80,84,1
122,123,115,82,1
122,123,23,52,1
122,123,39,75,1
123,124,17,72,1
123,124,32,45,1
123,124,81,84,1
123,124,85,92,1
123,124,105,7,1
123,124,80,84,1
123,124,80,84,1
123,124,35,18,1
124,125,20,33,1
124,125,39,63,1
124,125,34,32,1
124,125,48,79,1
124,125,20,33,1
124,125,37,84,1
124,125,18,117,1
124,125,79,0,1
125,126,51,102,1
125,126,16,35,1
125,126,35,54,1
125,126,62,53,1
125,126,84,37,1
125,126,39,60,1
125,126,115,84,1
125,126,77,45,1
126,127,84,37,1
126,127,119,77,1
126,127,78,8,1
126,127,77,29,1
126,127,100,23,1
126,127,79,22,1
126,127,30,21,1
126,127,105,11,1
127,128,29,49,1
127,128,35,16,1
127,128,82,115,1
127,128,52,100,1
127,128,36,29,1
127,128,6,81,1
127,128,53,33,1
127,128,14,66,1
128,129,107,15,1
128,129,110,37,1
128,129,96,22,1
128,129,61,4,1
128,129,101,0,1
128,129,0,40,1
128,129,43,113,1
128,129,99,82,1
129,130,85,79,1
129,130,115,93,1
129,130,0,65,1
129,130,6,15,1
129,130,84,19,1
129,130,50,69,1
129,130,0,65,1
129,130,69,72,1
130,131,89,112,1
130,131,114,30,1
130,131,26,72,1
130,131,64,32,1
130,131,25,46,1
130,131,115,87,1
130,131,26,17,1
130,131,105,33,1
131,132,68,40,1
131,132,109,84,1
131,132,77,119,1
131,132,109,24,1
131,132,63,60,1
131,132,9,18,1
131,132,40,68,1
131,132,108,7,1
132,133,33,105,1
132,133,7,108,1
132,133,92,24,1
132,133,89,35,1
132,133,59,37,1
132,133,69,72,1
132,133,119,94,1
132,133,67,53,1
133,134,100,105,1
133,134,0,101,1
133,134,64,45,1
133,134,16,35,1
133,134,105,100,1
133,134,18,116,1
133,134,65,92,1
133,134,47,95,1
134,135,32,45,1
134,135,54,35,1
134,135,112,89,1
134,135,101,0,1
134,135,39,19,1
134,135,40,68,1
134,135,25,4,1
134,135,105,7,1
135,136,79,85,1
135,136,107,84,1
135,136,24,92,1
135,136,50,69,1
135,136,112,12,1
135,136,18,78,1
135,136,114,30,1
135,136,62,72,1
136,137,115,87,1
136,137,84,80,1
136,137,8,78,1
136,137,40,0,1
136,137,0,98,1
136,137,81,84,1
136,137,95,47,1
136,137,92,24,1
137,138,84,115,1
137,138,115,84,1
137,138,78,8,1
137,138,78,8,1
137,138,18,53,1
137,138,29,77,1
137,138,32,89,1
137,138,32,45,1
138,139,17,7,1
138,139,22,79,1
138,139,35,89,1
138,139,50,69,1
138,139,84,109,1
138,139,82,115,1
138,139,101,0,1
138,139,21,30,1
139,140,29,49,1
139,140,22,62,1
139,140,0,101,1
139,140,18,78,1
139,140,59,37,1
139,140,98,97,1
139,140,113,19,1
139,140,18,53,1
140,141,39,63,1
140,141,0,40,1
140,141,53,62,1
140,141,113,60,1
140,141,92,85,1
140,141,15,118,1
140,141,45,77,1
140,141,38,2,1
141,142,1,81,1
141,142,43,107,1
141,142,107,43,1
141,142,15,107,1
141,142,110,115,1
141,142,81,70,1
141,142,13,42,1
141,142,34,89,1
142,143,49,13,1
142,143,73,37,1
142,143,81,109,1
142,143,83,39,1
142,143,100,52,1
142,143,104,68,1
142,143,79,22,1
142,143,33,2,1
143,144,100,52,1
143,144,26,17,1
143,144,84,80,1
143,144,21,114,1
143,144,13,106,1
143,144,30,21,1
143,144,81,109,1
143,144,18,32,1
144,145,62,53,1
144,145,33,105,1
144,145,102,79,1
144,145,39,20,1
144,145,113,92,1
144,145,19,43,1
144,145,15,61,1
144,145,37,73,1
145,146,95,45,1
145,146,106,90,1
145,146,107,15,1
145,146,110,37,1
145,146,43,10,1
145,146,6,15,1
145,146,16,18,1
145,146,0,79,1
146,147,8,0,1
146,147,95,29,1
146,147,13,49,1
146,147,22,46,1
146,147,54,35,1
146,147,37,110,1
146,147,109,81,1
146,147,72,69,1
147,148,9,36,1
147,148,7,108,1
147,148,102,101,1
147,148,100,52,1
147,148,34,64,1
147,148,58,35,1
147,148,51,8,1
147,148,63,105,1
148,149,112,89,1
148,149,81,109,1
148,149,111,44,1
148,149,32,92,1
148,149,112,54,1
148,149,16,32,1
148,149,114,21,1
148,149,84,109,1
149,150,63,60,1
149,150,28,86,1
149,150,81,84,1
149,150,54,35,1
149,150,60,63,1
149,150,51,8,1
149,150,15,118,1
149,150,35,18,1
150,151,47,95,1
150,151,39,63,1
150,151,81,118,1
150,151,84,37,1
150,151,42,13,1
150,151,113,92,1
150,151,39,63,1
150,151,109,24,1
151,152,114,30,1
151,152,106,90,1
151,152,16,32,1
151,152,36,72,1
151,152,67,113,1
151,152,113,92,1
151,152,7,108,1
151,152,53,33,1
152,153,16,32,1
152,153,32,18,1
152,153,77,45,1
152,153,86,5,1
152,153,15,37,1
152,153,45,95,1
152,153,25,46,1
152,153,74,118,1
153,154,100,105,1
153,154,67,113,1
153,154,65,92,1
153,154,79,32,1
153,154,43,30,1
153,154,72,111,1
153,154,13,106,1
153,154,43,113,1
154,155,77,45,1
154,155,81,109,1
154,155,32,18,1
154,155,44,111,1
154,155,36,119,1
154,155,107,15,1
154,155,30,53,1
154,155,18,116,1
155,156,26,17,1
155,156,75,39,1
155,156,45,95,1
155,156,86,28,1
155,156,109,84,1
155,156,18,16,1
155,156,100,23,1
155,156,81,84,1
156,157,28,108,1
156,157,20,114,1
156,157,93,90,1
156,157,110,115,1
156,157,18,35,1
156,157,25,4,1
156,157,23,52,1
156,157,53,30,1
157,158,47,92,1
157,158,81,118,1
157,158,65,0,1
157,158,37,61,1
157,158,81,106,1
157,158,43,19,1
157,158,16,18,1
157,158,25,46,1
158,159,73,37,1
158,159,18,35,1
158,159,6,81,1
158,159,17,72,1
158,159,117,18,1
158,159,42,118,1
158,159,62,72,1
158,159,53,30,1
159,160,95,45,1
159,160,18,53,1
159,160,92,79,1
159,160,7,2,1
159,160,92,65,1
159,160,65,0,1
159,160,11,105,1
159,160,26,72,1
160,161,0,98,1
160,161,98,0,1
160,161,43,10,1
160,161,7,2,1
160,161,51,102,1
160,161,84,109,1
160,161,80,84,1
160,161,84,115,1
161,162,64,45,1
161,162,10,43,1
161,162,18,53,1
161,162,84,80,1
161,162,80,84,1
161,162,57,54,1
161,162,106,90,1
161,162,72,36,1
162,163,54,112,1
162,163,92,47,1
162,163,0,40,1
162,163,79,0,1
162,163,37,84,1
162,163,7,17,1
162,163,105,7,1
162,163,37,59,1
163,164,72,62,1
163,164,80,41,1
163,164,85,92,1
163,164,32,29,1
163,164,114,21,1
163,164,1,81,1
163,164,80,41,1
163,164,72,111,1
164,165,33,53,1
164,165,100,23,1
164,165,24,109,1
164,165,16,35,1
164,165,90,106,1
164,165,29,36,1
164,165,35,89,1
164,165,0,65,1
165,166,63,105,1
165,166,63,60,1
165,166,89,32,1
165,166,44,111,1
165,166,63,105,1
165,166,53,67,1
165,166,26,72,1
165,166,29,32,1
166,167,64,32,1
166,167,31,2,1
166,167,0,64,1
166,167,106,90,1
166,167,106,81,1
166,167,10,43,1
166,167,0,65,1
166,167,2,7,1
167,168,72,69,1
167,168,7,105,1
167,168,60,39,1
167,168,37,59,1
167,168,50,69,1
167,168,106,90,1
167,168,107,43,1
167,168,14,66,1
168,169,37,73,1
168,169,32,45,1
168,169,52,23,1
168,169,108,7,1
168,169,2,31,1
168,169,109,84,1
168,169,60,113,1
168,169,62,53,1
169,170,72,17,1
169,170,115,87,1
169,170,111,9,1
169,170,86,5,1
169,170,16,35,1
169,170,80,84,1
169,170,115,82,1
169,170,40,68,1
170,171,92,47,1
170,171,2,33,1
170,171,84,19,1
170,171,49,29,1
170,171,116,119,1
170,171,65,92,1
170,171,17,7,1
170,171,36,9,1
