t-1,t,Source Node,Destination Node,Batch size
-1,0,101,8,1
-1,0,60,7,1
-1,0,73,33,1
-1,0,110,27,1
-1,0,31,5,1
-1,0,117,61,1
-1,0,95,42,1
-1,0,104,73,1
0,1,109,93,1
0,1,107,104,1
0,1,61,87,1
0,1,15,4,1
0,1,64,43,1
0,1,84,110,1
0,1,74,57,1
0,1,65,45,1
1,2,22,26,1
1,2,16,108,1
1,2,40,42,1
1,2,4,108,1
1,2,71,29,1
1,2,42,8,1
1,2,15,82,1
1,2,61,27,1
2,3,74,57,1
2,3,31,5,1
2,3,60,7,1
2,3,65,3,1
2,3,100,25,1
2,3,8,25,1
2,3,94,27,1
2,3,37,8,1
3,4,100,115,1
3,4,22,34,1
3,4,73,53,1
3,4,10,7,1
3,4,25,113,1
3,4,41,51,1
3,4,29,12,1
3,4,29,71,1
4,5,53,5,1
4,5,12,24,1
4,5,65,45,1
4,5,34,12,1
4,5,109,43,1
4,5,2,110,1
4,5,18,82,1
4,5,103,87,1
5,6,19,54,1
5,6,43,109,1
5,6,27,5,1
5,6,41,51,1
5,6,119,105,1
5,6,83,28,1
5,6,5,70,1
5,6,26,22,1
6,7,41,59,1
6,7,17,6,1
6,7,94,104,1
6,7,74,114,1
6,7,27,72,1
6,7,64,43,1
6,7,5,70,1
6,7,54,2,1
7,8,71,93,1
7,8,51,41,1
7,8,111,36,1
7,8,14,44,1
7,8,71,93,1
7,8,42,3,1
7,8,18,44,1
7,8,62,72,1
8,9,69,114,1
8,9,108,26,1
8,9,105,25,1
8,9,61,87,1
8,9,111,53,1
8,9,114,81,1
8,9,15,84,1
8,9,58,1,1
9,10,88,113,1
9,10,70,82,1
9,10,68,41,1
9,10,16,18,1
9,10,25,105,1
9,10,71,93,1
9,10,61,16,1
9,10,37,2,1
10,11,88,48,1
10,11,94,105,1
10,11,98,4,1
10,11,70,94,1
10,11,14,111,1
10,11,90,15,1
10,11,45,65,1
10,11,31,22,1
11,12,84,18,1
11,12,45,111,1
11,12,60,69,1
11,12,73,104,1
11,12,104,73,1
11,12,11,93,1
11,12,43,64,1
11,12,10,50,1
12,13,62,112,1
12,13,42,8,1
12,13,72,61,1
12,13,39,63,1
12,13,58,54,1
12,13,23,20,1
12,13,72,77,1
12,13,25,10,1
13,14,42,40,1
13,14,96,76,1
13,14,76,96,1
13,14,71,93,1
13,14,16,0,1
13,14,69,114,1
13,14,71,105,1
13,14,37,54,1
14,15,71,105,1
14,15,54,2,1
14,15,117,62,1
14,15,22,61,1
14,15,17,93,1
14,15,53,73,1
14,15,118,9,1
14,15,10,14,1
15,16,36,53,1
15,16,22,31,1
15,16,16,106,1
15,16,111,14,1
15,16,19,37,1
15,16,93,71,1
15,16,3,68,1
15,16,25,54,1
16,17,100,102,1
16,17,12,34,1
16,17,61,72,1
16,17,56,96,1
16,17,101,38,1
16,17,74,114,1
16,17,71,93,1
16,17,102,20,1
17,18,15,82,1
17,18,100,115,1
17,18,62,5,1
17,18,114,74,1
17,18,105,94,1
17,18,111,53,1
17,18,8,37,1
17,18,83,59,1
18,19,107,104,1
18,19,4,104,1
18,19,49,64,1
18,19,70,94,1
18,19,16,61,1
18,19,70,82,1
18,19,37,46,1
18,19,113,88,1
19,20,91,15,1
19,20,110,15,1
19,20,84,18,1
19,20,54,58,1
19,20,53,97,1
19,20,10,7,1
19,20,20,23,1
19,20,104,33,1
20,21,37,19,1
20,21,43,110,1
20,21,98,15,1
20,21,53,5,1
20,21,64,49,1
20,21,76,96,1
20,21,33,37,1
20,21,63,39,1
21,22,113,67,1
21,22,77,82,1
21,22,5,70,1
21,22,22,91,1
21,22,1,58,1
21,22,29,38,1
21,22,53,104,1
21,22,81,109,1
22,23,61,22,1
22,23,27,5,1
22,23,104,94,1
22,23,7,111,1
22,23,5,70,1
22,23,78,98,1
22,23,76,64,1
22,23,41,51,1
23,24,33,104,1
23,24,83,70,1
23,24,88,48,1
23,24,18,82,1
23,24,97,48,1
23,24,100,115,1
23,24,88,48,1
23,24,3,65,1
24,25,5,53,1
24,25,119,105,1
24,25,29,38,1
24,25,110,25,1
24,25,38,29,1
24,25,100,115,1
24,25,14,11,1
24,25,93,23,1
25,26,109,15,1
25,26,16,0,1
25,26,60,48,1
25,26,51,41,1
25,26,18,16,1
25,26,90,46,1
25,26,38,29,1
25,26,54,19,1
26,27,96,10,1
26,27,3,42,1
26,27,26,108,1
26,27,54,46,1
26,27,8,25,1
26,27,53,111,1
26,27,91,15,1
26,27,8,43,1
27,28,4,70,1
27,28,62,94,1
27,28,88,48,1
27,28,110,43,1
27,28,20,115,1
27,28,80,38,1
27,28,7,82,1
27,28,37,74,1
28,29,2,54,1
28,29,61,117,1
28,29,108,4,1
28,29,71,1,1
28,29,61,117,1
28,29,25,113,1
28,29,60,7,1
28,29,5,53,1
29,30,42,95,1
29,30,61,27,1
29,30,31,92,1
29,30,65,46,1
29,30,25,26,1
29,30,82,77,1
29,30,14,113,1
29,30,105,71,1
30,31,68,3,1
30,31,25,113,1
30,31,8,101,1
30,31,19,54,1
30,31,94,104,1
30,31,111,114,1
30,31,73,104,1
30,31,40,42,1
31,32,109,43,1
31,32,78,103,1
31,32,44,67,1
31,32,10,105,1
31,32,84,15,1
31,32,68,41,1
31,32,103,78,1
31,32,96,10,1
32,33,60,69,1
32,33,116,49,1
32,33,113,67,1
32,33,105,18,1
32,33,6,98,1
32,33,10,105,1
32,33,74,57,1
32,33,62,112,1
33,34,25,26,1
33,34,56,96,1
33,34,103,99,1
33,34,43,64,1
33,34,103,78,1
33,34,69,60,1
33,34,111,36,1
33,34,71,93,1
34,35,53,73,1
34,35,110,15,1
34,35,76,98,1
34,35,94,27,1
34,35,4,61,1
34,35,34,22,1
34,35,48,97,1
34,35,104,4,1
35,36,7,82,1
35,36,74,37,1
35,36,61,117,1
35,36,117,98,1
35,36,104,33,1
35,36,103,31,1
35,36,60,48,1
35,36,105,18,1
36,37,67,44,1
36,37,42,3,1
36,37,27,61,1
36,37,110,43,1
36,37,24,51,1
36,37,70,4,1
36,37,105,25,1
36,37,16,106,1
37,38,42,3,1
37,38,76,64,1
37,38,105,25,1
37,38,98,78,1
37,38,22,26,1
37,38,87,61,1
37,38,10,7,1
37,38,67,113,1
38,39,56,3,1
38,39,31,22,1
38,39,107,104,1
38,39,16,74,1
38,39,16,18,1
38,39,25,100,1
38,39,108,118,1
38,39,5,70,1
39,40,39,63,1
39,40,41,12,1
39,40,15,110,1
39,40,25,26,1
39,40,98,85,1
39,40,97,111,1
39,40,108,26,1
39,40,83,70,1
40,41,116,96,1
40,41,5,104,1
40,41,4,15,1
40,41,47,89,1
40,41,59,75,1
40,41,51,24,1
40,41,4,61,1
40,41,93,17,1
41,42,19,37,1
41,42,62,117,1
41,42,47,89,1
41,42,74,16,1
41,42,67,113,1
41,42,26,38,1
41,42,84,110,1
41,42,104,107,1
42,43,4,70,1
42,43,84,15,1
42,43,3,68,1
42,43,56,94,1
42,43,42,8,1
42,43,70,5,1
42,43,113,14,1
42,43,46,40,1
43,44,8,37,1
43,44,105,71,1
43,44,27,36,1
43,44,105,18,1
43,44,2,37,1
43,44,69,114,1
43,44,16,10,1
43,44,58,100,1
44,45,61,22,1
44,45,33,104,1
44,45,111,97,1
44,45,2,110,1
44,45,83,70,1
44,45,93,109,1
44,45,21,37,1
44,45,23,20,1
45,46,98,117,1
45,46,15,110,1
45,46,94,70,1
45,46,29,12,1
45,46,27,94,1
45,46,3,65,1
45,46,8,37,1
45,46,50,10,1
46,47,77,82,1
46,47,109,93,1
46,47,96,10,1
46,47,6,17,1
46,47,108,26,1
46,47,8,37,1
46,47,49,64,1
46,47,9,66,1
47,48,14,10,1
47,48,15,4,1
47,48,26,38,1
47,48,37,21,1
47,48,117,62,1
47,48,94,27,1
47,48,49,17,1
47,48,27,72,1
48,49,25,113,1
48,49,103,78,1
48,49,87,109,1
48,49,94,104,1
48,49,65,46,1
48,49,40,46,1
48,49,60,69,1
48,49,110,2,1
49,50,5,53,1
49,50,111,7,1
49,50,43,64,1
49,50,8,68,1
49,50,12,29,1
49,50,10,105,1
49,50,44,67,1
49,50,73,114,1
50,51,105,25,1
50,51,2,37,1
50,51,22,62,1
50,51,15,109,1
50,51,114,74,1
50,51,54,46,1
50,51,9,66,1
50,51,117,61,1
51,52,105,25,1
51,52,94,36,1
51,52,15,91,1
51,52,14,10,1
51,52,111,96,1
51,52,93,17,1
51,52,98,117,1
51,52,48,88,1
52,53,10,18,1
52,53,105,18,1
52,53,84,15,1
52,53,64,76,1
52,53,42,106,1
52,53,10,25,1
52,53,24,51,1
52,53,42,95,1
53,54,105,25,1
53,54,82,15,1
53,54,29,38,1
53,54,7,111,1
53,54,78,98,1
53,54,84,18,1
53,54,98,117,1
53,54,58,100,1
54,55,82,18,1
54,55,41,12,1
54,55,60,7,1
54,55,78,98,1
54,55,37,19,1
54,55,109,4,1
54,55,2,110,1
54,55,16,119,1
55,56,65,45,1
55,56,60,69,1
55,56,85,98,1
55,56,109,87,1
55,56,98,112,1
55,56,104,94,1
55,56,22,62,1
55,56,74,114,1
56,57,5,27,1
56,57,114,69,1
56,57,44,14,1
56,57,5,31,1
56,57,16,61,1
56,57,31,5,1
56,57,46,90,1
56,57,24,51,1
57,58,59,83,1
57,58,18,118,1
57,58,60,48,1
57,58,81,114,1
57,58,102,100,1
57,58,37,8,1
57,58,59,75,1
57,58,38,80,1
58,59,111,36,1
58,59,87,103,1
58,59,74,16,1
58,59,111,14,1
58,59,114,81,1
