t-1,t,Source Node,Destination Node,Batch size
-1,0,22,44,1
-1,0,64,34,1
-1,0,100,63,1
-1,0,66,90,1
-1,0,36,53,1
-1,0,33,111,1
-1,0,106,33,1
-1,0,19,14,1
0,1,27,34,1
0,1,74,9,1
0,1,118,52,1
0,1,9,64,1
0,1,99,83,1
0,1,45,4,1
0,1,99,65,1
0,1,104,24,1
1,2,106,33,1
1,2,0,50,1
1,2,48,17,1
1,2,12,60,1
1,2,76,38,1
1,2,31,66,1
1,2,3,8,1
1,2,52,83,1
2,3,45,93,1
2,3,106,33,1
2,3,114,48,1
2,3,104,24,1
2,3,41,35,1
2,3,53,92,1
2,3,102,50,1
2,3,17,63,1
3,4,14,1,1
3,4,106,108,1
3,4,27,34,1
3,4,107,72,1
3,4,54,2,1
3,4,113,111,1
3,4,8,3,1
3,4,100,104,1
4,5,100,67,1
4,5,92,56,1
4,5,107,72,1
4,5,112,37,1
4,5,93,40,1
4,5,63,27,1
4,5,36,53,1
4,5,118,113,1
5,6,76,38,1
5,6,92,15,1
5,6,80,110,1
5,6,56,76,1
5,6,63,100,1
5,6,54,84,1
5,6,43,76,1
5,6,60,12,1
6,7,9,64,1
6,7,57,114,1
6,7,106,118,1
6,7,14,1,1
6,7,42,66,1
6,7,13,87,1
6,7,40,93,1
6,7,43,86,1
7,8,23,1,1
7,8,59,104,1
7,8,48,114,1
7,8,66,50,1
7,8,100,63,1
7,8,68,59,1
7,8,33,106,1
7,8,12,100,1
8,9,36,72,1
8,9,78,118,1
8,9,30,48,1
8,9,14,1,1
8,9,87,119,1
8,9,54,67,1
8,9,69,114,1
8,9,98,108,1
9,10,91,47,1
9,10,26,97,1
9,10,90,108,1
9,10,62,50,1
9,10,68,59,1
9,10,68,59,1
9,10,34,64,1
9,10,27,10,1
10,11,105,86,1
10,11,89,8,1
10,11,91,35,1
10,11,58,72,1
10,11,40,96,1
10,11,110,80,1
10,11,44,22,1
10,11,11,67,1
11,12,83,52,1
11,12,68,18,1
11,12,64,34,1
11,12,90,108,1
11,12,104,100,1
11,12,87,84,1
11,12,70,90,1
11,12,50,102,1
12,13,23,11,1
12,13,5,26,1
12,13,60,74,1
12,13,26,5,1
12,13,115,48,1
12,13,17,14,1
12,13,106,12,1
12,13,43,27,1
13,14,17,63,1
13,14,67,54,1
13,14,71,109,1
13,14,42,85,1
13,14,71,109,1
13,14,92,15,1
13,14,33,0,1
13,14,118,106,1
14,15,33,54,1
14,15,52,83,1
14,15,43,27,1
14,15,14,19,1
14,15,25,50,1
14,15,42,51,1
14,15,27,43,1
14,15,87,119,1
15,16,44,91,1
15,16,90,59,1
15,16,78,117,1
15,16,27,34,1
15,16,75,63,1
15,16,62,98,1
15,16,14,51,1
15,16,11,92,1
16,17,63,17,1
16,17,8,87,1
16,17,30,48,1
16,17,50,102,1
16,17,52,118,1
16,17,59,96,1
16,17,115,48,1
16,17,27,10,1
17,18,50,102,1
17,18,84,119,1
17,18,59,68,1
17,18,108,98,1
17,18,93,19,1
17,18,42,51,1
17,18,86,62,1
17,18,54,33,1
18,19,5,61,1
18,19,13,88,1
18,19,13,87,1
18,19,7,116,1
18,19,47,91,1
18,19,106,12,1
18,19,97,59,1
18,19,68,59,1
19,20,16,14,1
19,20,77,4,1
19,20,113,118,1
19,20,63,17,1
19,20,19,30,1
19,20,8,87,1
19,20,62,1,1
19,20,98,16,1
20,21,35,41,1
20,21,2,29,1
20,21,98,62,1
20,21,92,56,1
20,21,113,118,1
20,21,93,28,1
20,21,76,56,1
20,21,40,68,1
21,22,12,17,1
21,22,30,48,1
21,22,30,19,1
21,22,48,103,1
21,22,42,75,1
21,22,79,32,1
21,22,83,106,1
21,22,55,80,1
22,23,92,56,1
22,23,86,43,1
22,23,14,1,1
22,23,74,9,1
22,23,55,117,1
22,23,11,23,1
22,23,47,67,1
22,23,64,76,1
23,24,50,98,1
23,24,11,92,1
23,24,97,21,1
23,24,98,62,1
23,24,1,8,1
23,24,84,62,1
23,24,3,56,1
23,24,81,88,1
24,25,48,57,1
24,25,36,72,1
24,25,28,93,1
24,25,47,67,1
24,25,111,35,1
24,25,97,14,1
24,25,55,80,1
24,25,90,59,1
25,26,118,106,1
25,26,1,8,1
25,26,90,59,1
25,26,58,19,1
25,26,77,103,1
25,26,38,76,1
25,26,66,42,1
25,26,1,14,1
26,27,111,113,1
26,27,53,2,1
26,27,66,31,1
26,27,38,76,1
26,27,11,39,1
26,27,92,32,1
26,27,109,71,1
26,27,19,57,1
27,28,113,111,1
27,28,66,31,1
27,28,96,40,1
27,28,1,8,1
27,28,106,118,1
27,28,1,8,1
27,28,11,67,1
27,28,48,30,1
28,29,62,50,1
28,29,113,118,1
28,29,66,42,1
28,29,12,100,1
28,29,35,111,1
28,29,34,64,1
28,29,18,68,1
28,29,72,58,1
29,30,87,61,1
29,30,106,20,1
29,30,106,95,1
29,30,16,12,1
29,30,39,84,1
29,30,17,12,1
29,30,68,40,1
29,30,57,114,1
30,31,9,74,1
30,31,76,64,1
30,31,40,93,1
30,31,93,19,1
30,31,19,58,1
30,31,12,60,1
30,31,40,48,1
30,31,117,78,1
31,32,47,91,1
31,32,51,96,1
31,32,9,74,1
31,32,67,11,1
31,32,36,53,1
31,32,68,18,1
31,32,106,33,1
31,32,88,13,1
32,33,86,105,1
32,33,81,67,1
32,33,36,53,1
32,33,91,44,1
32,33,35,41,1
32,33,39,11,1
32,33,98,108,1
32,33,87,8,1
33,34,89,8,1
33,34,8,1,1
33,34,27,43,1
33,34,93,28,1
33,34,93,19,1
33,34,78,117,1
33,34,64,34,1
33,34,76,11,1
34,35,98,16,1
34,35,106,95,1
34,35,113,64,1
34,35,79,49,1
34,35,91,110,1
34,35,96,40,1
34,35,60,28,1
34,35,69,114,1
35,36,13,87,1
35,36,89,60,1
35,36,76,39,1
35,36,28,115,1
35,36,66,31,1
35,36,79,32,1
35,36,57,48,1
35,36,54,67,1
36,37,29,52,1
36,37,34,118,1
36,37,28,107,1
36,37,11,23,1
36,37,22,10,1
36,37,62,1,1
36,37,88,37,1
36,37,112,37,1
37,38,84,54,1
37,38,114,48,1
37,38,119,87,1
37,38,81,113,1
37,38,30,19,1
37,38,47,26,1
37,38,4,45,1
37,38,16,12,1
38,39,114,69,1
38,39,2,29,1
38,39,26,97,1
38,39,102,50,1
38,39,77,4,1
38,39,118,50,1
38,39,63,59,1
38,39,48,114,1
39,40,56,84,1
39,40,66,42,1
39,40,49,79,1
39,40,93,40,1
39,40,108,106,1
39,40,23,1,1
39,40,51,18,1
39,40,76,56,1
40,41,13,88,1
40,41,11,76,1
40,41,97,14,1
40,41,7,116,1
40,41,98,62,1
40,41,47,25,1
40,41,83,52,1
40,41,7,116,1
41,42,87,8,1
41,42,2,54,1
41,42,28,93,1
41,42,62,9,1
41,42,40,68,1
41,42,54,33,1
41,42,96,40,1
41,42,49,79,1
42,43,9,74,1
42,43,118,78,1
42,43,93,45,1
42,43,13,88,1
42,43,83,106,1
42,43,84,54,1
42,43,96,40,1
42,43,60,48,1
43,44,14,67,1
43,44,67,81,1
43,44,80,110,1
43,44,0,50,1
43,44,105,86,1
43,44,15,7,1
43,44,50,66,1
43,44,36,53,1
44,45,75,63,1
44,45,3,56,1
44,45,45,93,1
44,45,106,12,1
44,45,91,110,1
44,45,114,57,1
44,45,59,68,1
44,45,118,108,1
45,46,84,56,1
45,46,81,67,1
45,46,93,40,1
45,46,59,96,1
45,46,63,100,1
45,46,37,88,1
45,46,111,35,1
45,46,11,76,1
46,47,75,42,1
46,47,105,86,1
46,47,7,15,1
46,47,60,48,1
46,47,97,59,1
46,47,72,36,1
46,47,104,24,1
46,47,106,108,1
47,48,104,24,1
47,48,53,11,1
47,48,87,84,1
47,48,50,98,1
47,48,71,109,1
47,48,93,19,1
47,48,50,62,1
47,48,30,19,1
48,49,12,106,1
48,49,3,56,1
48,49,47,25,1
48,49,2,53,1
48,49,78,118,1
48,49,35,91,1
48,49,27,34,1
48,49,98,62,1
49,50,97,14,1
49,50,11,23,1
49,50,63,59,1
49,50,44,50,1
49,50,16,12,1
49,50,8,3,1
49,50,40,93,1
49,50,48,30,1
50,51,96,40,1
50,51,119,84,1
50,51,52,29,1
50,51,48,17,1
50,51,78,118,1
50,51,111,33,1
50,51,64,9,1
50,51,74,60,1
51,52,47,91,1
51,52,63,100,1
51,52,2,54,1
51,52,1,23,1
51,52,93,45,1
51,52,91,110,1
51,52,103,48,1
51,52,40,93,1
52,53,76,64,1
52,53,76,56,1
52,53,11,76,1
52,53,48,17,1
52,53,100,63,1
52,53,91,35,1
52,53,72,58,1
52,53,14,67,1
53,54,28,115,1
53,54,76,38,1
53,54,54,67,1
53,54,59,63,1
53,54,11,76,1
53,54,2,29,1
53,54,41,35,1
53,54,3,8,1
54,55,19,93,1
54,55,99,65,1
54,55,87,84,1
54,55,108,90,1
54,55,93,45,1
54,55,67,1,1
54,55,91,110,1
54,55,51,14,1
55,56,70,4,1
55,56,33,111,1
55,56,88,37,1
55,56,84,62,1
55,56,89,8,1
55,56,98,50,1
55,56,62,84,1
55,56,22,44,1
56,57,34,27,1
56,57,54,84,1
56,57,7,15,1
56,57,90,70,1
56,57,56,53,1
56,57,50,102,1
56,57,81,88,1
56,57,106,118,1
57,58,76,39,1
57,58,113,81,1
57,58,113,118,1
57,58,28,107,1
57,58,14,19,1
57,58,17,63,1
57,58,106,83,1
57,58,21,107,1
58,59,100,16,1
58,59,14,51,1
58,59,47,25,1
58,59,51,18,1
58,59,104,89,1
58,59,98,62,1
58,59,21,97,1
58,59,38,3,1
59,60,100,16,1
59,60,7,116,1
59,60,39,76,1
59,60,99,83,1
59,60,93,40,1
59,60,11,53,1
59,60,64,9,1
59,60,55,80,1
60,61,16,12,1
60,61,88,13,1
60,61,8,1,1
60,61,26,47,1
60,61,64,113,1
60,61,33,111,1
60,61,62,50,1
60,61,42,108,1
61,62,53,2,1
61,62,48,114,1
61,62,33,54,1
61,62,12,106,1
61,62,74,9,1
61,62,89,8,1
61,62,60,28,1
61,62,36,28,1
62,63,93,28,1
62,63,27,43,1
62,63,8,87,1
62,63,45,4,1
62,63,84,87,1
62,63,77,103,1
62,63,89,90,1
62,63,14,19,1
63,64,113,64,1
63,64,27,91,1
63,64,36,72,1
63,64,34,64,1
63,64,96,59,1
63,64,1,23,1
63,64,45,4,1
63,64,63,27,1
64,65,84,119,1
64,65,0,50,1
64,65,2,29,1
64,65,63,59,1
64,65,2,54,1
64,65,48,60,1
64,65,106,118,1
64,65,21,107,1
65,66,68,59,1
65,66,42,51,1
65,66,45,4,1
65,66,76,43,1
65,66,46,108,1
65,66,47,26,1
65,66,48,57,1
65,66,100,63,1
66,67,30,26,1
66,67,43,27,1
66,67,106,113,1
66,67,115,28,1
66,67,50,44,1
66,67,48,57,1
66,67,67,47,1
66,67,39,84,1
67,68,11,39,1
67,68,68,59,1
67,68,33,0,1
67,68,80,110,1
67,68,11,67,1
67,68,105,112,1
67,68,98,16,1
67,68,47,26,1
68,69,27,63,1
68,69,105,112,1
68,69,19,58,1
68,69,56,3,1
68,69,17,14,1
68,69,67,81,1
68,69,104,89,1
68,69,15,92,1
69,70,48,114,1
69,70,94,74,1
69,70,106,95,1
69,70,97,59,1
69,70,92,32,1
69,70,63,27,1
69,70,8,1,1
69,70,50,0,1
70,71,29,2,1
70,71,27,10,1
70,71,90,70,1
70,71,118,108,1
70,71,17,12,1
70,71,118,78,1
70,71,115,48,1
70,71,56,3,1
71,72,95,106,1
71,72,38,3,1
71,72,33,0,1
71,72,50,44,1
71,72,59,68,1
71,72,70,4,1
71,72,4,45,1
71,72,11,53,1
72,73,93,28,1
72,73,28,107,1
72,73,55,80,1
72,73,45,93,1
72,73,112,37,1
72,73,61,87,1
72,73,11,76,1
72,73,97,14,1
73,74,41,35,1
73,74,43,86,1
73,74,21,97,1
73,74,98,50,1
73,74,8,87,1
73,74,12,17,1
73,74,28,107,1
73,74,89,8,1
74,75,88,13,1
74,75,86,105,1
74,75,37,112,1
74,75,12,100,1
74,75,119,84,1
74,75,40,68,1
74,75,63,100,1
74,75,77,103,1
75,76,87,13,1
75,76,50,98,1
75,76,32,79,1
75,76,55,80,1
75,76,54,33,1
75,76,34,118,1
75,76,112,37,1
75,76,76,11,1
76,77,62,1,1
76,77,50,25,1
76,77,117,55,1
76,77,43,27,1
76,77,54,67,1
76,77,50,118,1
76,77,34,64,1
76,77,93,40,1
77,78,21,30,1
77,78,98,108,1
77,78,34,118,1
77,78,95,106,1
77,78,16,100,1
77,78,23,11,1
77,78,33,106,1
77,78,69,114,1
78,79,15,86,1
78,79,91,44,1
78,79,115,28,1
78,79,47,25,1
78,79,108,98,1
78,79,33,111,1
78,79,30,21,1
