t-1,t,Source Node,Destination Node,Batch size
-1,0,59,71,1
-1,0,17,13,1
-1,0,38,40,1
-1,0,85,109,1
-1,0,49,85,1
-1,0,55,9,1
-1,0,67,41,1
-1,0,26,111,1
0,1,101,99,1
0,1,34,57,1
0,1,111,26,1
0,1,49,104,1
0,1,39,41,1
0,1,92,70,1
0,1,85,64,1
0,1,96,58,1
1,2,12,60,1
1,2,35,57,1
1,2,71,2,1
1,2,61,10,1
1,2,41,39,1
1,2,118,86,1
1,2,106,9,1
1,2,47,18,1
2,3,80,62,1
2,3,0,16,1
2,3,9,106,1
2,3,28,106,1
2,3,71,102,1
2,3,115,118,1
2,3,70,92,1
2,3,58,102,1
3,4,115,118,1
3,4,32,8,1
3,4,102,47,1
3,4,58,96,1
3,4,58,48,1
3,4,102,71,1
3,4,19,11,1
3,4,6,55,1
4,5,71,45,1
4,5,77,94,1
4,5,104,84,1
4,5,86,119,1
4,5,66,0,1
4,5,0,66,1
4,5,10,61,1
4,5,91,73,1
5,6,55,60,1
5,6,98,8,1
5,6,70,88,1
5,6,60,6,1
5,6,65,5,1
5,6,74,82,1
5,6,0,16,1
5,6,51,69,1
6,7,22,93,1
6,7,28,106,1
6,7,82,57,1
6,7,118,1,1
6,7,75,71,1
6,7,96,82,1
6,7,64,5,1
6,7,13,17,1
7,8,70,119,1
7,8,101,25,1
7,8,44,65,1
7,8,81,74,1
7,8,107,79,1
7,8,5,65,1
7,8,0,115,1
7,8,14,112,1
8,9,23,56,1
8,9,96,22,1
8,9,1,118,1
8,9,80,2,1
8,9,32,8,1
8,9,20,59,1
8,9,112,14,1
8,9,7,82,1
9,10,16,101,1
9,10,104,75,1
9,10,16,0,1
9,10,51,102,1
9,10,21,100,1
9,10,8,63,1
9,10,20,25,1
9,10,13,17,1
10,11,10,111,1
10,11,116,42,1
10,11,45,113,1
10,11,113,45,1
10,11,59,71,1
10,11,96,14,1
10,11,112,109,1
10,11,85,64,1
11,12,15,53,1
11,12,21,18,1
11,12,64,5,1
11,12,8,63,1
11,12,10,89,1
11,12,0,72,1
11,12,98,17,1
11,12,110,25,1
12,13,8,32,1
12,13,75,10,1
12,13,96,58,1
12,13,19,11,1
12,13,7,81,1
12,13,101,99,1
12,13,51,69,1
12,13,107,32,1
13,14,56,23,1
13,14,3,60,1
13,14,57,82,1
13,14,44,88,1
13,14,48,58,1
13,14,101,19,1
13,14,62,80,1
13,14,80,62,1
14,15,14,74,1
14,15,74,14,1
14,15,70,88,1
14,15,16,30,1
14,15,14,69,1
14,15,8,63,1
14,15,87,53,1
14,15,56,99,1
15,16,119,70,1
15,16,109,85,1
15,16,112,14,1
15,16,112,69,1
15,16,60,6,1
15,16,56,99,1
15,16,5,59,1
15,16,69,73,1
16,17,17,112,1
16,17,118,1,1
16,17,0,72,1
16,17,53,15,1
16,17,3,52,1
16,17,111,37,1
16,17,56,99,1
16,17,62,80,1
17,18,42,116,1
17,18,64,5,1
17,18,59,2,1
17,18,78,13,1
17,18,102,29,1
17,18,8,88,1
17,18,104,2,1
17,18,98,44,1
18,19,70,92,1
18,19,29,98,1
18,19,40,38,1
18,19,53,21,1
18,19,29,24,1
18,19,107,32,1
18,19,30,113,1
18,19,1,118,1
19,20,110,25,1
19,20,73,91,1
19,20,14,69,1
19,20,12,78,1
19,20,98,17,1
19,20,82,96,1
19,20,2,80,1
19,20,16,30,1
20,21,2,21,1
20,21,28,60,1
20,21,58,96,1
20,21,17,98,1
20,21,97,74,1
20,21,49,104,1
20,21,112,14,1
20,21,108,24,1
21,22,106,62,1
21,22,60,17,1
21,22,4,7,1
21,22,74,97,1
21,22,74,23,1
21,22,73,22,1
21,22,68,9,1
21,22,101,25,1
22,23,29,98,1
22,23,89,10,1
22,23,51,82,1
22,23,7,82,1
22,23,21,47,1
22,23,64,85,1
22,23,68,9,1
22,23,56,99,1
23,24,82,74,1
23,24,57,34,1
23,24,107,79,1
23,24,69,112,1
23,24,8,32,1
23,24,53,15,1
23,24,78,12,1
23,24,57,87,1
24,25,60,17,1
24,25,118,1,1
24,25,59,5,1
24,25,109,112,1
24,25,109,85,1
24,25,43,95,1
24,25,47,21,1
24,25,71,102,1
25,26,73,22,1
25,26,113,30,1
25,26,106,62,1
25,26,110,25,1
25,26,5,83,1
25,26,14,96,1
25,26,99,87,1
25,26,0,16,1
26,27,5,65,1
26,27,94,77,1
26,27,22,73,1
26,27,16,101,1
26,27,24,29,1
26,27,0,107,1
26,27,51,102,1
26,27,7,4,1
27,28,62,38,1
27,28,16,30,1
27,28,101,99,1
27,28,64,27,1
27,28,60,12,1
27,28,14,69,1
27,28,5,59,1
27,28,35,80,1
28,29,0,107,1
28,29,47,76,1
28,29,34,57,1
28,29,89,10,1
28,29,35,28,1
28,29,97,101,1
28,29,34,57,1
28,29,67,41,1
29,30,35,80,1
29,30,17,13,1
29,30,105,73,1
29,30,38,40,1
29,30,54,9,1
29,30,95,43,1
29,30,57,82,1
29,30,81,30,1
30,31,54,34,1
30,31,58,96,1
30,31,51,29,1
30,31,64,103,1
30,31,91,73,1
30,31,95,43,1
30,31,28,35,1
30,31,20,25,1
31,32,70,119,1
31,32,61,10,1
31,32,89,91,1
31,32,100,21,1
31,32,60,28,1
31,32,59,5,1
31,32,71,2,1
31,32,102,51,1
32,33,10,111,1
32,33,106,3,1
32,33,118,86,1
32,33,21,18,1
32,33,7,82,1
32,33,3,52,1
32,33,92,70,1
32,33,82,7,1
33,34,23,68,1
33,34,47,99,1
33,34,112,109,1
33,34,44,65,1
33,34,96,69,1
33,34,74,14,1
33,34,17,60,1
33,34,85,49,1
34,35,0,72,1
34,35,37,111,1
34,35,68,23,1
34,35,19,11,1
34,35,85,64,1
34,35,43,95,1
34,35,107,14,1
34,35,110,25,1
35,36,48,31,1
35,36,56,23,1
35,36,0,115,1
35,36,44,65,1
35,36,102,47,1
35,36,10,75,1
35,36,101,99,1
35,36,14,107,1
36,37,60,86,1
36,37,2,80,1
36,37,56,99,1
36,37,43,24,1
36,37,73,22,1
36,37,68,23,1
36,37,91,73,1
36,37,13,17,1
37,38,50,73,1
37,38,38,62,1
37,38,58,8,1
37,38,113,53,1
37,38,113,53,1
37,38,74,81,1
37,38,71,45,1
37,38,113,53,1
38,39,69,96,1
38,39,107,0,1
38,39,73,105,1
38,39,44,75,1
38,39,49,104,1
38,39,18,21,1
38,39,10,111,1
38,39,75,71,1
39,40,59,20,1
39,40,98,8,1
39,40,60,17,1
39,40,109,85,1
39,40,55,60,1
39,40,75,104,1
39,40,109,112,1
39,40,82,7,1
40,41,23,56,1
40,41,88,70,1
40,41,17,13,1
40,41,98,29,1
40,41,71,75,1
40,41,51,69,1
40,41,104,84,1
40,41,109,85,1
41,42,6,12,1
41,42,0,107,1
41,42,111,37,1
41,42,25,20,1
41,42,106,9,1
41,42,95,90,1
41,42,45,71,1
41,42,111,37,1
42,43,89,91,1
42,43,9,54,1
42,43,48,31,1
42,43,21,18,1
42,43,99,87,1
42,43,110,25,1
42,43,118,1,1
42,43,21,47,1
43,44,74,14,1
43,44,95,8,1
43,44,68,23,1
43,44,59,71,1
43,44,60,12,1
43,44,95,8,1
43,44,78,12,1
43,44,68,9,1
44,45,16,0,1
44,45,103,64,1
44,45,5,64,1
44,45,107,0,1
44,45,7,82,1
44,45,6,12,1
44,45,53,87,1
44,45,55,6,1
45,46,2,104,1
45,46,53,15,1
45,46,3,52,1
45,46,3,106,1
45,46,96,5,1
45,46,104,84,1
45,46,14,112,1
45,46,79,107,1
46,47,49,104,1
46,47,67,41,1
46,47,47,34,1
46,47,71,2,1
46,47,5,64,1
46,47,3,52,1
46,47,69,96,1
46,47,59,5,1
47,48,7,82,1
47,48,91,73,1
47,48,69,73,1
47,48,47,18,1
47,48,65,5,1
47,48,91,112,1
47,48,47,99,1
47,48,44,98,1
48,49,3,60,1
48,49,102,29,1
48,49,58,48,1
48,49,59,69,1
48,49,47,34,1
48,49,100,21,1
48,49,20,25,1
48,49,89,91,1
49,50,73,69,1
49,50,55,60,1
49,50,98,17,1
49,50,112,109,1
49,50,21,53,1
49,50,86,119,1
49,50,53,113,1
49,50,111,10,1
50,51,29,51,1
50,51,48,58,1
50,51,105,73,1
50,51,81,74,1
50,51,58,102,1
50,51,25,110,1
50,51,91,73,1
50,51,44,75,1
51,52,22,73,1
51,52,80,2,1
51,52,53,111,1
51,52,105,112,1
51,52,7,4,1
51,52,82,96,1
51,52,79,107,1
51,52,30,81,1
52,53,69,112,1
52,53,3,60,1
52,53,87,57,1
52,53,111,37,1
52,53,55,9,1
52,53,99,56,1
52,53,21,100,1
52,53,23,68,1
53,54,38,62,1
53,54,49,85,1
53,54,28,106,1
53,54,38,62,1
53,54,73,85,1
53,54,60,28,1
53,54,107,79,1
53,54,0,66,1
54,55,3,60,1
54,55,65,5,1
54,55,16,30,1
54,55,69,14,1
54,55,75,44,1
54,55,59,20,1
54,55,57,34,1
54,55,58,8,1
55,56,74,81,1
55,56,14,96,1
55,56,1,118,1
55,56,80,2,1
55,56,2,80,1
55,56,71,2,1
55,56,64,91,1
55,56,22,73,1
56,57,34,57,1
56,57,53,113,1
56,57,71,59,1
56,57,62,80,1
56,57,60,86,1
56,57,2,71,1
56,57,5,83,1
56,57,10,89,1
57,58,47,34,1
57,58,112,26,1
57,58,85,109,1
57,58,17,112,1
57,58,58,102,1
57,58,115,118,1
57,58,35,57,1
57,58,8,98,1
58,59,47,34,1
58,59,95,8,1
58,59,47,99,1
58,59,12,6,1
58,59,73,85,1
58,59,57,82,1
58,59,113,45,1
58,59,26,112,1
59,60,83,5,1
59,60,7,81,1
59,60,23,68,1
59,60,107,0,1
59,60,8,58,1
59,60,5,83,1
59,60,57,34,1
59,60,113,45,1
60,61,82,50,1
60,61,40,38,1
60,61,6,55,1
60,61,82,50,1
60,61,118,115,1
60,61,98,8,1
60,61,69,73,1
60,61,3,106,1
61,62,86,60,1
61,62,48,58,1
61,62,60,6,1
61,62,10,75,1
61,62,92,38,1
61,62,48,58,1
61,62,70,88,1
61,62,87,57,1
62,63,23,68,1
62,63,115,0,1
62,63,17,98,1
62,63,3,106,1
62,63,53,15,1
62,63,104,2,1
62,63,16,30,1
62,63,14,107,1
63,64,84,104,1
63,64,111,26,1
63,64,91,64,1
63,64,51,29,1
63,64,50,73,1
63,64,41,90,1
63,64,103,64,1
63,64,62,80,1
64,65,69,51,1
64,65,7,82,1
64,65,45,113,1
64,65,105,112,1
64,65,26,111,1
64,65,99,87,1
64,65,62,106,1
64,65,96,82,1
65,66,28,106,1
65,66,12,78,1
65,66,76,0,1
65,66,7,81,1
65,66,60,17,1
65,66,85,64,1
65,66,111,53,1
65,66,38,62,1
66,67,10,111,1
66,67,81,30,1
66,67,111,69,1
