0,128
1,68
2,19
3,57
4,60
5,55
6,40
7,41
8,57
9,47
10,52
11,41
12,45
13,49
14,41
15,41
16,53
17,37
18,20
19,47
20,83
21,98
22,99
23,89
24,92
25,99
26,122
27,115
28,108
29,89
30,100
31,100
32,75
33,80
34,105
35,118
36,104
37,62
38,67
39,63
40,82
41,66
42,67
43,69
44,48
45,79
46,58
47,47
48,64
49,57
50,71
51,42
52,52
53,51
54,48
55,66
56,55
57,53
58,54
59,63
60,48
61,40
62,71
63,62
64,57
65,61
66,29
67,60
68,38
69,40
70,43
71,52
72,45
73,31
74,45
75,23
76,36
77,46
78,54
79,43
80,45
81,50
82,38
83,46
84,55
85,34
86,53
87,34
88,45
89,42
90,38
91,44
92,40
93,38
94,30
95,44
96,43
97,46
98,31
99,51
100,31
101,32
102,39
103,63
104,46
105,35
106,42
107,35
108,38
109,37
110,54
111,29
112,31
113,39
114,24
115,42
116,37
117,34
118,34
119,27
120,43
121,30
122,38
123,31
124,27
125,24
126,38
127,32
128,49
129,37
130,29
131,30
132,32
133,33
134,35
135,20
136,41
137,31
138,26
139,34
140,30
141,28
142,35
143,28
144,40
145,32
146,27
147,32
148,40
149,43
150,38
151,29
152,26
153,22
154,33
155,19
156,30
157,29
158,39
159,24
160,32
161,18
162,19
163,40
164,34
165,20
166,23
167,37
168,39
169,24
170,24
171,19
172,18
173,23
174,21
175,29
176,33
177,19
178,19
179,19
180,33
181,18
182,24
183,41
184,25
185,16
186,36
187,26
188,38
189,30
190,14
191,24
192,23
193,19
194,36
195,23
196,26
197,21
198,29
199,41
200,38
201,26
202,15
203,40
204,28
205,20
206,22
207,29
208,20
209,28
210,38
211,32
212,26
213,31
214,30
215,33
216,17
217,22
218,22
219,18
220,19
221,27
222,17
223,24
224,22
225,22
226,18
227,36
228,18
229,20
230,20
231,25
232,24
233,19
234,25
235,31
236,35
237,23
238,19
239,21
240,18
241,25
242,23
243,26
244,19
245,25
246,28
247,30
248,21
249,25
250,12
251,35
252,24
253,20
