113,105,0,1
33,101,0,1
78,9,0,1
31,53,0,1
70,103,0,1
21,24,0,1
85,51,0,1
7,88,0,1
71,113,1,1
26,92,1,1
99,40,1,1
13,114,1,1
103,96,1,1
49,7,1,1
90,94,1,1
65,26,1,1
54,15,2,1
58,107,2,1
78,66,2,1
31,42,2,1
78,28,2,1
91,41,2,1
51,96,2,1
10,41,2,1
107,58,3,1
70,63,3,1
96,81,3,1
48,42,3,1
10,94,3,1
49,7,3,1
115,110,3,1
104,68,3,1
10,94,4,1
98,44,4,1
81,96,4,1
27,7,4,1
80,81,4,1
95,7,4,1
71,69,4,1
115,110,4,1
92,20,5,1
70,102,5,1
114,13,5,1
94,69,5,1
84,11,5,1
80,81,5,1
0,27,5,1
43,10,5,1
96,40,6,1
7,88,6,1
84,20,6,1
95,42,6,1
114,3,6,1
9,108,6,1
53,0,6,1
5,55,6,1
80,81,7,1
11,84,7,1
54,82,7,1
43,10,7,1
70,46,7,1
25,103,7,1
42,31,7,1
43,41,7,1
62,92,8,1
52,63,8,1
62,30,8,1
0,53,8,1
17,1,8,1
63,99,8,1
96,93,8,1
98,44,8,1
107,77,9,1
107,100,9,1
79,56,9,1
39,87,9,1
49,7,9,1
17,1,9,1
88,42,9,1
43,41,9,1
23,119,10,1
56,79,10,1
0,14,10,1
32,44,10,1
49,7,10,1
71,69,10,1
96,23,10,1
37,66,10,1
106,9,11,1
11,84,11,1
57,34,11,1
88,42,11,1
41,13,11,1
85,74,11,1
66,108,11,1
79,64,11,1
0,27,12,1
51,96,12,1
27,0,12,1
79,87,12,1
92,86,12,1
104,47,12,1
53,0,12,1
1,17,12,1
9,7,13,1
3,90,13,1
92,20,13,1
97,58,13,1
99,40,13,1
39,14,13,1
113,105,13,1
69,94,13,1
79,111,14,1
114,41,14,1
27,0,14,1
90,3,14,1
28,31,14,1
44,32,14,1
51,85,14,1
118,43,14,1
108,66,15,1
13,41,15,1
113,105,15,1
27,22,15,1
88,37,15,1
118,13,15,1
36,61,15,1
13,118,15,1
21,71,16,1
37,88,16,1
40,51,16,1
102,57,16,1
109,112,16,1
41,91,16,1
7,88,16,1
46,85,16,1
79,95,17,1
49,7,17,1
106,55,17,1
21,71,17,1
40,99,17,1
39,14,17,1
22,6,17,1
116,97,17,1
3,118,18,1
70,63,18,1
114,3,18,1
107,58,18,1
31,42,18,1
69,66,18,1
42,48,18,1
119,81,18,1
30,62,19,1
115,77,19,1
