0,98
1,45
2,38
3,61
4,71
5,67
6,42
7,78
8,53
9,80
10,56
11,45
12,59
13,42
14,20
15,69
16,46
17,34
18,47
19,48
20,70
21,83
22,107
23,96
24,118
25,100
26,99
27,82
28,107
29,76
30,98
31,71
32,86
33,88
34,61
35,104
36,104
37,48
38,66
39,57
40,49
41,71
42,74
43,51
44,56
45,61
46,73
47,86
48,84
49,76
50,57
51,49
52,87
53,73
54,77
55,71
56,64
57,59
58,47
59,45
60,55
61,49
62,59
63,41
64,51
65,49
66,47
67,34
68,55
69,40
70,52
71,51
72,68
73,45
74,41
75,46
76,41
77,39
78,38
79,54
80,41
81,30
82,71
83,40
84,47
85,69
86,44
87,35
88,43
89,53
90,42
91,48
92,32
93,43
94,41
95,40
96,40
97,26
98,40
99,33
100,37
101,35
102,40
103,39
104,55
105,35
106,25
107,30
108,45
109,29
110,39
111,20
112,29
113,28
114,31
115,29
116,35
117,29
118,28
119,23
120,27
121,32
122,33
123,41
124,36
125,22
126,33
127,39
128,30
129,35
130,40
131,37
132,36
133,25
134,38
135,30
136,23
137,36
138,34
139,31
140,28
141,37
142,35
143,21
144,37
145,33
146,28
147,24
148,23
149,13
150,20
151,23
152,29
153,27
154,29
155,31
156,18
157,35
158,33
159,24
160,33
161,30
162,31
163,27
164,43
165,19
166,23
167,20
168,21
169,20
170,28
171,29
172,27
173,34
174,25
175,21
176,24
177,26
178,33
179,22
180,29
181,21
182,31
183,27
184,22
185,30
186,19
187,25
188,32
189,20
190,24
191,37
192,19
193,40
194,29
195,27
196,19
197,28
198,20
199,24
200,27
201,15
202,19
203,22
204,31
205,22
206,14
207,25
208,17
209,27
210,30
211,16
212,22
213,32
214,14
215,16
216,19
217,27
218,35
219,24
220,14
221,27
222,21
223,25
224,22
225,30
226,30
227,21
228,31
229,20
230,26
231,22
232,22
233,23
234,21
235,25
236,21
237,26
238,27
239,15
240,33
241,17
242,25
243,17
244,27
245,15
246,24
247,34
248,19
249,20
250,20
251,20
252,19
253,21
254,11
255,24
256,13
257,14
258,9
259,17
260,22
261,24
262,24
263,19
264,17
265,26
266,24
267,23
268,23
269,17
270,21
271,22
272,24
273,18
274,16
275,24
276,14
277,25
278,28
279,14
280,28
281,23
282,13
283,14
284,19
285,17
286,28
287,27
288,18
289,23
290,26
291,30
292,15
293,22
294,26
295,22
296,20
297,18
298,18
299,15
300,27
301,26
302,22
303,28
304,18
305,12
306,18
307,17
308,21
309,21
310,19
311,22
312,27
313,22
314,26
315,24
316,19
317,19
318,26
319,20
320,22
321,28
322,27
323,22
324,26
325,19
326,20
327,17
328,18
329,17
330,22
331,27
332,26
333,15
334,18
335,15
336,14
337,16
338,17
339,15
340,23
341,19
342,18
343,16
344,21
345,14
346,18
347,14
348,16
349,20
350,15
351,24
352,16
353,22
354,16
355,21
356,14
