0,43
1,15
2,16
3,7
4,7
5,10
6,11
7,21
8,23
9,22
10,18
11,25
12,17
13,21
14,24
15,16
16,18
17,40
18,22
19,16
20,11
21,34
22,52
23,33
24,40
25,33
26,42
27,32
28,29
29,26
30,41
31,29
32,33
33,29
34,41
35,28
36,21
37,18
38,23
39,31
40,25
41,25
42,19
43,26
44,29
45,26
46,24
47,22
48,21
49,18
50,28
51,26
52,19
53,18
54,21
55,15
56,23
57,21
58,18
59,20
60,21
61,18
62,16
63,21
64,26
65,22
66,16
67,18
68,14
69,14
70,19
71,15
72,14
73,16
74,13
75,19
76,17
77,13
78,12
79,15
80,19
81,14
82,18
83,13
84,9
85,17
86,14
87,13
88,13
89,10
90,14
91,6
92,11
93,14
94,13
95,16
96,18
97,12
98,14
99,13
100,16
101,12
102,9
103,9
104,13
105,15
106,17
107,11
108,9
109,14
110,12
111,13
112,19
113,14
114,12
115,9
116,15
117,18
118,8
119,13
