-1,0,39,36,1
-1,0,38,22,1
-1,0,88,28,1
-1,0,96,53,1
-1,0,69,102,1
-1,0,6,37,1
-1,0,23,45,1
-1,0,95,9,1
0,1,84,26,1
0,1,5,116,1
0,1,28,88,1
0,1,46,36,1
0,1,71,55,1
0,1,78,22,1
0,1,110,1,1
0,1,87,13,1
1,2,30,118,1
1,2,6,37,1
1,2,48,114,1
1,2,38,97,1
1,2,70,114,1
1,2,10,82,1
1,2,27,5,1
1,2,54,15,1
2,3,82,61,1
2,3,49,60,1
2,3,23,45,1
2,3,60,36,1
2,3,10,3,1
2,3,38,22,1
2,3,84,26,1
2,3,93,85,1
3,4,11,100,1
3,4,84,26,1
3,4,54,1,1
3,4,85,66,1
3,4,85,52,1
3,4,55,57,1
3,4,36,46,1
3,4,55,30,1
4,5,9,112,1
4,5,93,85,1
4,5,94,24,1
4,5,108,12,1
4,5,115,10,1
4,5,114,34,1
4,5,9,89,1
4,5,70,48,1
5,6,66,108,1
5,6,11,63,1
5,6,60,36,1
5,6,16,67,1
5,6,91,56,1
5,6,14,73,1
5,6,8,92,1
5,6,57,55,1
6,7,88,28,1
6,7,88,104,1
6,7,93,85,1
6,7,105,117,1
6,7,65,103,1
6,7,92,109,1
6,7,51,59,1
6,7,88,33,1
7,8,60,36,1
7,8,31,75,1
7,8,75,100,1
7,8,32,39,1
7,8,36,60,1
7,8,89,105,1
7,8,103,65,1
7,8,106,83,1
8,9,2,81,1
8,9,52,66,1
8,9,73,31,1
8,9,51,38,1
8,9,87,19,1
8,9,66,52,1
8,9,24,73,1
8,9,106,113,1
9,10,108,43,1
9,10,117,42,1
9,10,100,75,1
9,10,42,73,1
9,10,105,117,1
9,10,27,0,1
9,10,27,0,1
9,10,94,23,1
10,11,110,29,1
10,11,40,114,1
10,11,100,4,1
10,11,100,75,1
10,11,61,4,1
10,11,65,103,1
10,11,46,36,1
10,11,86,3,1
11,12,102,37,1
11,12,58,119,1
11,12,114,31,1
11,12,57,104,1
11,12,10,106,1
11,12,89,105,1
11,12,99,92,1
11,12,78,68,1
12,13,53,105,1
12,13,38,97,1
12,13,89,105,1
12,13,16,108,1
12,13,114,70,1
12,13,87,33,1
12,13,94,23,1
12,13,73,24,1
13,14,30,55,1
13,14,9,112,1
13,14,110,18,1
13,14,4,100,1
13,14,1,3,1
13,14,27,63,1
13,14,22,78,1
13,14,80,0,1
14,15,11,89,1
14,15,10,3,1
14,15,43,71,1
14,15,79,96,1
14,15,18,110,1
14,15,28,115,1
14,15,80,86,1
14,15,65,103,1
15,16,38,9,1
15,16,85,71,1
15,16,101,32,1
15,16,92,109,1
15,16,55,89,1
15,16,11,58,1
15,16,87,13,1
15,16,9,69,1
16,17,12,40,1
16,17,64,109,1
16,17,13,87,1
16,17,1,14,1
16,17,4,5,1
16,17,86,76,1
16,17,74,14,1
16,17,113,20,1
17,18,3,1,1
17,18,78,1,1
17,18,27,5,1
17,18,17,44,1
17,18,101,3,1
17,18,97,81,1
17,18,96,53,1
17,18,8,33,1
18,19,30,112,1
18,19,55,57,1
18,19,84,26,1
18,19,33,8,1
18,19,60,30,1
18,19,108,16,1
18,19,1,54,1
18,19,30,65,1
19,20,74,58,1
19,20,42,73,1
19,20,61,82,1
19,20,109,64,1
19,20,34,31,1
19,20,113,106,1
19,20,89,84,1
19,20,23,94,1
20,21,119,58,1
20,21,24,73,1
20,21,22,78,1
20,21,29,110,1
20,21,45,32,1
20,21,47,14,1
20,21,24,39,1
20,21,22,40,1
21,22,27,5,1
21,22,73,31,1
21,22,40,108,1
21,22,38,30,1
21,22,75,45,1
21,22,72,23,1
21,22,105,89,1
21,22,72,14,1
22,23,1,93,1
22,23,33,87,1
22,23,28,88,1
22,23,20,48,1
22,23,66,12,1
22,23,66,52,1
22,23,42,117,1
22,23,55,30,1
23,24,83,116,1
23,24,113,106,1
23,24,18,110,1
23,24,32,62,1
23,24,104,105,1
23,24,84,41,1
23,24,68,39,1
23,24,57,104,1
24,25,98,62,1
24,25,65,103,1
24,25,14,72,1
24,25,68,30,1
24,25,29,110,1
24,25,116,83,1
24,25,18,21,1
24,25,109,92,1
25,26,70,94,1
25,26,14,73,1
25,26,9,69,1
25,26,68,58,1
25,26,42,73,1
25,26,2,96,1
25,26,85,71,1
25,26,80,86,1
26,27,23,72,1
26,27,55,108,1
26,27,64,4,1
26,27,55,71,1
26,27,97,81,1
26,27,70,42,1
26,27,17,10,1
26,27,11,7,1
27,28,14,55,1
27,28,85,71,1
27,28,48,114,1
27,28,82,10,1
27,28,38,9,1
27,28,36,46,1
27,28,100,63,1
27,28,2,57,1
28,29,89,9,1
28,29,91,27,1
28,29,33,92,1
28,29,45,23,1
28,29,101,32,1
28,29,44,46,1
28,29,4,64,1
28,29,64,71,1
29,30,70,114,1
29,30,96,44,1
29,30,40,12,1
29,30,89,84,1
29,30,64,109,1
29,30,42,117,1
29,30,99,92,1
29,30,60,49,1
30,31,37,89,1
30,31,0,27,1
30,31,27,63,1
30,31,93,85,1
30,31,11,7,1
30,31,19,87,1
30,31,37,89,1
30,31,96,112,1
31,32,55,108,1
31,32,89,14,1
31,32,83,116,1
31,32,14,55,1
31,32,117,103,1
31,32,23,94,1
31,32,114,31,1
31,32,48,114,1
32,33,78,34,1
32,33,89,37,1
32,33,99,49,1
32,33,59,79,1
32,33,11,100,1
32,33,96,53,1
32,33,5,104,1
32,33,1,74,1
33,34,56,91,1
33,34,105,98,1
33,34,119,109,1
33,34,73,83,1
33,34,104,88,1
33,34,75,16,1
33,34,9,109,1
33,34,36,46,1
34,35,37,62,1
34,35,74,14,1
34,35,32,45,1
34,35,88,33,1
34,35,71,38,1
34,35,56,91,1
34,35,39,68,1
34,35,118,54,1
35,36,10,101,1
35,36,100,4,1
35,36,119,105,1
35,36,119,109,1
35,36,11,100,1
35,36,60,36,1
35,36,38,97,1
35,36,27,0,1
36,37,30,60,1
36,37,90,11,1
36,37,116,83,1
36,37,117,105,1
36,37,101,3,1
36,37,53,96,1
36,37,76,86,1
36,37,58,74,1
37,38,45,23,1
37,38,65,30,1
37,38,114,72,1
37,38,79,105,1
37,38,14,89,1
37,38,36,77,1
37,38,74,58,1
37,38,5,104,1
38,39,90,89,1
38,39,6,37,1
38,39,46,44,1
38,39,97,81,1
38,39,92,99,1
38,39,96,112,1
38,39,24,73,1
38,39,113,52,1
39,40,82,10,1
39,40,18,110,1
39,40,101,117,1
39,40,58,68,1
39,40,20,94,1
39,40,62,32,1
39,40,12,108,1
39,40,68,78,1
40,41,67,75,1
40,41,66,20,1
40,41,11,89,1
40,41,63,100,1
40,41,27,0,1
40,41,77,36,1
40,41,53,96,1
40,41,4,61,1
41,42,4,64,1
41,42,11,90,1
41,42,34,31,1
41,42,62,98,1
41,42,94,23,1
41,42,36,60,1
41,42,9,112,1
41,42,95,87,1
42,43,54,105,1
42,43,101,32,1
42,43,36,46,1
42,43,4,64,1
42,43,4,0,1
42,43,80,63,1
42,43,58,11,1
42,43,52,113,1
43,44,87,33,1
43,44,89,14,1
43,44,1,110,1
43,44,66,85,1
43,44,92,99,1
43,44,78,14,1
43,44,109,13,1
43,44,87,95,1
44,45,106,23,1
44,45,14,74,1
44,45,15,54,1
44,45,20,66,1
44,45,12,45,1
44,45,96,2,1
44,45,61,4,1
44,45,25,91,1
45,46,82,10,1
45,46,87,19,1
45,46,96,53,1
45,46,0,27,1
45,46,49,99,1
45,46,33,88,1
45,46,47,14,1
45,46,105,119,1
46,47,101,10,1
46,47,109,13,1
46,47,94,23,1
46,47,23,36,1
46,47,9,95,1
46,47,20,66,1
46,47,39,36,1
46,47,108,40,1
47,48,99,92,1
47,48,61,82,1
47,48,48,70,1
47,48,112,30,1
47,48,48,114,1
47,48,74,71,1
47,48,45,32,1
47,48,61,50,1
48,49,102,37,1
48,49,100,11,1
48,49,73,24,1
48,49,24,94,1
48,49,11,89,1
48,49,74,1,1
48,49,0,4,1
48,49,68,30,1
49,50,10,106,1
49,50,115,28,1
49,50,5,4,1
49,50,82,10,1
49,50,91,27,1
49,50,96,44,1
49,50,27,5,1
49,50,60,36,1
50,51,57,2,1
50,51,17,10,1
50,51,99,92,1
50,51,34,78,1
50,51,58,11,1
50,51,115,28,1
50,51,58,68,1
50,51,114,34,1
51,52,98,72,1
51,52,95,9,1
51,52,78,68,1
51,52,32,118,1
51,52,78,14,1
51,52,36,77,1
51,52,54,15,1
51,52,105,119,1
52,53,109,13,1
52,53,108,55,1
52,53,53,105,1
52,53,105,79,1
52,53,3,10,1
52,53,53,8,1
52,53,101,117,1
52,53,55,108,1
53,54,22,38,1
53,54,45,12,1
53,54,37,62,1
53,54,22,38,1
53,54,40,108,1
53,54,62,13,1
53,54,76,86,1
53,54,113,20,1
54,55,75,100,1
54,55,84,41,1
54,55,75,56,1
54,55,63,27,1
54,55,106,10,1
54,55,95,87,1
54,55,0,80,1
54,55,18,21,1
55,56,103,81,1
55,56,55,64,1
55,56,71,43,1
55,56,72,14,1
55,56,8,53,1
55,56,87,33,1
55,56,103,117,1
55,56,105,98,1
56,57,64,119,1
56,57,94,76,1
56,57,32,118,1
56,57,24,39,1
56,57,75,56,1
56,57,28,115,1
56,57,108,40,1
56,57,33,92,1
57,58,36,60,1
57,58,23,72,1
57,58,64,71,1
57,58,33,92,1
57,58,43,108,1
57,58,75,100,1
57,58,34,31,1
57,58,39,36,1
58,59,50,61,1
58,59,26,80,1
58,59,41,84,1
58,59,54,1,1
58,59,5,92,1
58,59,85,71,1
58,59,69,99,1
58,59,34,31,1
59,60,109,92,1
59,60,9,69,1
59,60,3,1,1
59,60,30,68,1
59,60,30,38,1
59,60,117,111,1
59,60,62,13,1
59,60,74,1,1
60,61,89,11,1
60,61,113,86,1
60,61,54,118,1
60,61,117,105,1
60,61,68,30,1
60,61,69,99,1
60,61,39,24,1
60,61,99,69,1
61,62,5,92,1
61,62,32,101,1
61,62,5,116,1
61,62,109,92,1
61,62,43,71,1
61,62,75,67,1
61,62,119,105,1
61,62,67,75,1
62,63,40,114,1
62,63,17,44,1
62,63,66,20,1
62,63,10,115,1
62,63,104,28,1
62,63,90,89,1
62,63,37,95,1
62,63,93,1,1
63,64,27,91,1
63,64,119,9,1
63,64,48,70,1
63,64,5,116,1
63,64,59,79,1
63,64,33,8,1
63,64,55,108,1
63,64,14,109,1
64,65,106,113,1
64,65,23,36,1
64,65,119,64,1
64,65,66,52,1
64,65,1,115,1
64,65,1,14,1
64,65,106,83,1
64,65,38,97,1
65,66,101,39,1
65,66,119,58,1
65,66,23,94,1
65,66,16,75,1
65,66,78,22,1
65,66,33,88,1
65,66,31,75,1
65,66,92,5,1
66,67,74,14,1
66,67,96,79,1
66,67,73,24,1
66,67,69,99,1
66,67,65,30,1
66,67,8,110,1
66,67,103,81,1
66,67,41,8,1
67,68,13,109,1
67,68,113,52,1
67,68,108,55,1
67,68,87,19,1
67,68,89,55,1
67,68,109,55,1
67,68,22,38,1
67,68,103,117,1
68,69,114,70,1
68,69,104,88,1
68,69,86,3,1
68,69,119,64,1
68,69,45,86,1
68,69,96,53,1
68,69,99,49,1
68,69,31,114,1
69,70,87,33,1
69,70,63,11,1
69,70,53,96,1
69,70,115,10,1
69,70,99,69,1
69,70,108,66,1
69,70,81,30,1
69,70,73,14,1
70,71,48,70,1
70,71,2,96,1
70,71,88,28,1
70,71,4,5,1
70,71,68,58,1
70,71,9,38,1
70,71,16,75,1
70,71,30,55,1
71,72,68,39,1
71,72,12,66,1
71,72,32,45,1
71,72,23,36,1
71,72,47,67,1
71,72,113,86,1
71,72,86,45,1
71,72,45,12,1
72,73,32,101,1
72,73,31,34,1
72,73,1,3,1
72,73,66,52,1
72,73,8,84,1
72,73,118,32,1
72,73,101,32,1
72,73,105,98,1
73,74,83,73,1
73,74,55,14,1
73,74,43,108,1
73,74,32,45,1
73,74,9,95,1
73,74,110,29,1
73,74,119,109,1
73,74,15,54,1
74,75,14,78,1
74,75,100,63,1
74,75,42,70,1
74,75,8,84,1
74,75,39,68,1
74,75,72,98,1
74,75,43,74,1
74,75,47,14,1
75,76,79,59,1
75,76,101,39,1
75,76,90,11,1
75,76,75,100,1
75,76,62,13,1
75,76,20,94,1
75,76,92,99,1
75,76,68,58,1
76,77,36,23,1
76,77,93,85,1
76,77,86,80,1
76,77,24,94,1
76,77,68,58,1
76,77,84,26,1
76,77,30,38,1
76,77,2,57,1
77,78,98,105,1
77,78,71,38,1
77,78,0,27,1
77,78,119,64,1
77,78,41,84,1
77,78,119,109,1
77,78,58,68,1
77,78,98,37,1
78,79,84,8,1
78,79,36,46,1
78,79,65,78,1
78,79,99,49,1
78,79,30,81,1
78,79,89,105,1
78,79,67,47,1
78,79,32,101,1
79,80,104,5,1
79,80,75,16,1
79,80,57,55,1
79,80,89,105,1
79,80,82,39,1
79,80,23,106,1
79,80,110,1,1
79,80,54,118,1
80,81,93,1,1
80,81,2,96,1
80,81,118,32,1
80,81,63,80,1
80,81,63,11,1
80,81,118,30,1
80,81,85,66,1
80,81,23,36,1
81,82,22,43,1
81,82,24,73,1
81,82,101,10,1
81,82,93,113,1
81,82,79,105,1
81,82,95,87,1
81,82,78,66,1
81,82,36,23,1
82,83,114,48,1
82,83,45,23,1
82,83,2,96,1
82,83,80,21,1
82,83,55,108,1
82,83,90,89,1
82,83,73,31,1
82,83,53,105,1
83,84,64,71,1
83,84,5,104,1
83,84,54,15,1
83,84,92,5,1
83,84,68,58,1
83,84,14,73,1
83,84,95,9,1
83,84,30,68,1
84,85,32,45,1
84,85,105,98,1
84,85,104,28,1
84,85,7,11,1
84,85,40,12,1
84,85,64,55,1
84,85,85,66,1
84,85,12,108,1
85,86,94,20,1
85,86,49,59,1
85,86,114,40,1
85,86,87,19,1
85,86,109,13,1
85,86,80,0,1
85,86,57,2,1
85,86,108,16,1
86,87,71,38,1
86,87,22,38,1
86,87,119,105,1
86,87,95,37,1
86,87,5,27,1
86,87,113,52,1
86,87,51,59,1
86,87,78,65,1
87,88,104,28,1
87,88,94,24,1
87,88,117,105,1
