0,2
1,0
2,6
3,12
4,4
5,8
6,10
7,8
8,4
9,12
10,12
11,8
12,4
13,12
14,6
15,10
16,4
17,2
18,0
19,16
20,4
21,4
22,8
23,6
24,6
25,18
26,10
27,6
28,6
29,8
30,6
31,12
32,10
33,12
34,6
35,4
36,16
37,0
38,2
39,16
40,2
41,8
42,10
43,6
44,6
45,4
46,12
47,8
48,8
49,2
50,2
51,4
52,8
53,2
54,12
55,12
56,10
57,6
58,22
59,16
60,10
61,4
62,8
63,18
64,4
65,12
66,6
67,12
68,12
69,2
70,4
71,4
72,4
73,8
74,18
75,10
76,16
77,2
78,6
79,8
80,2
81,8
82,8
83,8
84,14
85,8
86,8
87,4
88,2
89,8
90,4
91,16
92,6
93,10
94,2
95,10
96,18
97,12
98,4
99,12
100,6
101,8
102,10
103,8
104,4
105,8
106,6
107,10
108,20
109,2
110,10
111,6
112,8
113,10
114,10
115,12
116,4
117,0
118,6
119,4
