57,69,0,1
101,9,0,1
0,42,0,1
20,85,0,1
40,113,0,1
22,74,0,1
31,106,0,1
15,73,0,1
54,69,1,1
27,52,1,1
53,27,1,1
48,49,1,1
96,12,1,1
54,69,1,1
81,33,1,1
57,77,1,1
42,51,2,1
97,34,2,1
78,55,2,1
29,2,2,1
64,36,2,1
31,88,2,1
5,11,2,1
80,107,2,1
96,30,3,1
57,69,3,1
66,12,3,1
83,14,3,1
60,43,3,1
21,70,3,1
28,15,3,1
110,7,3,1
113,6,4,1
100,87,4,1
113,29,4,1
42,51,4,1
15,73,4,1
98,35,4,1
77,117,4,1
117,8,4,1
14,69,5,1
117,8,5,1
7,108,5,1
36,98,5,1
25,27,5,1
11,58,5,1
96,30,5,1
16,36,5,1
85,116,6,1
57,83,6,1
96,30,6,1
55,95,6,1
80,60,6,1
28,15,6,1
98,35,6,1
39,31,6,1
42,107,7,1
21,75,7,1
97,38,7,1
111,27,7,1
118,4,7,1
57,2,7,1
2,57,7,1
6,90,7,1
106,115,8,1
90,101,8,1
95,32,8,1
106,107,8,1
40,88,8,1
38,51,8,1
64,43,8,1
112,18,8,1
30,110,9,1
16,99,9,1
12,95,9,1
64,66,9,1
68,18,9,1
16,30,9,1
40,2,9,1
38,99,9,1
19,71,10,1
20,91,10,1
78,55,10,1
2,57,10,1
14,53,10,1
96,87,10,1
30,25,10,1
36,16,10,1
40,93,11,1
71,19,11,1
84,55,11,1
10,117,11,1
83,54,11,1
83,86,11,1
88,55,11,1
22,74,11,1
85,47,12,1
35,73,12,1
99,16,12,1
31,91,12,1
16,99,12,1
80,107,12,1
57,2,12,1
98,36,12,1
71,102,13,1
57,30,13,1
81,36,13,1
9,104,13,1
108,7,13,1
81,25,13,1
8,117,13,1
95,55,13,1
21,70,14,1
77,57,14,1
112,46,14,1
5,113,14,1
85,20,14,1
81,36,14,1
21,28,14,1
64,66,14,1
21,70,15,1
113,40,15,1
52,33,15,1
54,69,15,1
81,33,15,1
24,115,15,1
94,108,15,1
49,55,15,1
48,69,16,1
83,82,16,1
106,115,16,1
93,40,16,1
102,66,16,1
20,26,16,1
97,82,16,1
90,101,16,1
94,31,17,1
106,115,17,1
49,34,17,1
48,69,17,1
107,106,17,1
36,81,17,1
49,35,17,1
107,1,17,1
58,91,18,1
1,107,18,1
95,55,18,1
73,38,18,1
90,45,18,1
12,95,18,1
18,112,18,1
111,83,18,1
12,17,19,1
64,98,19,1
49,34,19,1
83,111,19,1
55,84,19,1
52,65,19,1
31,113,19,1
