112,86,0,1
81,1,0,1
74,64,0,1
48,27,0,1
35,2,0,1
82,0,0,1
13,103,0,1
0,1,0,1
79,72,1,1
26,9,1,1
53,23,1,1
70,0,1,1
66,24,1,1
64,49,1,1
61,74,1,1
37,109,1,1
77,32,2,1
96,55,2,1
34,29,2,1
82,42,2,1
35,31,2,1
117,53,2,1
52,76,2,1
7,45,2,1
73,20,3,1
111,64,3,1
34,28,3,1
78,43,3,1
72,63,3,1
55,49,3,1
7,52,3,1
32,67,3,1
84,11,4,1
92,19,4,1
94,29,4,1
49,8,4,1
106,23,4,1
23,14,4,1
37,104,4,1
16,21,4,1
21,13,5,1
65,39,5,1
43,20,5,1
43,8,5,1
72,27,5,1
82,49,5,1
40,103,5,1
34,92,5,1
66,28,6,1
39,36,6,1
90,24,6,1
50,1,6,1
21,16,6,1
73,61,6,1
64,85,6,1
68,102,6,1
76,65,7,1
112,43,7,1
60,17,7,1
116,21,7,1
116,71,7,1
114,70,7,1
29,64,7,1
75,84,7,1
29,7,8,1
48,1,8,1
67,28,8,1
40,10,8,1
35,2,8,1
51,47,8,1
31,102,8,1
66,86,8,1
87,40,9,1
119,2,9,1
37,24,9,1
118,57,9,1
44,41,9,1
30,5,9,1
17,103,9,1
20,33,9,1
81,60,10,1
36,9,10,1
111,19,10,1
56,1,10,1
85,9,10,1
102,21,10,1
16,35,10,1
64,79,10,1
104,96,11,1
32,21,11,1
86,40,11,1
112,41,11,1
52,22,11,1
56,35,11,1
84,104,11,1
27,76,11,1
115,103,12,1
111,18,12,1
43,16,12,1
48,24,12,1
45,32,12,1
51,22,12,1
23,26,12,1
2,39,12,1
105,41,13,1
106,10,13,1
98,23,13,1
117,24,13,1
87,42,13,1
110,105,13,1
23,35,13,1
26,35,13,1
52,0,14,1
78,71,14,1
70,69,14,1
69,29,14,1
118,100,14,1
87,81,14,1
25,34,14,1
32,56,14,1
95,11,15,1
49,0,15,1
96,2,15,1
59,44,15,1
114,34,15,1
102,9,15,1
14,57,15,1
31,79,15,1
57,47,16,1
84,81,16,1
77,5,16,1
60,37,16,1
94,7,16,1
68,20,16,1
31,44,16,1
69,100,16,1
79,1,17,1
95,7,17,1
71,4,17,1
78,11,17,1
97,24,17,1
66,13,17,1
53,62,17,1
23,68,17,1
66,28,18,1
33,22,18,1
54,24,18,1
112,104,18,1
83,5,18,1
87,9,18,1
67,71,18,1
49,113,18,1
110,34,19,1
48,38,19,1
116,2,19,1
68,7,19,1
60,19,19,1
82,34,19,1
24,85,19,1
27,29,19,1
77,60,20,1
62,44,20,1
49,12,20,1
76,0,20,1
66,32,20,1
