-1,0,107,85,1
-1,0,46,20,1
-1,0,93,68,1
-1,0,21,12,1
-1,0,93,38,1
-1,0,38,9,1
-1,0,80,84,1
-1,0,39,57,1
0,1,106,22,1
0,1,77,52,1
0,1,68,37,1
0,1,22,18,1
0,1,23,6,1
0,1,95,75,1
0,1,51,85,1
0,1,30,90,1
1,2,95,65,1
1,2,85,24,1
1,2,83,65,1
1,2,110,73,1
1,2,81,63,1
1,2,92,76,1
1,2,100,119,1
1,2,67,119,1
2,3,104,21,1
2,3,48,21,1
2,3,111,32,1
2,3,108,63,1
2,3,40,35,1
2,3,32,29,1
2,3,2,25,1
2,3,4,31,1
3,4,106,45,1
3,4,38,19,1
3,4,68,37,1
3,4,56,26,1
3,4,83,76,1
3,4,71,21,1
3,4,41,74,1
3,4,34,37,1
4,5,108,63,1
4,5,70,41,1
4,5,68,27,1
4,5,43,15,1
4,5,31,20,1
4,5,91,27,1
4,5,41,88,1
4,5,22,66,1
5,6,118,23,1
5,6,38,19,1
5,6,73,50,1
5,6,88,31,1
5,6,104,55,1
5,6,96,19,1
5,6,44,94,1
5,6,7,24,1
6,7,76,5,1
6,7,107,72,1
6,7,71,39,1
6,7,86,32,1
6,7,83,51,1
6,7,28,21,1
6,7,42,49,1
6,7,44,94,1
7,8,86,56,1
7,8,10,0,1
7,8,47,35,1
7,8,51,45,1
7,8,28,11,1
7,8,67,23,1
7,8,54,73,1
7,8,1,24,1
8,9,44,33,1
8,9,95,33,1
8,9,92,76,1
8,9,78,21,1
8,9,96,54,1
8,9,45,16,1
8,9,0,68,1
8,9,0,10,1
9,10,24,4,1
9,10,46,30,1
9,10,33,26,1
9,10,64,0,1
9,10,22,8,1
9,10,53,25,1
9,10,91,100,1
9,10,29,82,1
10,11,48,21,1
10,11,103,101,1
10,11,64,24,1
10,11,38,29,1
10,11,104,59,1
10,11,108,101,1
10,11,7,43,1
10,11,77,113,1
11,12,117,21,1
11,12,103,75,1
11,12,105,92,1
11,12,114,100,1
11,12,109,54,1
11,12,57,18,1
11,12,14,90,1
11,12,17,36,1
12,13,103,0,1
12,13,41,2,1
12,13,82,57,1
12,13,44,15,1
12,13,29,8,1
12,13,21,9,1
12,13,22,48,1
12,13,5,76,1
13,14,72,55,1
13,14,92,17,1
13,14,28,13,1
13,14,80,62,1
13,14,76,58,1
13,14,111,22,1
13,14,47,52,1
13,14,62,80,1
14,15,67,59,1
14,15,54,29,1
14,15,42,22,1
14,15,25,20,1
14,15,22,13,1
14,15,51,26,1
14,15,45,101,1
14,15,42,88,1
15,16,31,19,1
15,16,42,23,1
15,16,117,13,1
15,16,79,4,1
15,16,52,21,1
15,16,103,68,1
15,16,5,78,1
15,16,15,59,1
16,17,35,32,1
16,17,49,6,1
16,17,90,61,1
16,17,97,88,1
16,17,97,50,1
