t-1,t,Source Node,Destination Node,Batch size
-1,0,47,12,1
-1,0,38,4,1
-1,0,72,49,1
-1,0,23,15,1
-1,0,28,6,1
-1,0,109,23,1
-1,0,46,50,1
-1,0,26,36,1
0,1,64,20,1
0,1,111,95,1
0,1,21,10,1
0,1,54,44,1
0,1,117,81,1
0,1,102,27,1
0,1,69,108,1
0,1,0,37,1
1,2,115,39,1
1,2,73,37,1
1,2,17,0,1
1,2,88,74,1
1,2,103,12,1
1,2,91,67,1
1,2,28,84,1
1,2,54,91,1
2,3,74,42,1
2,3,45,22,1
2,3,67,5,1
2,3,116,49,1
2,3,38,21,1
2,3,21,12,1
2,3,33,69,1
2,3,26,101,1
3,4,24,7,1
3,4,56,27,1
3,4,74,65,1
3,4,97,48,1
3,4,110,31,1
3,4,65,41,1
3,4,88,106,1
3,4,24,42,1
4,5,64,63,1
4,5,38,26,1
4,5,85,43,1
4,5,46,27,1
4,5,94,44,1
4,5,32,19,1
4,5,56,109,1
4,5,5,67,1
5,6,101,79,1
5,6,25,0,1
5,6,77,9,1
5,6,36,16,1
5,6,46,3,1
5,6,43,31,1
5,6,17,22,1
5,6,20,33,1
6,7,119,25,1
6,7,78,29,1
6,7,100,48,1
6,7,74,65,1
6,7,67,56,1
6,7,80,39,1
6,7,48,88,1
6,7,20,56,1
7,8,45,16,1
7,8,48,37,1
7,8,113,51,1
7,8,66,25,1
7,8,69,31,1
7,8,49,30,1
7,8,42,74,1
7,8,0,15,1
8,9,26,18,1
8,9,112,29,1
8,9,29,15,1
8,9,60,33,1
8,9,50,35,1
8,9,82,59,1
8,9,31,77,1
8,9,42,73,1
9,10,115,16,1
9,10,94,65,1
9,10,76,32,1
9,10,92,29,1
9,10,53,19,1
9,10,77,68,1
9,10,49,55,1
9,10,25,62,1
10,11,118,48,1
10,11,58,11,1
10,11,104,6,1
10,11,64,33,1
10,11,89,29,1
10,11,95,20,1
10,11,8,72,1
10,11,69,96,1
11,12,32,13,1
11,12,112,55,1
11,12,60,42,1
11,12,104,25,1
11,12,111,17,1
11,12,94,82,1
11,12,21,73,1
11,12,37,43,1
12,13,29,15,1
12,13,34,29,1
12,13,119,85,1
12,13,41,34,1
12,13,37,12,1
12,13,89,53,1
12,13,22,71,1
12,13,32,63,1
13,14,28,21,1
13,14,115,12,1
13,14,116,41,1
13,14,75,15,1
