t-1,t,Source Node,Destination Node,Batch size
-1,0,24,12,1
-1,0,57,27,1
-1,0,104,70,1
-1,0,56,45,1
-1,0,106,74,1
-1,0,89,30,1
-1,0,30,41,1
-1,0,32,35,1
0,1,67,50,1
0,1,25,5,1
0,1,51,37,1
0,1,97,76,1
0,1,31,16,1
0,1,37,1,1
0,1,35,41,1
0,1,25,70,1
1,2,27,12,1
1,2,58,22,1
1,2,23,21,1
1,2,35,4,1
1,2,87,0,1
1,2,110,62,1
1,2,50,60,1
1,2,29,31,1
2,3,35,25,1
2,3,81,21,1
2,3,52,10,1
2,3,24,18,1
2,3,38,29,1
2,3,38,34,1
2,3,0,41,1
2,3,43,67,1
3,4,57,22,1
3,4,78,14,1
3,4,64,15,1
3,4,29,23,1
3,4,113,78,1
3,4,36,20,1
3,4,12,94,1
3,4,35,42,1
4,5,93,34,1
4,5,113,63,1
4,5,54,31,1
4,5,36,21,1
4,5,99,22,1
4,5,103,51,1
4,5,84,104,1
4,5,12,115,1
5,6,92,57,1
5,6,52,36,1
5,6,61,20,1
5,6,79,63,1
5,6,83,31,1
5,6,76,28,1
5,6,25,54,1
5,6,33,110,1
6,7,91,13,1
6,7,90,9,1
6,7,101,63,1
6,7,55,48,1
6,7,35,3,1
6,7,105,70,1
6,7,5,30,1
6,7,34,108,1
7,8,88,14,1
7,8,113,4,1
7,8,117,10,1
7,8,83,53,1
7,8,34,24,1
7,8,101,12,1
7,8,32,57,1
7,8,41,95,1
8,9,41,26,1
8,9,55,48,1
8,9,38,26,1
8,9,64,48,1
8,9,68,39,1
8,9,117,17,1
8,9,14,70,1
8,9,30,36,1
9,10,49,7,1
9,10,62,26,1
9,10,17,0,1
9,10,86,51,1
9,10,99,22,1
9,10,81,18,1
9,10,39,68,1
9,10,56,90,1
10,11,110,100,1
10,11,83,24,1
10,11,36,33,1
10,11,90,31,1
10,11,103,41,1
10,11,94,12,1
10,11,12,48,1
10,11,21,81,1
11,12,72,22,1
11,12,27,14,1
11,12,80,35,1
11,12,91,28,1
11,12,53,32,1
11,12,74,6,1
11,12,8,65,1
11,12,91,119,1
12,13,103,56,1
12,13,23,14,1
12,13,84,27,1
12,13,81,32,1
12,13,39,9,1
12,13,93,27,1
12,13,49,62,1
12,13,78,94,1
13,14,104,31,1
13,14,87,3,1
13,14,29,20,1
13,14,80,61,1
13,14,105,93,1
13,14,23,7,1
13,14,38,80,1
13,14,22,57,1
14,15,28,11,1
14,15,78,37,1
14,15,61,54,1
14,15,119,116,1
14,15,79,34,1
14,15,36,27,1
14,15,19,39,1
14,15,44,86,1
15,16,108,30,1
15,16,95,51,1
15,16,100,47,1
15,16,90,50,1
15,16,114,68,1
15,16,62,6,1
15,16,9,104,1
15,16,12,102,1
16,17,103,46,1
16,17,74,6,1
16,17,92,49,1
16,17,61,51,1
16,17,39,36,1
16,17,74,44,1
16,17,4,116,1
16,17,36,67,1
17,18,77,69,1
17,18,41,35,1
17,18,44,25,1
17,18,53,25,1
17,18,96,70,1
17,18,81,55,1
17,18,33,88,1
17,18,33,34,1
18,19,76,28,1
18,19,39,11,1
18,19,57,55,1
18,19,114,31,1
18,19,114,100,1
18,19,42,38,1
18,19,0,95,1
18,19,36,100,1
19,20,44,24,1
19,20,41,0,1
19,20,99,3,1
19,20,52,4,1
19,20,101,33,1
19,20,98,24,1
19,20,63,101,1
19,20,55,104,1
20,21,83,14,1
20,21,36,33,1
20,21,83,38,1
20,21,80,65,1
20,21,106,68,1
20,21,51,34,1
20,21,56,75,1
20,21,70,113,1
21,22,106,68,1
21,22,52,10,1
21,22,46,21,1
21,22,118,17,1
21,22,85,4,1
21,22,116,35,1
21,22,26,87,1
21,22,51,58,1
22,23,52,38,1
22,23,95,41,1
22,23,27,14,1
22,23,76,55,1
22,23,25,13,1
22,23,28,13,1
22,23,29,38,1
22,23,57,92,1
23,24,91,81,1
23,24,57,20,1
23,24,37,34,1
23,24,27,8,1
23,24,97,58,1
23,24,55,20,1
23,24,55,75,1
23,24,1,76,1
24,25,59,24,1
24,25,33,10,1
24,25,26,23,1
24,25,26,17,1
24,25,112,26,1
24,25,57,42,1
24,25,54,115,1
24,25,3,23,1
25,26,60,14,1
25,26,78,43,1
25,26,74,33,1
25,26,53,32,1
25,26,42,28,1
25,26,58,18,1
25,26,33,36,1
25,26,9,104,1
26,27,59,25,1
26,27,59,14,1
26,27,64,15,1
26,27,119,84,1
26,27,61,14,1
26,27,36,20,1
26,27,3,46,1
26,27,30,80,1
27,28,38,33,1
27,28,43,41,1
27,28,9,0,1
27,28,9,0,1
27,28,107,49,1
27,28,64,23,1
27,28,42,58,1
27,28,11,95,1
28,29,107,45,1
28,29,90,20,1
28,29,73,67,1
28,29,60,57,1
28,29,68,67,1
28,29,37,20,1
28,29,27,47,1
28,29,6,81,1
29,30,74,48,1
29,30,85,77,1
29,30,110,33,1
29,30,84,25,1
29,30,54,41,1
29,30,77,67,1
29,30,55,78,1
29,30,50,93,1
30,31,105,67,1
30,31,78,7,1
30,31,115,83,1
30,31,116,73,1
30,31,69,50,1
30,31,60,5,1
30,31,81,92,1
30,31,2,24,1
31,32,94,21,1
31,32,101,40,1
31,32,57,56,1
31,32,56,38,1
31,32,56,41,1
31,32,40,7,1
31,32,13,57,1
31,32,60,71,1
32,33,93,41,1
32,33,84,25,1
32,33,118,32,1
32,33,66,35,1
32,33,38,13,1
32,33,92,89,1
32,33,52,87,1
32,33,48,73,1
33,34,71,28,1
33,34,95,56,1
33,34,60,39,1
33,34,48,8,1
33,34,90,56,1
33,34,30,11,1
33,34,35,43,1
33,34,26,36,1
34,35,116,51,1
34,35,106,20,1
34,35,44,40,1
34,35,49,38,1
34,35,60,42,1
34,35,49,29,1
34,35,28,71,1
34,35,52,105,1
35,36,32,18,1
35,36,22,1,1
35,36,73,0,1
35,36,25,19,1
35,36,52,15,1
35,36,106,45,1
35,36,20,106,1
35,36,23,71,1
36,37,89,30,1
36,37,67,36,1
36,37,62,19,1
36,37,53,40,1
36,37,72,42,1
36,37,36,9,1
36,37,39,60,1
36,37,11,21,1
37,38,109,42,1
37,38,100,28,1
37,38,110,41,1
37,38,26,12,1
37,38,30,27,1
37,38,21,6,1
37,38,33,110,1
37,38,29,47,1
38,39,119,28,1
38,39,29,5,1
38,39,43,21,1
38,39,29,27,1
38,39,72,3,1
38,39,27,19,1
38,39,77,78,1
38,39,36,101,1
39,40,41,29,1
39,40,54,36,1
39,40,94,75,1
39,40,117,2,1
39,40,28,21,1
39,40,57,40,1
39,40,27,51,1
39,40,104,116,1
40,41,32,17,1
40,41,94,34,1
40,41,43,34,1
40,41,49,12,1
40,41,72,34,1
40,41,115,35,1
40,41,39,44,1
40,41,39,62,1
41,42,111,105,1
41,42,84,52,1
41,42,92,57,1
41,42,103,31,1
41,42,26,25,1
41,42,23,6,1
41,42,21,112,1
41,42,0,6,1
42,43,65,20,1
42,43,108,37,1
42,43,46,5,1
42,43,114,12,1
42,43,87,43,1
42,43,86,74,1
42,43,5,77,1
42,43,19,118,1
43,44,112,28,1
43,44,49,45,1
43,44,62,23,1
43,44,112,93,1
43,44,74,48,1
43,44,108,29,1
43,44,15,21,1
43,44,29,71,1
44,45,40,28,1
44,45,27,25,1
44,45,97,91,1
44,45,34,2,1
44,45,7,0,1
44,45,92,12,1
44,45,34,51,1
44,45,50,60,1
45,46,49,12,1
45,46,100,39,1
45,46,71,62,1
45,46,81,18,1
45,46,58,17,1
45,46,105,29,1
45,46,38,49,1
45,46,22,66,1
46,47,23,22,1
46,47,27,3,1
46,47,60,57,1
46,47,57,22,1
46,47,106,33,1
46,47,57,48,1
46,47,14,64,1
46,47,1,72,1
47,48,91,31,1
47,48,24,1,1
47,48,78,43,1
47,48,91,10,1
47,48,82,78,1
47,48,76,45,1
47,48,49,92,1
47,48,56,90,1
48,49,116,3,1
48,49,104,62,1
48,49,111,9,1
48,49,112,40,1
48,49,55,48,1
48,49,56,38,1
48,49,43,87,1
48,49,26,43,1
49,50,40,14,1
49,50,96,39,1
49,50,41,26,1
49,50,37,32,1
49,50,72,40,1
49,50,90,79,1
49,50,1,40,1
49,50,43,81,1
50,51,104,43,1
50,51,70,4,1
50,51,44,16,1
50,51,62,36,1
50,51,23,20,1
50,51,117,28,1
50,51,15,75,1
50,51,35,119,1
51,52,102,36,1
51,52,68,0,1
51,52,24,8,1
51,52,95,62,1
51,52,60,29,1
51,52,50,49,1
51,52,39,56,1
51,52,35,63,1
52,53,114,41,1
52,53,60,39,1
52,53,93,21,1
52,53,46,33,1
52,53,93,30,1
52,53,95,35,1
52,53,67,72,1
52,53,26,54,1
53,54,100,28,1
53,54,80,78,1
53,54,79,35,1
53,54,89,67,1
53,54,101,26,1
53,54,47,27,1
53,54,23,34,1
53,54,25,59,1
54,55,83,9,1
54,55,66,33,1
54,55,87,13,1
54,55,102,12,1
54,55,32,31,1
54,55,111,0,1
54,55,2,94,1
54,55,35,63,1
55,56,86,19,1
55,56,118,57,1
55,56,49,45,1
55,56,61,29,1
55,56,48,34,1
