t-1,t,Source Node,Destination Node,Batch size
-1,0,115,41,1
-1,0,45,23,1
-1,0,80,51,1
-1,0,76,28,1
-1,0,99,96,1
-1,0,97,77,1
-1,0,49,99,1
-1,0,43,107,1
0,1,114,93,1
0,1,54,2,1
0,1,24,6,1
0,1,65,23,1
0,1,80,19,1
0,1,21,8,1
0,1,34,96,1
0,1,29,63,1
1,2,37,10,1
1,2,110,54,1
1,2,77,2,1
1,2,62,5,1
1,2,82,77,1
1,2,16,0,1
1,2,6,32,1
1,2,88,93,1
2,3,117,25,1
2,3,41,8,1
2,3,82,7,1
2,3,36,17,1
2,3,58,36,1
2,3,77,38,1
2,3,22,72,1
2,3,44,59,1
3,4,29,10,1
3,4,66,18,1
3,4,91,24,1
3,4,51,13,1
3,4,102,97,1
3,4,54,34,1
3,4,21,29,1
3,4,52,57,1
4,5,40,35,1
4,5,79,53,1
4,5,84,31,1
4,5,113,56,1
4,5,44,43,1
4,5,79,27,1
4,5,21,34,1
4,5,4,35,1
5,6,96,34,1
5,6,51,38,1
5,6,71,54,1
5,6,77,67,1
5,6,94,45,1
5,6,66,5,1
5,6,45,98,1
5,6,0,3,1
6,7,61,44,1
6,7,50,6,1
6,7,81,29,1
6,7,58,52,1
6,7,54,31,1
6,7,50,42,1
6,7,20,36,1
6,7,8,39,1
7,8,60,24,1
7,8,112,54,1
7,8,23,3,1
7,8,49,43,1
7,8,49,27,1
7,8,43,2,1
7,8,2,23,1
7,8,22,45,1
8,9,106,46,1
8,9,58,25,1
8,9,75,19,1
8,9,94,71,1
8,9,37,34,1
8,9,42,12,1
8,9,18,22,1
8,9,3,24,1
9,10,97,45,1
9,10,93,13,1
9,10,86,69,1
9,10,60,42,1
9,10,77,38,1
9,10,82,75,1
9,10,78,81,1
9,10,21,108,1
10,11,45,28,1
10,11,68,21,1
10,11,51,9,1
10,11,40,20,1
10,11,100,27,1
10,11,53,31,1
10,11,56,65,1
10,11,26,32,1
11,12,86,49,1
11,12,77,28,1
11,12,72,9,1
11,12,32,23,1
11,12,98,31,1
11,12,117,18,1
11,12,21,31,1
11,12,0,51,1
12,13,96,62,1
12,13,91,79,1
12,13,94,75,1
12,13,61,55,1
12,13,61,0,1
12,13,52,21,1
12,13,4,93,1
12,13,18,74,1
13,14,23,16,1
13,14,105,48,1
13,14,53,38,1
13,14,29,25,1
13,14,108,12,1
13,14,44,25,1
13,14,32,38,1
13,14,40,115,1
14,15,6,0,1
14,15,62,4,1
14,15,67,63,1
14,15,72,32,1
14,15,89,65,1
14,15,30,6,1
14,15,93,117,1
14,15,34,61,1
15,16,105,6,1
15,16,105,48,1
15,16,46,28,1
15,16,96,79,1
15,16,98,67,1
15,16,80,25,1
15,16,28,95,1
15,16,25,30,1
16,17,45,35,1
16,17,61,44,1
16,17,22,12,1
16,17,34,8,1
16,17,21,20,1
16,17,110,105,1
16,17,36,50,1
16,17,64,102,1
17,18,67,46,1
17,18,110,66,1
17,18,67,23,1
17,18,56,40,1
17,18,47,21,1
