t-1,t,Source Node,Destination Node,Batch size
-1,0,89,70,1
-1,0,83,24,1
-1,0,60,20,1
-1,0,84,62,1
-1,0,52,33,1
-1,0,37,33,1
-1,0,22,77,1
-1,0,8,45,1
0,1,78,69,1
0,1,79,69,1
0,1,22,13,1
0,1,42,36,1
0,1,36,22,1
0,1,87,12,1
0,1,5,79,1
0,1,1,90,1
1,2,92,85,1
1,2,112,23,1
1,2,115,56,1
1,2,114,21,1
1,2,101,37,1
1,2,74,43,1
1,2,30,60,1
1,2,75,77,1
2,3,85,62,1
2,3,40,16,1
2,3,54,25,1
2,3,76,25,1
2,3,23,5,1
2,3,33,6,1
2,3,50,55,1
2,3,62,118,1
3,4,104,38,1
3,4,64,10,1
3,4,32,15,1
3,4,114,49,1
3,4,71,24,1
3,4,54,19,1
3,4,8,91,1
3,4,60,109,1
4,5,64,0,1
4,5,56,7,1
4,5,64,10,1
4,5,76,49,1
4,5,39,36,1
4,5,57,13,1
4,5,36,111,1
4,5,10,56,1
5,6,33,3,1
5,6,94,16,1
5,6,92,40,1
5,6,43,10,1
5,6,114,33,1
5,6,46,8,1
5,6,26,33,1
5,6,21,33,1
6,7,86,37,1
6,7,64,16,1
6,7,59,10,1
6,7,84,0,1
6,7,41,4,1
6,7,98,78,1
6,7,25,69,1
6,7,23,71,1
7,8,109,28,1
7,8,118,26,1
7,8,109,69,1
7,8,109,58,1
7,8,28,18,1
7,8,112,32,1
7,8,33,99,1
7,8,21,24,1
8,9,91,52,1
8,9,38,27,1
8,9,115,81,1
8,9,101,92,1
8,9,95,8,1
8,9,29,22,1
8,9,8,94,1
8,9,35,103,1
9,10,59,24,1
9,10,54,46,1
9,10,79,23,1
9,10,97,81,1
9,10,115,44,1
9,10,66,13,1
9,10,34,114,1
9,10,25,64,1
10,11,81,32,1
10,11,54,34,1
10,11,115,84,1
10,11,52,44,1
10,11,39,30,1
10,11,101,4,1
10,11,71,77,1
10,11,32,93,1
11,12,85,59,1
11,12,55,23,1
11,12,101,63,1
11,12,24,4,1
11,12,112,21,1
11,12,39,30,1
11,12,21,63,1
11,12,26,33,1
12,13,23,5,1
12,13,38,22,1
12,13,76,67,1
12,13,101,52,1
12,13,53,17,1
12,13,44,24,1
12,13,19,25,1
12,13,23,52,1
13,14,46,31,1
13,14,105,26,1
13,14,107,79,1
13,14,119,22,1
13,14,86,17,1
13,14,71,45,1
13,14,25,70,1
13,14,36,98,1
14,15,119,76,1
14,15,76,9,1
14,15,49,44,1
14,15,111,15,1
14,15,28,18,1
14,15,33,21,1
14,15,45,64,1
14,15,49,72,1
15,16,32,25,1
15,16,94,17,1
15,16,68,61,1
