t-1,t,Source Node,Destination Node,Batch size
-1,0,83,38,1
-1,0,57,25,1
-1,0,94,5,1
-1,0,116,106,1
-1,0,60,31,1
-1,0,98,10,1
-1,0,6,43,1
-1,0,17,80,1
0,1,76,43,1
0,1,35,17,1
0,1,54,23,1
0,1,68,30,1
0,1,27,21,1
0,1,84,0,1
0,1,0,18,1
0,1,31,74,1
1,2,58,57,1
1,2,100,33,1
1,2,85,61,1
1,2,70,54,1
1,2,78,24,1
1,2,116,99,1
1,2,31,62,1
1,2,71,103,1
2,3,98,31,1
2,3,92,59,1
2,3,56,8,1
2,3,100,27,1
2,3,81,45,1
2,3,59,30,1
2,3,9,89,1
2,3,30,89,1
3,4,89,40,1
3,4,32,9,1
3,4,63,62,1
3,4,44,27,1
3,4,29,11,1
3,4,91,18,1
3,4,42,49,1
3,4,49,93,1
4,5,105,0,1
4,5,29,19,1
4,5,99,23,1
4,5,86,0,1
4,5,25,2,1
4,5,25,9,1
4,5,28,34,1
4,5,77,110,1
5,6,106,73,1
5,6,60,5,1
5,6,12,0,1
5,6,48,9,1
5,6,88,74,1
5,6,62,27,1
5,6,52,114,1
5,6,70,79,1
6,7,108,6,1
6,7,92,41,1
6,7,101,5,1
6,7,112,19,1
6,7,92,32,1
6,7,38,16,1
6,7,14,52,1
6,7,77,90,1
7,8,106,72,1
7,8,64,62,1
7,8,99,47,1
7,8,92,67,1
7,8,69,50,1
7,8,53,4,1
7,8,34,90,1
7,8,0,40,1
8,9,23,2,1
8,9,51,4,1
8,9,35,10,1
8,9,44,22,1
8,9,25,16,1
8,9,109,22,1
8,9,5,40,1
8,9,2,29,1
9,10,43,31,1
9,10,83,57,1
9,10,79,31,1
9,10,50,40,1
9,10,97,42,1
9,10,47,0,1
9,10,32,48,1
9,10,27,45,1
10,11,77,38,1
10,11,119,88,1
10,11,60,5,1
10,11,28,22,1
10,11,84,27,1
10,11,85,61,1
10,11,19,69,1
10,11,70,88,1
11,12,55,41,1
11,12,74,50,1
11,12,107,36,1
11,12,103,67,1
11,12,63,33,1
11,12,42,21,1
11,12,44,112,1
11,12,49,80,1
12,13,42,9,1
12,13,61,30,1
12,13,49,12,1
12,13,105,21,1
12,13,37,24,1
12,13,36,33,1
12,13,2,49,1
12,13,16,36,1
13,14,94,28,1
13,14,22,20,1
13,14,21,3,1
13,14,89,21,1
13,14,60,8,1
13,14,113,22,1
13,14,29,42,1
13,14,10,63,1
14,15,24,8,1
14,15,62,28,1
14,15,101,28,1
14,15,57,36,1
14,15,12,0,1
14,15,54,23,1
14,15,72,106,1
14,15,23,36,1
15,16,54,6,1
15,16,27,12,1
15,16,10,0,1
15,16,93,70,1
15,16,49,24,1
15,16,107,65,1
15,16,31,85,1
15,16,95,104,1
16,17,55,38,1
16,17,26,20,1
16,17,61,9,1
16,17,75,28,1
16,17,21,12,1
16,17,79,52,1
16,17,4,27,1
16,17,24,31,1
17,18,67,53,1
17,18,51,36,1
17,18,49,38,1
17,18,52,47,1
