t-1,t,Source Node,Destination Node,Batch size
-1,0,71,49,1
-1,0,45,3,1
-1,0,22,4,1
-1,0,57,37,1
-1,0,66,31,1
-1,0,39,36,1
-1,0,43,49,1
-1,0,53,62,1
0,1,101,37,1
0,1,23,7,1
0,1,31,22,1
0,1,83,19,1
0,1,90,74,1
0,1,117,0,1
0,1,23,44,1
0,1,27,56,1
1,2,100,92,1
1,2,27,7,1
1,2,95,70,1
1,2,26,14,1
1,2,38,11,1
1,2,33,4,1
1,2,33,58,1
1,2,6,65,1
2,3,97,22,1
2,3,70,2,1
2,3,47,23,1
2,3,41,31,1
2,3,112,7,1
2,3,112,61,1
2,3,16,44,1
2,3,25,86,1
3,4,116,29,1
3,4,96,79,1
3,4,60,31,1
3,4,88,35,1
3,4,52,41,1
3,4,61,32,1
3,4,34,44,1
3,4,12,81,1
4,5,105,76,1
4,5,80,29,1
4,5,76,70,1
4,5,39,5,1
4,5,93,30,1
4,5,89,63,1
4,5,55,84,1
4,5,34,66,1
5,6,38,37,1
5,6,104,4,1
5,6,44,4,1
5,6,51,4,1
5,6,68,25,1
5,6,99,61,1
5,6,12,65,1
5,6,10,26,1
6,7,109,53,1
6,7,96,67,1
6,7,65,22,1
6,7,33,12,1
6,7,66,22,1
6,7,48,34,1
6,7,8,34,1
6,7,100,107,1
7,8,102,44,1
7,8,58,7,1
7,8,41,13,1
7,8,52,43,1
7,8,99,54,1
7,8,27,7,1
7,8,24,85,1
7,8,30,38,1
8,9,37,29,1
8,9,66,33,1
8,9,88,45,1
8,9,82,36,1
8,9,70,65,1
8,9,78,13,1
8,9,0,87,1
8,9,22,47,1
9,10,98,35,1
9,10,24,3,1
9,10,41,13,1
9,10,114,19,1
9,10,41,39,1
9,10,29,13,1
9,10,18,38,1
9,10,66,78,1
10,11,41,1,1
10,11,29,20,1
10,11,84,16,1
10,11,39,21,1
10,11,108,105,1
10,11,99,26,1
10,11,25,50,1
10,11,28,93,1
11,12,97,93,1
11,12,61,44,1
11,12,92,42,1
