t-1,t,Source Node,Destination Node,Batch size
-1,0,55,25,1
-1,0,88,86,1
-1,0,96,50,1
-1,0,114,62,1
-1,0,41,25,1
-1,0,46,39,1
-1,0,69,91,1
-1,0,85,97,1
0,1,38,12,1
0,1,21,3,1
0,1,40,39,1
0,1,57,47,1
0,1,71,20,1
0,1,66,38,1
0,1,12,40,1
0,1,36,113,1
1,2,45,24,1
1,2,31,19,1
1,2,91,46,1
1,2,90,41,1
1,2,3,0,1
1,2,107,67,1
1,2,27,99,1
1,2,22,55,1
2,3,77,42,1
2,3,8,0,1
2,3,104,26,1
2,3,90,41,1
2,3,112,2,1
2,3,39,20,1
2,3,25,91,1
2,3,11,66,1
3,4,55,22,1
3,4,64,35,1
3,4,61,53,1
3,4,91,40,1
3,4,90,76,1
3,4,84,3,1
3,4,40,86,1
3,4,29,33,1
4,5,87,24,1
4,5,21,9,1
4,5,109,27,1
4,5,91,74,1
4,5,77,37,1
4,5,86,35,1
4,5,0,111,1
4,5,30,36,1
5,6,114,72,1
5,6,84,17,1
5,6,114,62,1
5,6,21,19,1
5,6,51,19,1
5,6,77,37,1
5,6,3,29,1
5,6,25,95,1
6,7,88,34,1
6,7,28,10,1
6,7,62,48,1
6,7,66,10,1
6,7,102,90,1
6,7,104,4,1
6,7,26,31,1
6,7,36,70,1
7,8,42,27,1
7,8,41,26,1
7,8,114,70,1
7,8,21,19,1
7,8,87,84,1
7,8,37,5,1
7,8,21,23,1
7,8,46,98,1
8,9,59,33,1
8,9,23,1,1
8,9,23,22,1
8,9,26,5,1
8,9,50,39,1
8,9,56,32,1
8,9,25,60,1
8,9,82,111,1
9,10,84,10,1
9,10,63,30,1
9,10,39,8,1
9,10,54,45,1
9,10,102,46,1
9,10,28,24,1
9,10,0,34,1
9,10,0,22,1
10,11,30,27,1
10,11,78,32,1
10,11,46,40,1
10,11,45,11,1
10,11,36,26,1
10,11,67,29,1
10,11,13,52,1
10,11,57,71,1
11,12,72,31,1
11,12,28,19,1
11,12,72,41,1
11,12,63,40,1
11,12,31,7,1
11,12,35,25,1
11,12,2,74,1
11,12,41,72,1
12,13,72,58,1
12,13,26,2,1
12,13,102,90,1
12,13,98,47,1
12,13,28,11,1
12,13,59,35,1
12,13,0,19,1
12,13,17,84,1
13,14,66,28,1
13,14,54,48,1
13,14,96,73,1
13,14,115,78,1
13,14,106,32,1
13,14,43,27,1
13,14,18,24,1
13,14,31,79,1
14,15,38,31,1
14,15,24,0,1
14,15,105,34,1
14,15,62,35,1
14,15,57,50,1
14,15,77,42,1
14,15,0,44,1
14,15,22,27,1
15,16,79,56,1
15,16,97,25,1
15,16,84,67,1
15,16,33,29,1
15,16,106,52,1
15,16,86,74,1
15,16,75,105,1
15,16,6,56,1
16,17,48,23,1
16,17,111,58,1
16,17,82,27,1
16,17,30,28,1
16,17,103,2,1
16,17,78,49,1
16,17,90,102,1
16,17,3,114,1
17,18,108,66,1
17,18,50,39,1
17,18,36,31,1
17,18,45,24,1
17,18,33,27,1
17,18,37,29,1
17,18,37,47,1
17,18,38,49,1
18,19,25,4,1
18,19,79,73,1
18,19,27,21,1
18,19,42,22,1
18,19,55,33,1
18,19,112,32,1
18,19,30,117,1
18,19,27,92,1
19,20,115,24,1
19,20,63,43,1
19,20,32,21,1
19,20,30,23,1
19,20,105,0,1
19,20,63,37,1
19,20,18,29,1
19,20,47,73,1
20,21,72,15,1
20,21,51,9,1
20,21,94,55,1
20,21,53,12,1
20,21,117,104,1
20,21,77,60,1
20,21,21,58,1
20,21,69,116,1
21,22,69,40,1
21,22,47,40,1
21,22,102,48,1
21,22,27,10,1
21,22,67,26,1
21,22,35,12,1
21,22,40,63,1
21,22,36,63,1
22,23,70,43,1
22,23,31,25,1
22,23,74,41,1
22,23,51,0,1
22,23,49,36,1
22,23,28,24,1
22,23,45,117,1
22,23,46,102,1
23,24,93,8,1
23,24,110,95,1
23,24,97,40,1
23,24,111,31,1
23,24,106,28,1
23,24,45,27,1
23,24,86,112,1
23,24,17,21,1
24,25,70,19,1
24,25,79,18,1
24,25,78,32,1
24,25,78,19,1
24,25,107,1,1
24,25,42,35,1
24,25,19,118,1
24,25,25,94,1
25,26,24,18,1
25,26,64,49,1
25,26,107,48,1
25,26,61,36,1
25,26,116,69,1
25,26,35,7,1
25,26,22,79,1
25,26,32,53,1
26,27,57,33,1
26,27,113,73,1
26,27,58,15,1
26,27,50,40,1
26,27,96,69,1
26,27,91,13,1
26,27,0,34,1
26,27,13,39,1
27,28,58,46,1
27,28,98,37,1
27,28,94,27,1
27,28,110,42,1
27,28,101,32,1
27,28,64,54,1
27,28,29,73,1
27,28,29,76,1
28,29,36,24,1
28,29,54,31,1
28,29,51,6,1
28,29,102,31,1
28,29,75,41,1
28,29,83,27,1
28,29,47,75,1
28,29,3,41,1
29,30,38,26,1
29,30,67,39,1
29,30,56,4,1
29,30,105,52,1
29,30,97,32,1
29,30,57,26,1
29,30,71,111,1
29,30,40,95,1
30,31,102,65,1
30,31,31,29,1
30,31,45,28,1
30,31,77,7,1
30,31,85,39,1
30,31,30,21,1
30,31,87,114,1
30,31,26,52,1
31,32,38,28,1
31,32,51,34,1
31,32,77,68,1
31,32,43,31,1
31,32,53,18,1
31,32,111,110,1
31,32,24,34,1
31,32,18,53,1
32,33,100,49,1
32,33,24,22,1
32,33,110,29,1
32,33,64,12,1
32,33,24,8,1
32,33,70,35,1
32,33,24,50,1
32,33,21,32,1
33,34,107,27,1
33,34,24,20,1
33,34,108,25,1
33,34,113,46,1
33,34,97,87,1
33,34,81,32,1
33,34,91,116,1
33,34,55,63,1
34,35,64,49,1
34,35,86,50,1
34,35,91,10,1
34,35,102,24,1
34,35,33,9,1
34,35,52,3,1
34,35,24,70,1
34,35,12,22,1
35,36,85,58,1
35,36,42,22,1
35,36,94,25,1
35,36,69,59,1
35,36,105,30,1
35,36,37,0,1
35,36,70,103,1
35,36,12,31,1
36,37,89,58,1
36,37,43,3,1
36,37,70,26,1
36,37,92,3,1
36,37,113,103,1
36,37,14,0,1
36,37,89,119,1
36,37,36,38,1
37,38,88,14,1
37,38,107,74,1
37,38,54,42,1
37,38,69,62,1
37,38,102,37,1
37,38,34,33,1
37,38,19,51,1
37,38,0,2,1
38,39,97,36,1
38,39,22,11,1
38,39,30,26,1
38,39,96,27,1
38,39,79,74,1
38,39,49,29,1
38,39,46,91,1
38,39,26,118,1
39,40,21,13,1
39,40,84,70,1
39,40,101,76,1
39,40,80,57,1
39,40,49,29,1
39,40,69,30,1
39,40,21,105,1
39,40,39,100,1
40,41,69,35,1
40,41,95,72,1
40,41,41,34,1
40,41,102,24,1
40,41,28,10,1
40,41,94,85,1
40,41,11,102,1
40,41,34,102,1
41,42,47,22,1
41,42,37,17,1
41,42,115,59,1
41,42,31,0,1
41,42,52,0,1
41,42,97,42,1
41,42,42,71,1
41,42,84,87,1
42,43,81,65,1
42,43,107,98,1
42,43,23,20,1
42,43,114,47,1
42,43,8,0,1
42,43,89,9,1
42,43,60,96,1
42,43,38,68,1
43,44,110,44,1
43,44,74,58,1
43,44,80,39,1
43,44,62,44,1
43,44,105,75,1
43,44,95,72,1
43,44,26,86,1
43,44,19,100,1
44,45,105,0,1
44,45,110,59,1
44,45,87,24,1
44,45,99,55,1
44,45,40,12,1
44,45,9,0,1
44,45,29,109,1
44,45,19,103,1
45,46,47,40,1
45,46,49,10,1
45,46,58,48,1
45,46,47,30,1
45,46,115,25,1
45,46,56,23,1
45,46,35,41,1
45,46,24,33,1
46,47,77,73,1
46,47,70,43,1
46,47,99,20,1
46,47,117,39,1
46,47,54,0,1
46,47,35,10,1
46,47,26,66,1
46,47,27,90,1
47,48,91,40,1
47,48,39,29,1
47,48,26,5,1
47,48,44,38,1
47,48,73,35,1
47,48,24,2,1
47,48,27,79,1
47,48,75,104,1
48,49,27,21,1
48,49,52,2,1
48,49,76,29,1
48,49,22,6,1
48,49,18,0,1
48,49,115,95,1
48,49,9,71,1
48,49,24,34,1
49,50,92,15,1
49,50,89,58,1
49,50,39,24,1
49,50,35,11,1
49,50,29,26,1
49,50,24,10,1
49,50,36,46,1
49,50,11,33,1
50,51,28,11,1
50,51,24,8,1
50,51,34,7,1
50,51,119,118,1
50,51,71,4,1
50,51,77,73,1
50,51,30,80,1
50,51,3,72,1
51,52,16,0,1
51,52,107,22,1
51,52,83,45,1
51,52,56,39,1
51,52,35,1,1
51,52,41,27,1
51,52,34,105,1
51,52,24,42,1
52,53,119,114,1
52,53,112,58,1
52,53,92,32,1
52,53,39,21,1
52,53,87,85,1
52,53,53,0,1
52,53,40,67,1
52,53,43,61,1
53,54,28,12,1
53,54,25,3,1
53,54,96,10,1
53,54,91,23,1
53,54,55,7,1
53,54,106,58,1
53,54,29,76,1
53,54,16,52,1
54,55,46,21,1
54,55,21,10,1
54,55,43,24,1
54,55,78,19,1
54,55,26,10,1
54,55,23,15,1
54,55,12,34,1
54,55,32,81,1
55,56,62,26,1
55,56,106,86,1
55,56,113,69,1
55,56,37,21,1
55,56,106,22,1
55,56,23,16,1
55,56,30,37,1
55,56,98,103,1
56,57,69,31,1
56,57,22,6,1
56,57,98,23,1
56,57,76,29,1
56,57,88,0,1
56,57,81,69,1
56,57,7,44,1
56,57,21,34,1
57,58,52,26,1
57,58,41,26,1
57,58,116,26,1
57,58,66,39,1
57,58,39,24,1
57,58,91,69,1
57,58,29,33,1
57,58,37,44,1
58,59,88,36,1
58,59,119,33,1
58,59,93,13,1
58,59,86,76,1
58,59,67,33,1
58,59,100,39,1
58,59,8,52,1
58,59,25,63,1
59,60,80,30,1
59,60,29,26,1
59,60,86,3,1
59,60,21,0,1
59,60,106,32,1
59,60,62,28,1
59,60,7,40,1
59,60,5,100,1
60,61,103,66,1
60,61,100,51,1
60,61,43,33,1
60,61,94,50,1
60,61,114,27,1
60,61,67,45,1
60,61,21,95,1
60,61,76,102,1
61,62,110,25,1
61,62,107,48,1
61,62,24,18,1
61,62,21,9,1
61,62,73,32,1
61,62,89,1,1
61,62,30,47,1
61,62,24,55,1
62,63,27,25,1
62,63,65,6,1
62,63,27,23,1
62,63,98,9,1
62,63,91,13,1
62,63,111,0,1
62,63,43,58,1
62,63,39,85,1
63,64,68,9,1
63,64,21,10,1
63,64,36,23,1
63,64,115,74,1
63,64,73,43,1
63,64,99,93,1
63,64,26,36,1
63,64,23,53,1
64,65,72,28,1
64,65,38,29,1
64,65,72,52,1
64,65,99,6,1
64,65,38,1,1
64,65,78,37,1
64,65,15,92,1
64,65,28,59,1
65,66,40,24,1
65,66,87,41,1
65,66,86,76,1
65,66,40,22,1
65,66,60,22,1
65,66,59,4,1
65,66,45,101,1
65,66,79,91,1
66,67,113,54,1
66,67,95,64,1
66,67,49,19,1
66,67,97,69,1
66,67,42,41,1
66,67,117,30,1
66,67,0,25,1
66,67,9,26,1
67,68,39,18,1
67,68,73,46,1
67,68,47,35,1
67,68,76,19,1
67,68,40,39,1
67,68,24,21,1
67,68,26,67,1
67,68,11,69,1
68,69,96,32,1
68,69,48,41,1
68,69,51,24,1
68,69,110,95,1
68,69,51,8,1
68,69,107,67,1
68,69,28,46,1
68,69,56,119,1
69,70,86,38,1
69,70,76,4,1
69,70,42,37,1
69,70,43,22,1
69,70,117,39,1
69,70,94,27,1
69,70,45,118,1
69,70,23,50,1
70,71,82,21,1
70,71,49,16,1
70,71,24,21,1
70,71,101,30,1
70,71,52,12,1
70,71,106,86,1
70,71,38,49,1
70,71,25,85,1
71,72,100,49,1
71,72,29,24,1
71,72,28,4,1
71,72,55,32,1
71,72,82,76,1
71,72,111,91,1
71,72,60,71,1
71,72,52,115,1
72,73,74,38,1
72,73,118,26,1
72,73,89,23,1
72,73,92,25,1
72,73,90,23,1
72,73,13,0,1
72,73,51,76,1
72,73,2,21,1
73,74,107,48,1
73,74,1,0,1
73,74,98,4,1
73,74,74,44,1
73,74,30,14,1
73,74,50,10,1
73,74,12,68,1
73,74,36,113,1
74,75,89,28,1
74,75,75,12,1
74,75,35,16,1
74,75,110,52,1
74,75,85,25,1
74,75,44,27,1
74,75,11,75,1
74,75,64,75,1
75,76,108,86,1
75,76,54,31,1
75,76,62,28,1
75,76,27,26,1
75,76,7,0,1
75,76,39,12,1
75,76,28,62,1
75,76,3,24,1
76,77,116,111,1
76,77,62,38,1
76,77,70,6,1
