t-1,t,Source Node,Destination Node,Batch size
-1,0,49,22,1
-1,0,41,26,1
-1,0,21,10,1
-1,0,74,3,1
-1,0,52,7,1
-1,0,106,50,1
-1,0,5,27,1
-1,0,43,100,1
0,1,64,36,1
0,1,86,24,1
0,1,68,26,1
0,1,65,28,1
0,1,91,23,1
0,1,39,37,1
0,1,40,73,1
0,1,49,84,1
1,2,26,12,1
1,2,60,46,1
1,2,65,64,1
1,2,39,25,1
1,2,57,4,1
1,2,37,8,1
1,2,23,28,1
1,2,82,112,1
2,3,105,16,1
2,3,53,31,1
2,3,44,21,1
2,3,117,94,1
2,3,88,40,1
2,3,50,43,1
2,3,51,76,1
2,3,31,117,1
3,4,9,0,1
3,4,114,9,1
3,4,47,41,1
3,4,26,20,1
3,4,46,28,1
3,4,70,37,1
3,4,14,23,1
3,4,27,81,1
4,5,85,63,1
4,5,103,9,1
4,5,90,74,1
4,5,53,51,1
4,5,63,3,1
4,5,109,23,1
4,5,13,57,1
4,5,3,60,1
5,6,91,86,1
5,6,79,65,1
5,6,39,23,1
5,6,61,5,1
5,6,92,40,1
5,6,51,29,1
5,6,38,55,1
5,6,33,102,1
6,7,114,22,1
6,7,98,26,1
6,7,38,0,1
6,7,61,13,1
6,7,106,65,1
6,7,103,97,1
6,7,18,53,1
6,7,25,47,1
7,8,91,14,1
7,8,52,14,1
7,8,81,14,1
7,8,32,28,1
7,8,74,4,1
7,8,34,29,1
7,8,22,29,1
7,8,12,23,1
8,9,107,36,1
8,9,101,60,1
8,9,33,27,1
8,9,53,10,1
8,9,32,28,1
8,9,68,25,1
8,9,67,90,1
8,9,49,60,1
9,10,113,69,1
9,10,41,24,1
9,10,107,44,1
9,10,96,61,1
9,10,59,35,1
9,10,62,32,1
9,10,33,98,1
9,10,42,64,1
10,11,40,31,1
10,11,35,5,1
10,11,96,55,1
10,11,48,17,1
10,11,111,51,1
10,11,35,25,1
10,11,17,52,1
10,11,79,94,1
11,12,102,6,1
11,12,104,31,1
11,12,68,3,1
11,12,50,20,1
11,12,53,23,1
11,12,104,36,1
11,12,5,114,1
11,12,30,118,1
12,13,110,34,1
12,13,79,31,1
12,13,64,7,1
12,13,60,46,1
12,13,22,1,1
12,13,80,48,1
12,13,9,43,1
12,13,71,106,1
13,14,66,49,1
13,14,52,35,1
13,14,24,8,1
13,14,21,18,1
13,14,75,45,1
13,14,96,43,1
13,14,18,72,1
13,14,40,66,1
14,15,83,58,1
14,15,114,52,1
14,15,53,10,1
14,15,89,73,1
14,15,49,47,1
14,15,25,22,1
14,15,2,36,1
14,15,24,117,1
15,16,33,30,1
15,16,99,25,1
15,16,36,0,1
15,16,60,3,1
15,16,107,93,1
15,16,21,0,1
15,16,29,99,1
15,16,35,50,1
16,17,35,34,1
16,17,60,46,1
16,17,26,1,1
16,17,94,69,1
16,17,37,26,1
16,17,33,27,1
16,17,40,54,1
16,17,43,84,1
17,18,29,1,1
17,18,66,36,1
17,18,116,88,1
17,18,85,70,1
17,18,27,2,1
17,18,60,5,1
17,18,43,45,1
17,18,18,22,1
18,19,44,21,1
18,19,94,39,1
18,19,30,24,1
18,19,38,19,1
18,19,116,84,1
18,19,75,5,1
18,19,80,118,1
18,19,91,109,1
19,20,28,5,1
19,20,26,17,1
19,20,82,3,1
19,20,113,21,1
19,20,75,60,1
19,20,29,27,1
19,20,26,99,1
19,20,84,91,1
20,21,94,69,1
20,21,70,8,1
20,21,109,7,1
20,21,84,26,1
20,21,110,82,1
20,21,52,14,1
20,21,63,97,1
20,21,55,96,1
21,22,43,23,1
21,22,41,34,1
21,22,100,43,1
21,22,79,68,1
21,22,8,0,1
21,22,52,7,1
21,22,38,44,1
21,22,59,65,1
22,23,34,2,1
22,23,94,72,1
22,23,92,52,1
22,23,107,51,1
22,23,111,25,1
22,23,97,96,1
22,23,53,75,1
22,23,10,47,1
23,24,29,14,1
23,24,113,48,1
23,24,36,14,1
23,24,86,52,1
23,24,73,23,1
23,24,63,62,1
23,24,52,61,1
23,24,39,93,1
24,25,53,23,1
24,25,26,20,1
24,25,73,11,1
24,25,35,30,1
24,25,63,38,1
24,25,79,24,1
24,25,2,21,1
24,25,20,23,1
25,26,82,22,1
25,26,81,2,1
25,26,59,0,1
25,26,113,70,1
25,26,84,4,1
25,26,105,6,1
25,26,93,110,1
25,26,8,49,1
26,27,88,2,1
26,27,81,56,1
26,27,31,23,1
26,27,11,0,1
26,27,70,2,1
26,27,87,29,1
26,27,35,46,1
26,27,76,103,1
27,28,85,25,1
27,28,71,23,1
27,28,101,10,1
27,28,61,60,1
27,28,35,13,1
27,28,54,5,1
27,28,25,101,1
27,28,0,9,1
28,29,48,10,1
28,29,60,26,1
28,29,38,36,1
28,29,38,8,1
28,29,31,12,1
28,29,87,70,1
28,29,74,100,1
28,29,46,48,1
29,30,44,43,1
29,30,98,64,1
29,30,56,39,1
29,30,46,20,1
29,30,41,36,1
29,30,63,35,1
29,30,81,116,1
29,30,49,75,1
30,31,77,26,1
30,31,109,100,1
30,31,102,59,1
30,31,86,29,1
30,31,98,36,1
30,31,83,61,1
30,31,9,50,1
30,31,21,94,1
31,32,74,23,1
31,32,35,9,1
31,32,77,67,1
31,32,113,55,1
31,32,52,42,1
31,32,54,32,1
31,32,30,97,1
31,32,44,117,1
32,33,53,23,1
32,33,112,97,1
32,33,114,78,1
32,33,79,15,1
32,33,118,60,1
32,33,84,43,1
32,33,11,26,1
32,33,18,90,1
33,34,47,28,1
33,34,29,1,1
33,34,27,11,1
33,34,86,24,1
33,34,66,11,1
33,34,112,86,1
33,34,51,53,1
33,34,23,74,1
34,35,47,10,1
34,35,32,23,1
34,35,74,15,1
34,35,50,12,1
34,35,43,28,1
34,35,67,60,1
34,35,4,25,1
34,35,96,106,1
35,36,45,28,1
35,36,32,24,1
35,36,106,65,1
35,36,29,0,1
35,36,92,40,1
35,36,33,32,1
35,36,73,93,1
35,36,9,119,1
36,37,101,88,1
36,37,69,62,1
36,37,40,26,1
36,37,113,39,1
36,37,81,6,1
36,37,97,22,1
36,37,10,86,1
36,37,93,107,1
37,38,119,63,1
37,38,44,40,1
37,38,93,22,1
37,38,63,16,1
37,38,103,48,1
37,38,30,4,1
37,38,40,84,1
37,38,28,46,1
38,39,62,45,1
38,39,100,65,1
38,39,31,28,1
38,39,91,86,1
38,39,102,95,1
38,39,94,39,1
38,39,14,74,1
38,39,32,35,1
39,40,108,102,1
39,40,89,81,1
39,40,28,27,1
39,40,104,22,1
39,40,119,67,1
39,40,103,25,1
39,40,73,109,1
39,40,29,61,1
40,41,73,49,1
40,41,87,20,1
40,41,48,45,1
40,41,22,4,1
40,41,23,4,1
40,41,80,8,1
40,41,8,22,1
40,41,63,84,1
41,42,95,43,1
41,42,81,2,1
41,42,102,85,1
41,42,33,14,1
41,42,57,56,1
41,42,35,21,1
41,42,23,83,1
41,42,70,119,1
42,43,67,55,1
42,43,110,86,1
42,43,74,12,1
42,43,29,18,1
42,43,28,13,1
42,43,96,63,1
42,43,4,50,1
42,43,6,105,1
43,44,109,31,1
43,44,96,26,1
43,44,72,54,1
43,44,95,20,1
43,44,78,7,1
43,44,87,70,1
43,44,53,68,1
43,44,9,83,1
44,45,99,35,1
44,45,52,47,1
44,45,85,21,1
44,45,112,76,1
44,45,48,44,1
44,45,37,23,1
44,45,24,28,1
44,45,34,109,1
45,46,71,40,1
45,46,77,2,1
45,46,54,25,1
45,46,76,18,1
45,46,106,24,1
45,46,102,23,1
45,46,10,48,1
45,46,34,35,1
46,47,53,18,1
46,47,26,24,1
46,47,51,7,1
46,47,102,1,1
46,47,45,11,1
46,47,73,66,1
46,47,73,101,1
46,47,95,101,1
47,48,77,24,1
47,48,52,18,1
47,48,49,34,1
47,48,30,19,1
47,48,62,12,1
47,48,49,36,1
47,48,37,62,1
47,48,62,85,1
48,49,72,46,1
48,49,67,34,1
48,49,115,14,1
48,49,46,43,1
48,49,67,55,1
48,49,54,18,1
48,49,2,23,1
48,49,94,100,1
49,50,104,23,1
49,50,46,25,1
49,50,118,77,1
49,50,83,61,1
49,50,71,2,1
49,50,89,35,1
49,50,83,105,1
49,50,47,52,1
50,51,102,24,1
50,51,51,11,1
50,51,27,21,1
50,51,86,60,1
50,51,102,49,1
50,51,93,37,1
50,51,28,112,1
50,51,55,100,1
51,52,85,27,1
51,52,51,45,1
51,52,51,25,1
51,52,101,88,1
51,52,99,51,1
51,52,21,18,1
51,52,74,99,1
51,52,9,100,1
52,53,54,24,1
52,53,87,20,1
52,53,24,18,1
52,53,69,26,1
52,53,24,9,1
52,53,59,13,1
52,53,2,94,1
52,53,17,22,1
53,54,48,10,1
53,54,36,5,1
53,54,40,8,1
53,54,83,3,1
53,54,112,50,1
53,54,73,70,1
53,54,25,87,1
53,54,20,118,1
54,55,92,40,1
54,55,86,24,1
54,55,115,102,1
54,55,84,17,1
54,55,85,7,1
54,55,37,23,1
54,55,12,51,1
54,55,53,64,1
55,56,111,51,1
55,56,37,26,1
55,56,65,25,1
55,56,24,4,1
55,56,65,38,1
55,56,40,25,1
55,56,34,54,1
55,56,28,32,1
56,57,79,51,1
56,57,52,22,1
