t-1,t,Source Node,Destination Node,Batch size
-1,0,45,22,1
-1,0,44,23,1
-1,0,85,29,1
-1,0,56,16,1
-1,0,99,28,1
-1,0,90,53,1
-1,0,68,80,1
-1,0,33,74,1
0,1,98,23,1
0,1,97,78,1
0,1,1,0,1
0,1,27,23,1
0,1,84,12,1
0,1,25,19,1
0,1,10,40,1
0,1,29,43,1
1,2,28,25,1
1,2,107,44,1
1,2,116,43,1
1,2,35,14,1
1,2,95,1,1
1,2,70,35,1
1,2,10,88,1
1,2,27,111,1
2,3,96,37,1
2,3,103,51,1
2,3,110,93,1
2,3,79,56,1
2,3,99,30,1
2,3,119,79,1
2,3,0,111,1
2,3,57,76,1
3,4,33,3,1
3,4,95,26,1
3,4,44,32,1
3,4,26,21,1
3,4,63,24,1
3,4,84,0,1
3,4,47,116,1
3,4,59,118,1
4,5,110,62,1
4,5,102,95,1
4,5,87,63,1
4,5,22,6,1
4,5,113,85,1
4,5,56,30,1
4,5,15,72,1
4,5,11,23,1
5,6,86,51,1
5,6,101,14,1
5,6,112,74,1
5,6,97,50,1
5,6,72,0,1
5,6,45,25,1
5,6,40,43,1
5,6,29,87,1
6,7,92,65,1
6,7,73,64,1
6,7,56,27,1
6,7,31,29,1
6,7,46,15,1
6,7,39,4,1
6,7,81,109,1
6,7,65,113,1
7,8,59,52,1
7,8,66,12,1
7,8,23,6,1
7,8,79,46,1
7,8,27,12,1
7,8,27,20,1
7,8,35,37,1
7,8,25,75,1
8,9,100,62,1
8,9,58,1,1
8,9,34,22,1
8,9,64,38,1
8,9,105,16,1
8,9,22,9,1
8,9,53,92,1
8,9,57,65,1
9,10,96,46,1
9,10,77,43,1
9,10,60,50,1
9,10,63,14,1
9,10,97,12,1
9,10,101,13,1
9,10,36,91,1
9,10,53,72,1
10,11,42,15,1
10,11,116,115,1
10,11,39,24,1
10,11,94,34,1
10,11,13,0,1
10,11,53,13,1
10,11,32,54,1
10,11,3,32,1
11,12,116,21,1
11,12,5,0,1
11,12,119,93,1
11,12,31,16,1
11,12,62,40,1
11,12,105,27,1
11,12,48,110,1
11,12,16,22,1
12,13,24,9,1
12,13,70,27,1
12,13,72,53,1
12,13,99,94,1
12,13,102,95,1
12,13,98,12,1
12,13,31,84,1
12,13,12,36,1
13,14,72,16,1
13,14,116,38,1
13,14,65,34,1
13,14,21,18,1
13,14,40,35,1
13,14,41,20,1
13,14,12,29,1
13,14,54,86,1
14,15,37,24,1
14,15,67,25,1
14,15,45,29,1
14,15,90,53,1
14,15,51,12,1
14,15,56,15,1
14,15,28,40,1
14,15,8,93,1
15,16,79,30,1
15,16,68,49,1
15,16,92,65,1
15,16,117,23,1
15,16,35,4,1
15,16,92,18,1
15,16,38,110,1
15,16,64,79,1
16,17,100,88,1
16,17,115,49,1
16,17,21,20,1
16,17,32,13,1
16,17,42,16,1
16,17,110,48,1
16,17,61,71,1
16,17,56,68,1
17,18,107,79,1
17,18,30,3,1
17,18,27,12,1
17,18,98,27,1
17,18,40,21,1
17,18,83,72,1
17,18,90,97,1
17,18,30,91,1
18,19,22,8,1
18,19,61,17,1
18,19,91,35,1
18,19,49,0,1
18,19,98,30,1
18,19,115,13,1
18,19,27,36,1
18,19,20,41,1
19,20,90,53,1
19,20,81,11,1
19,20,61,27,1
19,20,53,36,1
19,20,84,9,1
19,20,21,8,1
19,20,69,119,1
19,20,24,25,1
20,21,68,49,1
20,21,87,5,1
20,21,117,47,1
20,21,70,57,1
20,21,52,35,1
20,21,92,24,1
20,21,72,119,1
20,21,18,38,1
21,22,30,17,1
21,22,72,25,1
21,22,79,24,1
21,22,108,51,1
21,22,47,38,1
21,22,87,69,1
21,22,30,58,1
21,22,12,102,1
22,23,76,57,1
22,23,69,35,1
22,23,65,61,1
22,23,64,29,1
22,23,81,4,1
22,23,100,27,1
22,23,26,62,1
22,23,62,110,1
23,24,113,32,1
23,24,107,37,1
23,24,106,26,1
23,24,22,15,1
23,24,62,44,1
23,24,94,34,1
23,24,0,30,1
23,24,43,119,1
24,25,91,47,1
24,25,97,44,1
24,25,55,3,1
24,25,70,27,1
24,25,40,27,1
24,25,118,69,1
24,25,35,40,1
24,25,62,89,1
25,26,103,92,1
25,26,39,15,1
25,26,105,16,1
25,26,59,40,1
25,26,101,56,1
25,26,36,29,1
25,26,11,62,1
25,26,43,79,1
26,27,78,38,1
26,27,100,67,1
26,27,35,14,1
26,27,33,3,1
26,27,53,45,1
26,27,77,46,1
26,27,72,105,1
26,27,52,100,1
27,28,81,53,1
27,28,30,27,1
27,28,82,80,1
27,28,88,68,1
27,28,22,21,1
27,28,85,38,1
27,28,14,63,1
27,28,19,22,1
28,29,105,75,1
28,29,112,5,1
28,29,87,36,1
28,29,29,25,1
28,29,79,49,1
28,29,117,99,1
28,29,29,36,1
28,29,32,76,1
29,30,117,51,1
29,30,43,8,1
29,30,98,30,1
29,30,100,67,1
29,30,100,25,1
29,30,103,28,1
29,30,28,60,1
29,30,50,58,1
30,31,68,26,1
30,31,96,29,1
30,31,54,21,1
30,31,111,27,1
30,31,45,32,1
30,31,82,68,1
30,31,18,21,1
30,31,34,41,1
31,32,36,9,1
31,32,64,26,1
31,32,101,31,1
31,32,83,78,1
31,32,119,40,1
31,32,78,67,1
31,32,86,116,1
31,32,59,65,1
32,33,55,33,1
32,33,65,36,1
32,33,54,46,1
32,33,110,44,1
32,33,68,31,1
32,33,80,17,1
32,33,12,21,1
32,33,74,103,1
33,34,52,19,1
33,34,38,21,1
33,34,58,48,1
33,34,46,32,1
33,34,23,13,1
33,34,36,19,1
33,34,27,85,1
33,34,16,73,1
34,35,98,27,1
34,35,112,56,1
34,35,91,38,1
34,35,21,6,1
34,35,103,92,1
34,35,109,92,1
34,35,84,85,1
34,35,30,68,1
35,36,67,28,1
35,36,49,42,1
35,36,27,2,1
35,36,41,16,1
35,36,62,36,1
35,36,82,80,1
35,36,1,70,1
35,36,17,92,1
36,37,77,29,1
36,37,41,0,1
36,37,71,37,1
36,37,114,9,1
36,37,60,24,1
36,37,70,4,1
36,37,12,26,1
36,37,30,94,1
37,38,56,9,1
37,38,43,29,1
37,38,39,10,1
37,38,26,21,1
37,38,80,50,1
37,38,41,2,1
37,38,21,45,1
37,38,41,43,1
38,39,75,51,1
38,39,59,30,1
38,39,88,54,1
38,39,102,10,1
38,39,70,23,1
38,39,55,27,1
38,39,14,96,1
38,39,45,81,1
39,40,34,17,1
39,40,36,9,1
39,40,94,46,1
39,40,22,10,1
39,40,22,9,1
39,40,45,21,1
39,40,73,106,1
39,40,25,36,1
40,41,23,14,1
40,41,69,0,1
40,41,38,4,1
40,41,68,26,1
40,41,76,0,1
40,41,71,37,1
40,41,30,45,1
40,41,48,90,1
41,42,101,30,1
41,42,41,17,1
41,42,102,67,1
41,42,37,3,1
41,42,52,46,1
41,42,44,43,1
41,42,30,77,1
41,42,13,90,1
42,43,119,61,1
42,43,74,33,1
42,43,45,9,1
42,43,34,28,1
42,43,56,27,1
42,43,40,36,1
42,43,23,44,1
42,43,11,60,1
43,44,94,0,1
43,44,22,4,1
43,44,22,17,1
43,44,60,33,1
43,44,102,29,1
43,44,27,1,1
43,44,10,23,1
43,44,22,61,1
44,45,32,6,1
44,45,23,16,1
44,45,45,8,1
44,45,101,26,1
44,45,65,26,1
44,45,90,13,1
44,45,30,43,1
44,45,32,35,1
45,46,109,65,1
45,46,108,51,1
45,46,25,18,1
45,46,51,37,1
45,46,95,29,1
45,46,56,25,1
45,46,21,74,1
45,46,22,48,1
46,47,59,41,1
46,47,78,48,1
46,47,97,27,1
46,47,48,30,1
46,47,26,14,1
46,47,70,37,1
46,47,38,112,1
46,47,88,90,1
47,48,44,33,1
47,48,28,1,1
47,48,43,40,1
47,48,22,15,1
47,48,33,4,1
47,48,31,19,1
47,48,8,32,1
47,48,14,73,1
48,49,76,25,1
48,49,28,16,1
48,49,49,0,1
48,49,32,3,1
48,49,21,19,1
48,49,78,48,1
48,49,24,56,1
48,49,5,49,1
49,50,79,57,1
49,50,45,10,1
49,50,82,68,1
49,50,92,22,1
49,50,94,65,1
49,50,99,56,1
49,50,10,56,1
49,50,44,83,1
50,51,66,34,1
50,51,80,46,1
50,51,45,10,1
50,51,74,12,1
50,51,96,60,1
50,51,36,6,1
50,51,24,73,1
50,51,22,35,1
51,52,71,59,1
51,52,81,12,1
51,52,91,25,1
51,52,49,1,1
51,52,54,5,1
51,52,104,45,1
51,52,39,113,1
51,52,2,87,1
52,53,98,42,1
52,53,82,25,1
52,53,61,46,1
52,53,116,88,1
52,53,43,26,1
52,53,59,44,1
52,53,27,103,1
52,53,10,29,1
53,54,113,4,1
53,54,117,75,1
53,54,23,11,1
53,54,73,59,1
53,54,57,9,1
53,54,100,25,1
53,54,12,74,1
53,54,33,113,1
54,55,118,58,1
54,55,38,19,1
54,55,104,101,1
54,55,67,19,1
54,55,82,28,1
54,55,77,44,1
54,55,16,36,1
54,55,26,44,1
55,56,64,17,1
55,56,80,68,1
55,56,101,36,1
55,56,88,68,1
55,56,95,29,1
55,56,61,59,1
55,56,2,41,1
55,56,19,66,1
56,57,44,24,1
56,57,81,68,1
56,57,113,65,1
56,57,58,57,1
56,57,91,31,1
56,57,113,99,1
56,57,20,27,1
56,57,17,115,1
57,58,40,27,1
57,58,60,11,1
57,58,54,46,1
57,58,112,103,1
57,58,114,100,1
57,58,55,25,1
57,58,17,25,1
57,58,38,64,1
58,59,103,56,1
58,59,101,86,1
58,59,76,22,1
58,59,77,30,1
58,59,70,54,1
58,59,56,23,1
58,59,46,59,1
58,59,14,21,1
59,60,59,34,1
59,60,117,113,1
59,60,113,36,1
59,60,57,2,1
59,60,81,14,1
59,60,116,51,1
59,60,52,116,1
59,60,9,29,1
60,61,39,4,1
60,61,75,43,1
60,61,111,34,1
60,61,96,60,1
60,61,34,11,1
60,61,54,40,1
60,61,21,33,1
60,61,32,63,1
61,62,72,19,1
61,62,41,15,1
61,62,32,31,1
61,62,53,4,1
61,62,33,17,1
61,62,44,28,1
61,62,51,80,1
61,62,59,118,1
62,63,52,46,1
62,63,87,46,1
62,63,50,41,1
62,63,100,44,1
62,63,44,21,1
62,63,26,11,1
62,63,3,97,1
62,63,97,111,1
63,64,106,50,1
63,64,50,0,1
63,64,117,99,1
63,64,106,53,1
63,64,95,56,1
63,64,24,3,1
63,64,17,45,1
63,64,27,44,1
64,65,30,6,1
64,65,45,37,1
64,65,107,101,1
64,65,49,0,1
64,65,56,52,1
64,65,87,29,1
64,65,17,52,1
64,65,26,86,1
65,66,22,5,1
65,66,99,76,1
65,66,77,32,1
65,66,40,9,1
