t-1,t,Source Node,Destination Node,Batch size
-1,0,93,70,1
-1,0,54,37,1
-1,0,81,51,1
-1,0,59,6,1
-1,0,79,38,1
-1,0,60,16,1
-1,0,4,41,1
-1,0,20,55,1
0,1,52,3,1
0,1,117,42,1
0,1,111,15,1
0,1,38,21,1
0,1,86,32,1
0,1,74,40,1
0,1,56,68,1
0,1,18,68,1
1,2,27,17,1
1,2,73,32,1
1,2,43,22,1
1,2,88,66,1
1,2,93,49,1
1,2,82,58,1
1,2,20,93,1
1,2,20,41,1
2,3,106,16,1
2,3,113,1,1
2,3,39,0,1
2,3,105,67,1
2,3,58,45,1
2,3,73,17,1
2,3,48,69,1
2,3,30,49,1
3,4,38,13,1
3,4,31,3,1
3,4,88,57,1
3,4,61,0,1
3,4,91,32,1
3,4,99,95,1
3,4,23,61,1
3,4,25,82,1
4,5,78,58,1
4,5,110,25,1
4,5,92,0,1
4,5,63,54,1
4,5,71,42,1
4,5,79,0,1
4,5,21,32,1
4,5,18,45,1
5,6,99,73,1
5,6,29,25,1
5,6,67,1,1
5,6,70,29,1
5,6,45,27,1
5,6,78,37,1
5,6,23,25,1
5,6,24,68,1
6,7,119,42,1
6,7,90,30,1
6,7,36,7,1
6,7,65,31,1
6,7,89,30,1
6,7,50,39,1
6,7,25,107,1
6,7,17,84,1
7,8,47,46,1
7,8,41,11,1
7,8,69,25,1
7,8,102,80,1
7,8,111,64,1
7,8,17,0,1
7,8,8,23,1
7,8,9,107,1
8,9,49,16,1
8,9,29,23,1
8,9,69,23,1
8,9,28,5,1
8,9,27,7,1
8,9,47,29,1
8,9,33,77,1
8,9,11,57,1
9,10,113,75,1
9,10,43,21,1
9,10,29,8,1
9,10,63,36,1
9,10,54,25,1
9,10,38,21,1
9,10,39,77,1
9,10,27,44,1
10,11,51,0,1
10,11,28,6,1
10,11,109,30,1
10,11,59,9,1
10,11,115,2,1
10,11,64,4,1
10,11,13,42,1
10,11,2,27,1
11,12,31,22,1
11,12,73,36,1
11,12,65,32,1
11,12,97,95,1
11,12,97,85,1
11,12,58,29,1
11,12,1,29,1
11,12,21,111,1
12,13,77,72,1
12,13,46,23,1
12,13,63,5,1
12,13,69,44,1
12,13,43,24,1
12,13,30,11,1
12,13,38,81,1
12,13,29,83,1
13,14,54,46,1
13,14,28,9,1
13,14,77,68,1
13,14,59,4,1
13,14,34,26,1
13,14,112,26,1
13,14,28,74,1
13,14,43,49,1
14,15,71,32,1
14,15,72,29,1
14,15,38,24,1
14,15,29,24,1
14,15,113,85,1
14,15,75,25,1
14,15,48,59,1
14,15,37,86,1
15,16,68,26,1
15,16,54,25,1
15,16,114,8,1
15,16,75,73,1
15,16,24,20,1
15,16,55,45,1
15,16,37,108,1
15,16,21,24,1
16,17,48,47,1
16,17,75,55,1
16,17,82,79,1
16,17,40,30,1
16,17,97,24,1
16,17,110,72,1
16,17,61,98,1
16,17,98,105,1
17,18,23,19,1
17,18,86,44,1
17,18,82,62,1
17,18,58,26,1
17,18,82,79,1
17,18,103,75,1
17,18,23,37,1
17,18,22,99,1
18,19,50,29,1
18,19,73,46,1
18,19,61,0,1
18,19,73,63,1
18,19,64,31,1
18,19,67,50,1
18,19,2,21,1
18,19,64,74,1
19,20,21,17,1
19,20,55,1,1
19,20,23,10,1
19,20,38,24,1
19,20,67,30,1
19,20,40,32,1
19,20,19,47,1
19,20,23,53,1
20,21,27,26,1
20,21,70,11,1
20,21,86,44,1
20,21,60,1,1
20,21,92,28,1
20,21,60,46,1
20,21,4,33,1
20,21,3,82,1
21,22,45,7,1
21,22,71,38,1
21,22,78,54,1
21,22,66,37,1
21,22,103,70,1
21,22,103,13,1
21,22,23,66,1
21,22,28,49,1
22,23,100,12,1
22,23,74,13,1
22,23,62,57,1
22,23,111,37,1
22,23,79,41,1
22,23,50,23,1
22,23,32,42,1
22,23,37,76,1
23,24,101,3,1
23,24,109,33,1
23,24,5,0,1
23,24,28,21,1
23,24,33,23,1
23,24,80,22,1
23,24,38,55,1
23,24,78,88,1
24,25,39,0,1
24,25,23,15,1
24,25,26,18,1
24,25,99,48,1
24,25,72,25,1
24,25,33,23,1
24,25,25,38,1
24,25,42,87,1
25,26,84,56,1
25,26,31,12,1
25,26,42,0,1
25,26,54,17,1
25,26,27,25,1
25,26,31,3,1
25,26,11,57,1
25,26,54,81,1
26,27,46,0,1
26,27,114,49,1
26,27,22,14,1
26,27,27,11,1
26,27,68,58,1
26,27,113,73,1
26,27,8,25,1
26,27,42,84,1
27,28,44,41,1
27,28,32,23,1
27,28,73,63,1
27,28,57,22,1
27,28,116,32,1
27,28,50,18,1
27,28,31,64,1
27,28,53,115,1
28,29,107,42,1
28,29,51,3,1
28,29,48,3,1
28,29,35,11,1
28,29,114,112,1
28,29,102,46,1
28,29,28,81,1
28,29,10,28,1
29,30,55,1,1
29,30,65,8,1
29,30,93,15,1
29,30,57,12,1
29,30,36,21,1
29,30,105,29,1
29,30,24,117,1
29,30,21,96,1
30,31,104,2,1
30,31,94,70,1
30,31,93,75,1
30,31,117,34,1
30,31,81,60,1
30,31,113,5,1
30,31,10,86,1
30,31,20,24,1
31,32,111,23,1
31,32,60,28,1
31,32,55,48,1
31,32,22,16,1
31,32,110,45,1
31,32,85,21,1
31,32,24,95,1
31,32,25,54,1
32,33,80,70,1
32,33,112,8,1
32,33,24,18,1
32,33,102,25,1
32,33,119,44,1
32,33,65,32,1
32,33,29,70,1
32,33,41,71,1
33,34,47,37,1
33,34,58,41,1
33,34,50,47,1
33,34,97,49,1
33,34,100,23,1
33,34,81,51,1
33,34,34,62,1
33,34,4,108,1
34,35,85,74,1
34,35,39,32,1
34,35,96,39,1
34,35,88,70,1
34,35,68,36,1
34,35,101,24,1
34,35,37,89,1
34,35,38,85,1
35,36,44,22,1
35,36,58,38,1
35,36,100,21,1
35,36,89,2,1
35,36,71,61,1
35,36,22,0,1
35,36,117,118,1
35,36,112,114,1
36,37,44,23,1
36,37,76,40,1
36,37,36,33,1
36,37,27,3,1
36,37,102,57,1
36,37,52,48,1
36,37,37,39,1
36,37,39,75,1
37,38,110,45,1
37,38,95,62,1
37,38,74,37,1
37,38,109,75,1
37,38,97,44,1
37,38,74,56,1
37,38,24,80,1
37,38,36,107,1
38,39,63,36,1
38,39,94,37,1
38,39,29,8,1
38,39,44,43,1
38,39,34,21,1
38,39,69,22,1
38,39,0,23,1
38,39,38,71,1
39,40,60,46,1
39,40,72,11,1
39,40,30,11,1
39,40,69,44,1
39,40,101,16,1
39,40,67,46,1
39,40,24,100,1
39,40,23,37,1
40,41,101,34,1
40,41,119,105,1
40,41,74,28,1
40,41,50,18,1
40,41,49,22,1
40,41,101,12,1
40,41,33,89,1
40,41,18,26,1
41,42,101,70,1
41,42,23,10,1
41,42,110,105,1
41,42,66,23,1
41,42,99,8,1
41,42,61,47,1
41,42,14,40,1
41,42,1,24,1
42,43,87,57,1
42,43,39,15,1
42,43,59,40,1
42,43,30,2,1
42,43,48,17,1
42,43,91,33,1
42,43,30,64,1
42,43,36,68,1
43,44,118,117,1
43,44,98,50,1
43,44,54,25,1
43,44,34,28,1
43,44,99,73,1
43,44,112,26,1
43,44,17,27,1
43,44,53,118,1
44,45,81,72,1
44,45,23,20,1
44,45,90,55,1
44,45,104,91,1
44,45,55,52,1
44,45,80,70,1
44,45,36,37,1
44,45,25,46,1
45,46,98,30,1
45,46,24,15,1
45,46,21,5,1
45,46,71,43,1
45,46,103,43,1
45,46,92,37,1
45,46,33,54,1
45,46,61,82,1
46,47,79,57,1
46,47,43,14,1
46,47,101,3,1
46,47,113,104,1
46,47,83,81,1
46,47,114,47,1
46,47,22,97,1
46,47,34,36,1
47,48,105,67,1
47,48,23,5,1
47,48,82,79,1
47,48,53,44,1
47,48,88,70,1
47,48,95,31,1
47,48,107,117,1
47,48,70,103,1
48,49,62,38,1
48,49,88,38,1
48,49,33,26,1
48,49,71,28,1
48,49,115,42,1
48,49,51,41,1
48,49,32,87,1
48,49,32,39,1
49,50,46,14,1
49,50,23,10,1
49,50,79,48,1
49,50,69,44,1
49,50,110,49,1
