t-1,t,Source Node,Destination Node,Batch size
-1,0,70,6,1
-1,0,108,28,1
-1,0,110,50,1
-1,0,116,28,1
-1,0,49,11,1
-1,0,66,21,1
-1,0,17,43,1
-1,0,16,80,1
0,1,119,0,1
0,1,59,7,1
0,1,31,11,1
0,1,35,23,1
0,1,119,114,1
0,1,71,44,1
0,1,23,77,1
0,1,24,72,1
1,2,73,65,1
1,2,32,2,1
1,2,114,82,1
1,2,110,39,1
1,2,111,105,1
1,2,112,20,1
1,2,83,86,1
1,2,83,91,1
2,3,46,27,1
2,3,115,74,1
2,3,35,27,1
2,3,70,10,1
2,3,84,6,1
2,3,40,27,1
2,3,22,116,1
2,3,16,39,1
3,4,66,39,1
3,4,72,47,1
3,4,116,82,1
3,4,69,51,1
3,4,92,61,1
3,4,29,4,1
3,4,67,90,1
3,4,20,23,1
4,5,54,24,1
4,5,81,41,1
4,5,85,53,1
4,5,108,32,1
4,5,89,57,1
4,5,41,4,1
4,5,25,92,1
4,5,57,111,1
5,6,99,68,1
5,6,32,2,1
5,6,76,30,1
5,6,51,26,1
5,6,103,43,1
5,6,83,23,1
5,6,48,57,1
5,6,24,26,1
6,7,26,24,1
6,7,60,6,1
6,7,62,16,1
6,7,30,26,1
6,7,87,3,1
6,7,114,68,1
6,7,33,66,1
6,7,14,21,1
7,8,84,39,1
7,8,41,3,1
7,8,22,6,1
7,8,96,81,1
7,8,42,27,1
7,8,96,86,1
7,8,0,17,1
7,8,20,40,1
8,9,43,39,1
8,9,30,28,1
8,9,85,47,1
8,9,72,34,1
8,9,104,87,1
8,9,56,38,1
8,9,6,74,1
8,9,10,61,1
9,10,32,2,1
9,10,29,15,1
9,10,110,30,1
9,10,31,0,1
9,10,31,30,1
9,10,50,17,1
9,10,56,67,1
9,10,70,101,1
10,11,58,24,1
10,11,44,23,1
10,11,54,32,1
10,11,89,33,1
10,11,93,44,1
10,11,90,32,1
10,11,25,41,1
10,11,21,97,1
11,12,30,26,1
11,12,118,44,1
11,12,115,73,1
11,12,49,20,1
11,12,28,25,1
11,12,41,33,1
11,12,67,109,1
11,12,48,68,1
12,13,45,1,1
12,13,83,43,1
12,13,116,22,1
12,13,50,28,1
12,13,66,33,1
12,13,119,46,1
12,13,26,86,1
12,13,0,101,1
13,14,94,84,1
13,14,76,25,1
13,14,11,0,1
13,14,86,45,1
13,14,50,27,1
13,14,110,25,1
13,14,1,111,1
13,14,19,95,1
14,15,47,44,1
14,15,27,0,1
14,15,50,27,1
14,15,118,116,1
14,15,57,55,1
14,15,50,31,1
14,15,51,63,1
14,15,63,87,1
15,16,24,1,1
15,16,24,9,1
15,16,59,38,1
15,16,57,16,1
15,16,64,57,1
15,16,75,13,1
15,16,116,118,1
15,16,22,89,1
16,17,100,53,1
16,17,77,7,1
16,17,30,10,1
16,17,80,35,1
16,17,92,44,1
16,17,70,68,1
16,17,15,26,1
16,17,19,73,1
17,18,96,81,1
17,18,86,45,1
17,18,114,28,1
17,18,33,13,1
17,18,23,14,1
17,18,44,35,1
17,18,1,96,1
17,18,68,70,1
18,19,35,26,1
18,19,84,73,1
18,19,92,51,1
18,19,22,21,1
18,19,65,29,1
18,19,52,22,1
18,19,104,118,1
18,19,21,62,1
19,20,42,8,1
19,20,40,8,1
