t-1,t,Source Node,Destination Node,Batch size
-1,0,90,17,1
-1,0,96,37,1
-1,0,57,34,1
-1,0,116,12,1
-1,0,38,9,1
-1,0,92,22,1
-1,0,8,73,1
-1,0,27,65,1
0,1,53,36,1
0,1,91,72,1
0,1,57,16,1
0,1,49,17,1
0,1,67,38,1
0,1,91,90,1
0,1,11,66,1
0,1,73,88,1
1,2,104,36,1
1,2,95,63,1
1,2,90,11,1
1,2,25,1,1
1,2,82,10,1
1,2,111,83,1
1,2,30,87,1
1,2,28,47,1
2,3,69,40,1
2,3,82,23,1
2,3,57,24,1
2,3,24,7,1
2,3,72,17,1
2,3,40,27,1
2,3,21,27,1
2,3,23,56,1
3,4,42,8,1
3,4,30,22,1
3,4,49,35,1
3,4,109,68,1
3,4,96,32,1
3,4,105,2,1
3,4,34,101,1
3,4,10,58,1
4,5,55,33,1
4,5,73,9,1
4,5,38,22,1
4,5,105,66,1
4,5,114,47,1
4,5,97,88,1
4,5,44,71,1
4,5,41,44,1
5,6,99,49,1
5,6,66,2,1
5,6,27,17,1
5,6,51,23,1
5,6,58,28,1
5,6,61,46,1
5,6,24,60,1
5,6,37,113,1
6,7,116,50,1
6,7,81,54,1
6,7,66,23,1
6,7,44,9,1
6,7,119,0,1
6,7,54,10,1
6,7,25,114,1
6,7,22,72,1
7,8,101,39,1
7,8,87,44,1
7,8,36,25,1
7,8,76,20,1
7,8,57,24,1
7,8,78,54,1
7,8,0,3,1
7,8,2,40,1
8,9,46,9,1
8,9,28,3,1
8,9,25,19,1
8,9,87,26,1
8,9,117,15,1
8,9,91,59,1
8,9,19,98,1
8,9,45,110,1
9,10,110,32,1
9,10,32,26,1
9,10,43,0,1
9,10,67,22,1
9,10,85,66,1
9,10,46,11,1
9,10,28,53,1
9,10,20,35,1
10,11,61,31,1
10,11,62,39,1
10,11,104,36,1
10,11,39,37,1
10,11,54,4,1
10,11,51,15,1
10,11,49,100,1
10,11,22,61,1
11,12,56,36,1
11,12,117,92,1
11,12,58,48,1
11,12,83,38,1
11,12,74,38,1
11,12,43,40,1
11,12,31,35,1
11,12,22,64,1
12,13,89,17,1
12,13,32,31,1
12,13,114,76,1
12,13,38,0,1
12,13,52,25,1
12,13,75,69,1
12,13,60,61,1
12,13,0,18,1
13,14,111,71,1
13,14,59,57,1
13,14,48,0,1
13,14,49,48,1
13,14,95,32,1
13,14,52,51,1
13,14,36,39,1
13,14,12,117,1
14,15,101,39,1
14,15,33,12,1
14,15,117,83,1
14,15,73,36,1
14,15,62,35,1
14,15,22,16,1
14,15,34,50,1
14,15,9,72,1
15,16,104,23,1
15,16,64,29,1
15,16,97,28,1
15,16,99,43,1
15,16,38,31,1
15,16,33,10,1
15,16,12,39,1
15,16,13,74,1
16,17,74,24,1
16,17,26,9,1
16,17,53,31,1
16,17,48,9,1
16,17,61,46,1
16,17,55,21,1
16,17,28,91,1
16,17,20,31,1
17,18,110,98,1
17,18,39,2,1
17,18,90,0,1
17,18,62,48,1
17,18,31,20,1
17,18,91,80,1
17,18,34,95,1
17,18,9,31,1
18,19,44,8,1
18,19,104,42,1
18,19,112,23,1
18,19,108,54,1
18,19,107,31,1
18,19,81,41,1
18,19,44,60,1
18,19,31,107,1
19,20,68,49,1
19,20,62,29,1
19,20,40,24,1
19,20,90,56,1
19,20,60,53,1
19,20,30,14,1
19,20,21,26,1
19,20,25,33,1
20,21,62,57,1
20,21,41,18,1
20,21,72,52,1
20,21,84,28,1
20,21,50,20,1
20,21,54,34,1
20,21,22,38,1
20,21,24,99,1
21,22,29,7,1
21,22,55,9,1
21,22,51,26,1
21,22,53,4,1
21,22,45,12,1
21,22,29,22,1
21,22,24,78,1
21,22,22,30,1
22,23,65,35,1
22,23,32,26,1
22,23,65,27,1
22,23,86,82,1
22,23,69,37,1
22,23,87,44,1
22,23,22,27,1
22,23,51,87,1
23,24,29,25,1
23,24,54,28,1
23,24,90,21,1
23,24,30,28,1
23,24,90,11,1
23,24,26,0,1
23,24,22,112,1
23,24,90,96,1
24,25,35,0,1
24,25,10,0,1
24,25,49,39,1
24,25,104,21,1
24,25,116,50,1
24,25,78,73,1
24,25,89,105,1
24,25,14,35,1
25,26,32,28,1
25,26,46,35,1
25,26,67,36,1
25,26,104,92,1
25,26,64,5,1
25,26,50,27,1
25,26,7,30,1
25,26,25,55,1
26,27,7,0,1
26,27,58,51,1
26,27,87,30,1
26,27,30,9,1
26,27,84,38,1
26,27,116,99,1
26,27,10,61,1
26,27,13,42,1
27,28,55,33,1
27,28,28,21,1
27,28,44,28,1
27,28,99,49,1
27,28,98,69,1
27,28,65,27,1
27,28,28,74,1
27,28,12,38,1
28,29,71,60,1
28,29,31,8,1
28,29,55,25,1
28,29,44,25,1
28,29,67,61,1
28,29,103,14,1
28,29,70,86,1
28,29,13,63,1
29,30,62,46,1
29,30,49,1,1
29,30,35,14,1
29,30,48,23,1
29,30,80,32,1
29,30,93,84,1
29,30,4,56,1
29,30,7,56,1
30,31,70,21,1
30,31,74,30,1
30,31,35,30,1
30,31,92,32,1
30,31,87,23,1
30,31,91,2,1
30,31,48,75,1
30,31,28,38,1
31,32,26,23,1
31,32,69,26,1
31,32,27,26,1
31,32,99,23,1
31,32,37,29,1
31,32,67,11,1
31,32,4,56,1
31,32,32,80,1
32,33,42,8,1
32,33,84,21,1
32,33,34,33,1
32,33,68,4,1
32,33,113,30,1
32,33,75,22,1
32,33,14,50,1
32,33,55,59,1
33,34,91,40,1
33,34,61,7,1
33,34,90,16,1
33,34,87,55,1
33,34,50,43,1
33,34,88,38,1
33,34,26,48,1
33,34,29,35,1
34,35,29,24,1
34,35,51,22,1
34,35,107,62,1
34,35,34,29,1
34,35,34,16,1
34,35,35,18,1
34,35,22,39,1
34,35,9,46,1
35,36,96,11,1
35,36,70,38,1
35,36,49,34,1
35,36,114,88,1
35,36,98,58,1
35,36,27,9,1
35,36,60,80,1
35,36,0,37,1
36,37,19,0,1
36,37,75,40,1
36,37,106,11,1
36,37,38,13,1
36,37,89,28,1
36,37,52,31,1
36,37,7,60,1
36,37,37,69,1
37,38,101,34,1
37,38,106,29,1
37,38,36,3,1
37,38,100,95,1
37,38,40,24,1
37,38,90,25,1
37,38,22,38,1
37,38,26,32,1
38,39,64,14,1
38,39,97,0,1
38,39,101,73,1
38,39,67,9,1
38,39,107,32,1
38,39,77,62,1
38,39,76,115,1
38,39,26,33,1
39,40,59,57,1
39,40,118,34,1
39,40,38,34,1
39,40,84,65,1
39,40,114,52,1
39,40,58,25,1
39,40,19,81,1
39,40,19,43,1
40,41,50,0,1
40,41,112,54,1
40,41,40,3,1
40,41,21,4,1
40,41,89,22,1
40,41,28,4,1
40,41,17,21,1
40,41,55,65,1
41,42,58,23,1
41,42,43,18,1
41,42,71,31,1
41,42,91,49,1
41,42,32,29,1
41,42,72,0,1
41,42,29,43,1
41,42,30,113,1
42,43,95,92,1
42,43,39,30,1
42,43,56,43,1
42,43,35,29,1
42,43,36,30,1
42,43,44,23,1
42,43,14,48,1
42,43,33,47,1
43,44,54,18,1
43,44,31,9,1
43,44,118,92,1
43,44,33,2,1
43,44,90,36,1
43,44,64,1,1
43,44,74,76,1
43,44,20,39,1
44,45,99,25,1
44,45,57,41,1
44,45,54,34,1
44,45,80,25,1
44,45,113,110,1
44,45,24,4,1
44,45,3,48,1
44,45,84,90,1
45,46,38,22,1
45,46,40,10,1
45,46,21,0,1
45,46,13,0,1
45,46,96,67,1
45,46,119,63,1
45,46,71,89,1
45,46,31,112,1
46,47,88,50,1
46,47,38,31,1
46,47,97,21,1
46,47,56,20,1
46,47,65,12,1
46,47,78,69,1
46,47,14,33,1
46,47,29,93,1
47,48,58,51,1
47,48,49,12,1
47,48,96,22,1
47,48,25,0,1
47,48,57,9,1
47,48,108,21,1
47,48,44,58,1
47,48,18,34,1
48,49,104,72,1
48,49,101,73,1
48,49,69,50,1
48,49,60,10,1
48,49,84,32,1
48,49,51,46,1
48,49,31,71,1
48,49,45,93,1
49,50,89,40,1
49,50,101,27,1
49,50,22,3,1
49,50,112,35,1
49,50,82,40,1
49,50,78,51,1
49,50,31,108,1
49,50,24,104,1
