t-1,t,Source Node,Destination Node,Batch size
-1,0,84,61,1
-1,0,77,20,1
-1,0,33,22,1
-1,0,23,22,1
-1,0,85,36,1
-1,0,66,28,1
-1,0,0,114,1
-1,0,22,56,1
0,1,31,13,1
0,1,114,102,1
0,1,118,51,1
0,1,46,19,1
0,1,86,25,1
0,1,116,65,1
0,1,38,72,1
0,1,23,79,1
1,2,78,19,1
1,2,24,1,1
1,2,80,72,1
1,2,101,65,1
1,2,75,25,1
1,2,89,25,1
1,2,10,54,1
1,2,39,65,1
2,3,91,44,1
2,3,106,88,1
2,3,91,10,1
2,3,52,8,1
2,3,25,0,1
2,3,118,39,1
2,3,56,92,1
2,3,26,35,1
3,4,68,13,1
3,4,43,40,1
3,4,63,61,1
3,4,28,7,1
3,4,57,47,1
3,4,29,18,1
3,4,40,54,1
3,4,67,83,1
4,5,114,1,1
4,5,113,111,1
4,5,103,67,1
4,5,26,12,1
4,5,85,6,1
4,5,79,27,1
4,5,36,69,1
4,5,68,110,1
5,6,88,38,1
5,6,58,9,1
5,6,23,10,1
5,6,106,46,1
5,6,61,41,1
5,6,109,19,1
5,6,27,94,1
5,6,0,37,1
6,7,56,45,1
6,7,60,44,1
6,7,112,92,1
6,7,31,21,1
6,7,117,114,1
6,7,114,75,1
6,7,44,53,1
6,7,44,91,1
7,8,36,14,1
7,8,11,0,1
7,8,58,19,1
7,8,52,32,1
7,8,114,58,1
7,8,100,87,1
7,8,36,106,1
7,8,45,68,1
8,9,30,22,1
8,9,45,17,1
8,9,43,40,1
8,9,109,35,1
8,9,116,65,1
8,9,74,37,1
8,9,31,94,1
8,9,23,77,1
9,10,40,35,1
9,10,45,0,1
9,10,76,49,1
9,10,57,47,1
9,10,73,38,1
9,10,41,18,1
9,10,26,63,1
9,10,58,100,1
10,11,25,13,1
10,11,56,21,1
10,11,60,28,1
10,11,55,23,1
10,11,80,43,1
10,11,23,7,1
10,11,52,100,1
10,11,28,66,1
11,12,47,35,1
11,12,32,31,1
11,12,39,26,1
11,12,29,21,1
11,12,67,9,1
11,12,35,25,1
11,12,18,61,1
11,12,19,78,1
12,13,97,0,1
12,13,97,0,1
12,13,115,84,1
12,13,79,10,1
12,13,86,50,1
12,13,54,8,1
12,13,26,51,1
12,13,32,41,1
13,14,54,26,1
13,14,102,11,1
13,14,27,24,1
13,14,63,42,1
13,14,64,11,1
13,14,104,0,1
13,14,20,34,1
13,14,0,89,1
14,15,66,36,1
14,15,58,47,1
14,15,101,35,1
14,15,110,38,1
14,15,110,27,1
14,15,104,0,1
14,15,2,69,1
14,15,53,60,1
15,16,49,16,1
15,16,96,8,1
15,16,72,36,1
15,16,48,19,1
15,16,44,32,1
15,16,76,31,1
15,16,70,103,1
15,16,26,116,1
16,17,51,33,1
16,17,116,25,1
16,17,57,34,1
16,17,25,15,1
16,17,54,3,1
16,17,58,42,1
16,17,29,82,1
16,17,1,23,1
17,18,52,32,1
17,18,72,28,1
17,18,78,11,1
17,18,93,27,1
17,18,50,37,1
17,18,38,6,1
17,18,5,70,1
17,18,11,93,1
18,19,84,58,1
18,19,102,45,1
18,19,47,41,1
18,19,37,22,1
18,19,40,35,1
18,19,67,53,1
18,19,97,98,1
18,19,49,73,1
19,20,39,1,1
19,20,54,11,1
19,20,84,49,1
19,20,52,37,1
19,20,32,21,1
19,20,102,79,1
19,20,76,111,1
19,20,10,54,1
20,21,77,52,1
20,21,39,1,1
20,21,85,6,1
20,21,39,20,1
20,21,74,71,1
20,21,26,11,1
20,21,9,33,1
20,21,56,70,1
21,22,89,87,1
21,22,58,46,1
21,22,81,60,1
21,22,113,27,1
21,22,116,25,1
21,22,82,21,1
21,22,65,101,1
21,22,35,51,1
22,23,51,29,1
22,23,31,13,1
22,23,58,57,1
22,23,72,39,1
22,23,37,26,1
22,23,72,23,1
22,23,40,50,1
22,23,19,46,1
23,24,95,60,1
23,24,48,32,1
23,24,75,15,1
23,24,119,64,1
23,24,65,48,1
23,24,72,30,1
23,24,30,43,1
23,24,29,59,1
24,25,67,60,1
24,25,105,34,1
24,25,71,49,1
24,25,113,72,1
24,25,81,55,1
24,25,65,49,1
24,25,7,71,1
24,25,25,31,1
25,26,109,23,1
25,26,36,7,1
25,26,60,26,1
25,26,94,71,1
25,26,71,22,1
25,26,52,22,1
25,26,32,35,1
25,26,24,112,1
26,27,79,4,1
26,27,57,39,1
26,27,73,26,1
26,27,52,37,1
26,27,78,36,1
26,27,43,23,1
26,27,18,111,1
26,27,27,79,1
27,28,75,1,1
27,28,65,15,1
