906,177,0,1
765,0,0,1
945,538,0,1
423,36,0,1
1007,312,0,1
896,345,0,1
855,32,0,1
768,77,0,1
237,58,0,1
518,298,0,1
887,412,0,1
67,10,0,1
416,29,0,1
33,4,0,1
329,218,0,1
95,92,0,1
391,316,0,1
582,336,0,1
442,430,0,1
84,78,0,1
43,35,0,1
842,95,0,1
790,753,0,1
299,95,0,1
442,108,0,1
792,448,0,1
658,352,0,1
956,92,0,1
341,8,0,1
1028,543,0,1
737,67,0,1
969,57,0,1
834,774,0,1
277,22,0,1
933,238,0,1
293,38,0,1
356,66,0,1
1028,425,0,1
373,189,0,1
635,470,0,1
24,22,0,1
753,186,0,1
148,37,0,1
224,117,0,1
222,33,0,1
298,10,0,1
573,335,0,1
682,25,0,1
698,417,0,1
304,258,0,1
287,110,0,1
1004,37,0,1
505,34,0,1
77,562,0,1
181,868,0,1
203,897,0,1
236,272,0,1
22,356,0,1
417,742,0,1
399,1002,0,1
946,955,0,1
21,851,0,1
126,757,0,1
251,334,0,1
119,210,0,1
13,55,0,1
240,449,0,1
245,723,0,1
750,816,0,1
23,473,0,1
25,155,0,1
938,464,1,1
374,327,1,1
150,94,1,1
1006,412,1,1
400,50,1,1
168,111,1,1
326,172,1,1
562,77,1,1
108,50,1,1
737,697,1,1
687,354,1,1
914,233,1,1
872,308,1,1
635,238,1,1
110,107,1,1
186,180,1,1
638,111,1,1
794,365,1,1
700,613,1,1
999,47,1,1
315,4,1,1
153,8,1,1
726,26,1,1
717,577,1,1
382,186,1,1
153,25,1,1
383,339,1,1
262,68,1,1
177,52,1,1
904,394,1,1
60,36,1,1
415,162,1,1
906,173,1,1
487,71,1,1
356,66,1,1
889,395,1,1
606,113,1,1
266,40,1,1
560,287,1,1
207,35,1,1
869,292,1,1
355,37,1,1
824,340,1,1
142,128,1,1
299,68,1,1
975,123,1,1
644,128,1,1
504,109,1,1
182,44,1,1
989,303,1,1
358,120,1,1
265,167,1,1
707,73,1,1
161,430,1,1
37,555,1,1
369,868,1,1
441,778,1,1
217,838,1,1
51,181,1,1
85,270,1,1
217,810,1,1
794,896,1,1
375,867,1,1
24,708,1,1
132,428,1,1
449,716,1,1
26,141,1,1
140,321,1,1
49,222,1,1
200,270,1,1
40,137,1,1
612,0,2,1
779,41,2,1
861,439,2,1
147,25,2,1
770,161,2,1
637,347,2,1
523,395,2,1
383,30,2,1
702,637,2,1
798,101,2,1
992,37,2,1
206,99,2,1
906,548,2,1
40,30,2,1
797,581,2,1
735,307,2,1
580,142,2,1
554,276,2,1
625,152,2,1
609,475,2,1
110,36,2,1
413,288,2,1
677,21,2,1
924,64,2,1
565,146,2,1
476,213,2,1
224,44,2,1
623,614,2,1
500,59,2,1
924,39,2,1
434,11,2,1
267,261,2,1
397,135,2,1
703,101,2,1
688,417,2,1
441,288,2,1
357,90,2,1
939,114,2,1
1008,606,2,1
813,26,2,1
906,0,2,1
991,118,2,1
26,25,2,1
638,23,2,1
475,203,2,1
853,753,2,1
201,98,2,1
629,497,2,1
594,162,2,1
482,195,2,1
25,20,2,1
451,59,2,1
458,267,2,1
579,694,2,1
166,325,2,1
8,210,2,1
88,621,2,1
320,617,2,1
584,1006,2,1
20,131,2,1
37,108,2,1
9,210,2,1
312,440,2,1
179,216,2,1
91,681,2,1
20,583,2,1
51,54,2,1
39,113,2,1
401,407,2,1
141,307,2,1
287,488,2,1
353,47,3,1
759,532,3,1
82,61,3,1
815,74,3,1
200,24,3,1
807,172,3,1
944,106,3,1
485,312,3,1
881,674,3,1
868,830,3,1
714,150,3,1
185,39,3,1
287,71,3,1
795,73,3,1
963,122,3,1
695,127,3,1
939,3,3,1
347,34,3,1
276,201,3,1
261,53,3,1
707,27,3,1
149,73,3,1
103,93,3,1
357,274,3,1
819,332,3,1
233,42,3,1
81,32,3,1
667,266,3,1
400,235,3,1
335,236,3,1
750,109,3,1
353,342,3,1
120,79,3,1
907,64,3,1
739,599,3,1
683,220,3,1
598,240,3,1
941,75,3,1
201,167,3,1
191,118,3,1
258,26,3,1
84,63,3,1
635,470,3,1
705,345,3,1
732,276,3,1
58,56,3,1
872,404,3,1
28,5,3,1
990,40,3,1
380,73,3,1
768,34,3,1
442,46,3,1
291,39,3,1
202,741,3,1
321,818,3,1
27,56,3,1
144,742,3,1
224,659,3,1
34,781,3,1
123,250,3,1
29,61,3,1
41,379,3,1
283,624,3,1
51,763,3,1
493,843,3,1
312,699,3,1
121,122,3,1
461,824,3,1
60,133,3,1
84,596,3,1
579,677,3,1
564,79,4,1
962,824,4,1
24,0,4,1
834,12,4,1
187,171,4,1
425,1,4,1
838,293,4,1
471,229,4,1
517,357,4,1
545,165,4,1
700,408,4,1
647,83,4,1
926,654,4,1
96,59,4,1
386,52,4,1
613,225,4,1
159,45,4,1
534,245,4,1
427,307,4,1
566,342,4,1
233,113,4,1
874,78,4,1
909,17,4,1
941,121,4,1
843,589,4,1
1020,220,4,1
410,21,4,1
24,9,4,1
871,40,4,1
776,97,4,1
990,259,4,1
813,755,4,1
138,30,4,1
500,95,4,1
800,57,4,1
927,347,4,1
803,66,4,1
118,39,4,1
275,62,4,1
731,326,4,1
720,415,4,1
229,77,4,1
974,237,4,1
788,33,4,1
477,31,4,1
198,27,4,1
938,36,4,1
593,117,4,1
625,244,4,1
236,20,4,1
447,26,4,1
921,284,4,1
902,25,4,1
285,414,4,1
152,774,4,1
800,962,4,1
119,183,4,1
475,592,4,1
28,80,4,1
885,913,4,1
106,433,4,1
301,752,4,1
36,122,4,1
241,971,4,1
220,830,4,1
223,384,4,1
66,233,4,1
100,596,4,1
11,384,4,1
299,441,4,1
21,369,4,1
995,22,5,1
88,47,5,1
730,361,5,1
315,139,5,1
749,104,5,1
235,28,5,1
519,238,5,1
406,143,5,1
977,37,5,1
392,154,5,1
