-1,0,85,82,1
-1,0,78,39,1
-1,0,22,8,1
-1,0,44,31,1
-1,0,58,42,1
-1,0,111,30,1
-1,0,24,34,1
-1,0,22,42,1
0,1,48,27,1
0,1,115,38,1
0,1,84,32,1
0,1,41,26,1
0,1,118,95,1
0,1,110,33,1
0,1,24,80,1
0,1,23,46,1
1,2,27,10,1
1,2,97,26,1
1,2,94,31,1
1,2,54,1,1
1,2,23,13,1
1,2,87,18,1
1,2,38,60,1
1,2,15,48,1
2,3,81,24,1
2,3,49,18,1
2,3,104,66,1
2,3,97,26,1
2,3,68,3,1
2,3,88,65,1
2,3,14,74,1
2,3,1,54,1
3,4,21,12,1
3,4,116,40,1
3,4,113,39,1
3,4,57,44,1
3,4,29,10,1
3,4,93,50,1
3,4,52,89,1
3,4,59,63,1
4,5,83,17,1
4,5,85,15,1
4,5,55,31,1
4,5,77,16,1
4,5,77,21,1
4,5,56,39,1
4,5,10,53,1
4,5,22,101,1
5,6,41,0,1
5,6,50,23,1
5,6,113,29,1
5,6,91,41,1
5,6,47,5,1
5,6,114,92,1
5,6,25,68,1
5,6,36,69,1
6,7,64,39,1
6,7,110,40,1
6,7,30,27,1
6,7,110,38,1
6,7,27,15,1
6,7,87,43,1
6,7,3,102,1
6,7,4,33,1
7,8,65,37,1
7,8,106,19,1
7,8,24,13,1
7,8,92,70,1
7,8,103,65,1
7,8,71,30,1
7,8,30,80,1
7,8,6,42,1
8,9,81,24,1
8,9,87,48,1
8,9,73,56,1
8,9,80,35,1
8,9,83,35,1
8,9,28,1,1
8,9,84,111,1
8,9,43,106,1
9,10,60,9,1
9,10,35,26,1
9,10,107,24,1
9,10,114,51,1
9,10,98,93,1
9,10,51,9,1
9,10,2,71,1
9,10,97,102,1
10,11,71,24,1
10,11,80,39,1
10,11,75,70,1
10,11,51,24,1
10,11,25,21,1
10,11,45,30,1
10,11,96,104,1
10,11,24,44,1
11,12,22,2,1
11,12,112,60,1
11,12,63,48,1
11,12,88,21,1
11,12,104,68,1
11,12,25,0,1
11,12,16,100,1
11,12,7,114,1
12,13,90,26,1
12,13,104,39,1
12,13,68,35,1
12,13,51,8,1
12,13,102,97,1
12,13,29,27,1
12,13,44,45,1
12,13,33,44,1
13,14,64,45,1
13,14,56,43,1
13,14,69,64,1
13,14,110,98,1
13,14,56,15,1
13,14,104,11,1
13,14,34,85,1
13,14,60,117,1
14,15,29,26,1
14,15,39,26,1
14,15,104,66,1
14,15,36,18,1
14,15,101,66,1
