0,6
1,8
2,0
3,18
4,4
5,2
6,0
7,6
8,2
9,8
10,14
11,8
12,10
13,8
14,4
15,10
16,12
17,4
18,10
19,2
20,0
21,2
22,6
23,0
24,6
25,8
26,8
27,6
28,6
29,14
30,12
31,6
32,10
33,4
34,4
35,8
36,4
37,2
38,2
39,0
40,6
41,6
42,6
43,6
44,10
45,8
46,6
47,2
48,10
49,12
50,6
51,12
52,4
53,10
54,4
55,8
56,4
57,0
58,4
59,6
60,2
61,6
62,4
63,4
64,8
65,4
66,10
67,10
68,2
69,10
70,6
71,14
72,4
73,4
74,4
75,6
76,0
77,4
78,6
79,14
80,2
81,6
82,12
83,6
84,2
85,4
86,6
87,4
88,8
89,4
90,4
91,6
92,6
93,4
94,8
95,10
96,12
97,6
98,14
99,8
100,6
101,6
102,8
103,8
104,8
105,6
106,8
107,10
108,4
109,4
110,2
111,10
112,6
113,4
114,6
115,12
116,8
117,10
118,6
119,8
